code,description
LAB_erhvervsindk_13_Q63,Business income - 63th percentile
LAB_erhvervsindk_13_Q64,Business income - 64th percentile
LAB_erhvervsindk_13_Q65,Business income - 65th percentile
LAB_erhvervsindk_13_Q66,Business income - 66th percentile
LAB_erhvervsindk_13_Q67,Business income - 67th percentile
LAB_erhvervsindk_13_Q68,Business income - 68th percentile
LAB_erhvervsindk_13_Q69,Business income - 69th percentile
LAB_erhvervsindk_13_Q70,Business income - 70th percentile
LAB_erhvervsindk_13_Q71,Business income - 71th percentile
LAB_erhvervsindk_13_Q72,Business income - 72th percentile
LAB_erhvervsindk_13_Q73,Business income - 73th percentile
LAB_erhvervsindk_13_Q74,Business income - 74th percentile
LAB_erhvervsindk_13_Q75,Business income - 75th percentile
LAB_erhvervsindk_13_Q76,Business income - 76th percentile
LAB_erhvervsindk_13_Q77,Business income - 77th percentile
LAB_erhvervsindk_13_Q78,Business income - 78th percentile
LAB_erhvervsindk_13_Q79,Business income - 79th percentile
LAB_erhvervsindk_13_Q80,Business income - 80th percentile
LAB_erhvervsindk_13_Q81,Business income - 81th percentile
LAB_erhvervsindk_13_Q82,Business income - 82th percentile
LAB_erhvervsindk_13_Q83,Business income - 83th percentile
LAB_erhvervsindk_13_Q84,Business income - 84th percentile
LAB_erhvervsindk_13_Q85,Business income - 85th percentile
LAB_erhvervsindk_13_Q86,Business income - 86th percentile
LAB_erhvervsindk_13_Q87,Business income - 87th percentile
LAB_erhvervsindk_13_Q88,Business income - 88th percentile
LAB_erhvervsindk_13_Q89,Business income - 89th percentile
LAB_erhvervsindk_13_Q90,Business income - 90th percentile
LAB_erhvervsindk_13_Q91,Business income - 91th percentile
LAB_erhvervsindk_13_Q92,Business income - 92th percentile
LAB_erhvervsindk_13_Q93,Business income - 93th percentile
LAB_erhvervsindk_13_Q94,Business income - 94th percentile
LAB_erhvervsindk_13_Q95,Business income - 95th percentile
LAB_erhvervsindk_13_Q96,Business income - 96th percentile
LAB_erhvervsindk_13_Q97,Business income - 97th percentile
LAB_erhvervsindk_13_Q98,Business income - 98th percentile
LAB_erhvervsindk_13_Q99,Business income - 99th percentile
LAB_erhvervsindk_13_Q100,Business income - 100th percentile
