code,description
HEA_ICD10_DA181,Tuberkulose i urinveje og kønsorganer
HEA_ICD10_DA182,Tuberkulose i perifere lymfeknuder
HEA_ICD10_DA183,"Tuberkulose i tarm, bughinde og mesenteriale lymfeknuder"
HEA_ICD10_DA183F,Tuberkulose i retroperitoneale lymfeknuder
HEA_ICD10_DA183G,Tuberkuløs ascites
HEA_ICD10_DA183H,Tuberkulose i mesenteriale lymfeknuder
HEA_ICD10_DA184,Tuberkulose i hud og underhud
HEA_ICD10_DA184A,Lupus
HEA_ICD10_DA184B,Lupus excedens
HEA_ICD10_DA184C,Lupus vulgaris
HEA_ICD10_DA184D,Scrofuloderma
HEA_ICD10_DA184F,Tuberculosis lichenoides
HEA_ICD10_DA184G,Tuberculosis subcutis
HEA_ICD10_DA184H,Tuberculosis verrucosa cutis
HEA_ICD10_DA184I,Erythema induratum Bazin
HEA_ICD10_DA184J,Lichen scrofulosorum
HEA_ICD10_DA185,Tuberkulose i øje
HEA_ICD10_DA186,Tuberkulose i øre
HEA_ICD10_DA187,Tuberkulose i binyre
HEA_ICD10_DA187A,Tuberkuløs Addisons sygdom
HEA_ICD10_DA188,Tuberkulose i andet organ
HEA_ICD10_DA19,Miliær tuberkulose
HEA_ICD10_DA190,Akut miliær tuberkulose med enkelt specificeret lokalisation
HEA_ICD10_DA191,Akut miliær tuberkulose med flere lokalisationer
HEA_ICD10_DA192,Akut miliær tuberkulose UNS
HEA_ICD10_DA198,Anden miliær tuberkulose
HEA_ICD10_DA199,Miliær tuberkulose UNS
HEA_ICD10_DA20,Pest
HEA_ICD10_DA200,Byldepest
HEA_ICD10_DA201,Hudpest
HEA_ICD10_DA202,Lungepest
HEA_ICD10_DA203,Meningitis forårsaget af Yersenia pestis
HEA_ICD10_DA207,Sepsisk pest
HEA_ICD10_DA208,Anden form for pest
HEA_ICD10_DA209,Pest UNS
HEA_ICD10_DA21,Tularæmi
HEA_ICD10_DA210,Ulceroglandulær tularæmi
HEA_ICD10_DA211,Okuloglandulær tularæmi
HEA_ICD10_DA212,Pulmonal tularæmi
HEA_ICD10_DA213,Gastrointestinal tularæmi
HEA_ICD10_DA217,Tyføs tularæmi
HEA_ICD10_DA218,Anden form for tularæmi
HEA_ICD10_DA219,Tularæmi UNS
HEA_ICD10_DA22,Miltbrand
HEA_ICD10_DA220,Kutan miltbrand
HEA_ICD10_DA221,Pulmonal miltbrand
HEA_ICD10_DA222,Gastrointestinal miltbrand
HEA_ICD10_DA227,Miltbrandsepsis
HEA_ICD10_DA228,Anden form for miltbrand
HEA_ICD10_DA229,Miltbrand UNS
HEA_ICD10_DA23,Svingefeber
HEA_ICD10_DA230,Brucellose forårsaget af Brucella melitensis
HEA_ICD10_DA231,Brucellose forårsaget af Brucella abortus
HEA_ICD10_DA232,Brucellose forårsaget af Brucella suis
HEA_ICD10_DA233,Brucellose forårsaget af Brucella canis
HEA_ICD10_DA238,Anden brucellose
HEA_ICD10_DA239,Brucellose UNS
HEA_ICD10_DA24,Glanders og melioidosis
HEA_ICD10_DA240,Glanders
HEA_ICD10_DA241,Akut eller fulminant melioidose
HEA_ICD10_DA242,Subakut eller kronisk melioidose
HEA_ICD10_DA243,Anden form for melioidose
HEA_ICD10_DA244,Melioidose UNS
HEA_ICD10_DA25,Rottebidfeber sygdomme
HEA_ICD10_DA250,Spirillose
HEA_ICD10_DA250A,Sodoku
HEA_ICD10_DA251,Streptobacillose
HEA_ICD10_DA259,Rottebidfeber UNS
HEA_ICD10_DA26,Svinerosen
HEA_ICD10_DA260,Kutant erysipeloid
HEA_ICD10_DA267,Sepsis forårsaget af Erysipelothrix rhusiopathiae
HEA_ICD10_DA268,Anden form for erysipeloid
HEA_ICD10_DA269,Erysipeloid UNS
HEA_ICD10_DA27,Leptospirose
HEA_ICD10_DA270,Weils sygdom
HEA_ICD10_DA278,Anden leptospirose
HEA_ICD10_DA279,Leptospirose UNS
HEA_ICD10_DA28,Andre dyreoverførte bakterielle infektioner IKA
HEA_ICD10_DA280,Pasteurellose
HEA_ICD10_DA281,Kattekradsningsfeber
HEA_ICD10_DA282,Yersinia infektion udenfor mave-tarm-kanalen
HEA_ICD10_DA282B,Yersinia sepsis
HEA_ICD10_DA288,Anden dyreoverført bakteriel infektion
HEA_ICD10_DA289,Dyreoverført bakteriel infektion UNS
HEA_ICD10_DA30,Spedalskhed
HEA_ICD10_DA300,Tidlig spedalskhed
HEA_ICD10_DA301,Tuberkuloid spedalskhed
HEA_ICD10_DA302,Borderline tuberkuloid spedalskhed
HEA_ICD10_DA303,Borderline spedalskhed
HEA_ICD10_DA304,Borderline lepromatøs spedalskhed
HEA_ICD10_DA305,Lepromatøs spedalskhed
HEA_ICD10_DA308,Anden form for spedalskhed
HEA_ICD10_DA309,Spedalskhed UNS
HEA_ICD10_DA31,Sygdomme forårsaget af andre mykobakterier
HEA_ICD10_DA310,Mykobakteriel lungeaffektion
HEA_ICD10_DA310A,Lungeinfektion med Mycobacterium avium
HEA_ICD10_DA310B,Lungeinfektion med Mycobacterium intracellularis
HEA_ICD10_DA310C,Lungeinfektion med Mycobacterium kansasii
HEA_ICD10_DA311,Mykobakteriel hudaffektion
HEA_ICD10_DA311A,Hudinfektion med Mycobacterium marinum
HEA_ICD10_DA311B,Hudinfektion med Mycobacterium ulcerans
HEA_ICD10_DA318,Anden mykobakteriel infektion
HEA_ICD10_DA319,Mykobakteriel infektion UNS
HEA_ICD10_DA32,Listeriose
HEA_ICD10_DA320,Listeriose i huden
HEA_ICD10_DA321,Listeriose i centralnervesystemet
HEA_ICD10_DA327,Listeriasepsis
HEA_ICD10_DA328,Anden form for listeriose
HEA_ICD10_DA328A,Okuloglandulær listeriosis
HEA_ICD10_DA329,Listeriose UNS
HEA_ICD10_DA33,Stivkrampe hos nyfødte
HEA_ICD10_DA339,Stivkrampe hos nyfødt
HEA_ICD10_DA34,Obstetrisk stivkrampe
HEA_ICD10_DA349,Stivkrampe i barselsperiode
HEA_ICD10_DA35,Anden form for stivkrampe
HEA_ICD10_DA359,Stivkrampe IKA
HEA_ICD10_DA36,Difteri
HEA_ICD10_DA360,Svælgdifteri
HEA_ICD10_DA360A,Tonsildifteri
HEA_ICD10_DA361,Difteri i nasopharynx
HEA_ICD10_DA362,Larynxdifteri
HEA_ICD10_DA362A,Difterisk laryngotrakeitis
HEA_ICD10_DA363,Difteri i huden
HEA_ICD10_DA368,Anden form for difteri
HEA_ICD10_DA369,Difteri UNS
HEA_ICD10_DA37,Kighoste
HEA_ICD10_DA370,Kighoste forårsaget af Bordetella pertussis
HEA_ICD10_DA371,Kighoste forårsaget af Bordetella parapertussis
HEA_ICD10_DA378,Kighoste forårsaget af anden Bordetella-type
HEA_ICD10_DA379,Kighoste UNS
HEA_ICD10_DA38,Skarlagensfeber
HEA_ICD10_DA389,Skarlagensfeber UNS
HEA_ICD10_DA39,Infektioner med meningokokker
HEA_ICD10_DA390,Meningitis forårsaget af meningokokker
HEA_ICD10_DA391,Waterhouse-Friderichsens syndrom
HEA_ICD10_DA392,Akut meningokokbakteriæmi
HEA_ICD10_DA392A,Meningokoksepsis
HEA_ICD10_DA393,Kronisk meningokokbakteriæmi
HEA_ICD10_DA394,Meningokokbakteriæmi UNS
HEA_ICD10_DA395,Hjertesygdom forårsaget af meningokokker
HEA_ICD10_DA398,Anden meningokokinfektion
HEA_ICD10_DA399,Meningokokinfektion UNS
HEA_ICD10_DA40,Sepsis forårsaget af streptokokker
HEA_ICD10_DA400,Sepsis forårsaget af Streptococcus A
HEA_ICD10_DA401,Sepsis forårsaget af Streptococcus B
HEA_ICD10_DA402,Sepsis forårsaget af Streptococcus D og Enterococcus
HEA_ICD10_DA403,Sepsis forårsaget af Streptococcus pneumoniae
HEA_ICD10_DA408,Anden streptokoksepsis
HEA_ICD10_DA409,Streptokoksepsis UNS
HEA_ICD10_DA41,Anden sepsis
HEA_ICD10_DA410,Sepsis forårsaget af Staphylococcus aureus
HEA_ICD10_DA411,Sepsis forårsaget af anden stafylokok
HEA_ICD10_DA411A,Sepsis forårsaget af koagulase-negative stafylokokker
HEA_ICD10_DA412,Sepsis forårsaget af stafylokokker UNS
HEA_ICD10_DA413,Sepsis forårsaget af Haemophilus influenzae
HEA_ICD10_DA414,Sepsis forårsaget af anaerob bakterie
HEA_ICD10_DA415,Sepsis forårsaget af anden Gram-negativ organisme
HEA_ICD10_DA415A,Sepsis forårsaget af Escherichia coli
HEA_ICD10_DA418,Anden sepsis IKA
HEA_ICD10_DA419,Sepsis UNS
HEA_ICD10_DA419B,Urosepsis
HEA_ICD10_DA419C,Svær sepsis
HEA_ICD10_DA42,Aktinomykose
HEA_ICD10_DA420,Pulmonal aktinomykose
HEA_ICD10_DA421,Abdominal aktinomykose
HEA_ICD10_DA422,Cervikofacial aktinomykose
HEA_ICD10_DA427,Sepsis forårsaget af aktinomykose
HEA_ICD10_DA428,Anden form for aktinomykose
HEA_ICD10_DA429,Aktinomykose UNS
HEA_ICD10_DA43,Nocardiose
HEA_ICD10_DA430,Pulmonal nocardiose
HEA_ICD10_DA431,Kutan nocardiose
HEA_ICD10_DA438,Anden form for nocardiose
HEA_ICD10_DA439,Nocardiose UNS
HEA_ICD10_DA44,Bartonellose
HEA_ICD10_DA440,Systemisk bartonellose
HEA_ICD10_DA441,Kutan og mukokutan bartonellose
HEA_ICD10_DA448,Anden form for bartonellose
HEA_ICD10_DA449,Bartonellose UNS
HEA_ICD10_DA46,Rosen
HEA_ICD10_DA469,Rosen UNS
HEA_ICD10_DA48,Andre bakterielle sygdomme IKA
HEA_ICD10_DA480,Gasgangræn
HEA_ICD10_DA481,Legionærsygdom
HEA_ICD10_DA482,Pontiacfeber
HEA_ICD10_DA483,Toksisk shock-syndrom
HEA_ICD10_DA484,Brasiliansk purpurafeber
HEA_ICD10_DA484A,Systemisk Haemophilus aegypticus-infektion
HEA_ICD10_DA488,Anden bakteriel sygdom
HEA_ICD10_DA488A,Trichomycosis axillaris
HEA_ICD10_DA49,Bakteriel infektion uden angivelse af lokalisation
HEA_ICD10_DA490,Stafylokokinfektion UNS
HEA_ICD10_DA491,"Streptokok- og/eller enterokokinfektion, uspecificeret lokalisation"
HEA_ICD10_DA492,Infektion med Haemophilus influenzae UNS
HEA_ICD10_DA493,Mycoplasmainfektion UNS
HEA_ICD10_DA498,Anden bakteriel infektion uden angivelse af lokalisation
HEA_ICD10_DA499,Bakteriel infektion UNS
HEA_ICD10_DA499A,Bakteriæmi UNS
HEA_ICD10_DA50,Medfødt syfilis
HEA_ICD10_DA500,Tidlig medfødt symptomgivende syfilis
HEA_ICD10_DA501,Tidlig medfødt latent syfilis
HEA_ICD10_DA502,Tidlig medfødt syfilis UNS
HEA_ICD10_DA503,Sen medfødt syfilitisk øjenlidelse
HEA_ICD10_DA504,Sen medfødt neurosyfilis
HEA_ICD10_DA505,Anden sen medfødt symptomatisk syfilis
HEA_ICD10_DA505A,Hutchinsons triade
HEA_ICD10_DA505B,Hutchinsons tænder
HEA_ICD10_DA505C,Syfilitisk saddelnæse
HEA_ICD10_DA506,Sen medfødt seropositiv syfilis uden kliniske manifestationer
HEA_ICD10_DA507,Sen medfødt syfilis UNS
HEA_ICD10_DA509,Medfødt syfilis UNS
HEA_ICD10_DA51,Frisk syfilis
HEA_ICD10_DA510,Primær genital syfilis
HEA_ICD10_DA511,Primær anal syfilis
HEA_ICD10_DA512,Primær syfilis med anden lokalisation
HEA_ICD10_DA513,Sekundær syfilis i hud eller slimhinder
HEA_ICD10_DA513A,Condyloma syphiliticum
HEA_ICD10_DA513F,Syfilitisk mukøst plaque
HEA_ICD10_DA514,Anden sekundær syfilis
HEA_ICD10_DA514A,Syfilitisk lymfeknudesvulst
HEA_ICD10_DA515,Frisk latent syfilis
HEA_ICD10_DA519,Frisk syfilis UNS
HEA_ICD10_DA52,Syfilis i sent stadium
HEA_ICD10_DA520,Kardiovaskulær syfilis
HEA_ICD10_DA521,Sen symptomatisk neurosyfilis
HEA_ICD10_DA521D,Tabes dorsalis
HEA_ICD10_DA522,Asymptomatisk neurosyfilis
HEA_ICD10_DA523,Neurosyfilis UNS
HEA_ICD10_DA527,Anden form for sen symptomatisk syfilis
HEA_ICD10_DA527A,Syfilitisk gumma
HEA_ICD10_DA527C,Anden form for sen eller tertiær syfilis
HEA_ICD10_DA528,Sen latent syfilis
HEA_ICD10_DA529,Syfilis i sent stadium UNS
HEA_ICD10_DA53,Anden syfilis og syfilis UNS
HEA_ICD10_DA530,Latent syfilis uden specificering af stadie
HEA_ICD10_DA539,Syfilis UNS
HEA_ICD10_DA54,Gonoré
HEA_ICD10_DA540,Gonokokinfektion i nedre urin- og kønsorganer uden absces i periuretrale eller accessoriske glandler
HEA_ICD10_DA540A,Gonoroisk cervicitis UNS
HEA_ICD10_DA540B,Gonoroisk cystitis UNS
HEA_ICD10_DA540D,Gonoroisk uretritis UNS
HEA_ICD10_DA540E,Gonoroisk vulvovaginitis UNS
HEA_ICD10_DA540F,Gonoroisk balanopostitis
HEA_ICD10_DA541,Gonokokinfektion i nedre urin- og kønsorganer med absces i periuretrale eller accessoriske glandler
HEA_ICD10_DA541A,Urogenital gonoroisk absces
HEA_ICD10_DA541B,Gonoroisk bartholinitis
HEA_ICD10_DA542,Gonoroisk pelvioperitonitis eller anden gonoroisk urogenital infektion
HEA_ICD10_DA543,Gonokokinfektion i øje
HEA_ICD10_DA543A,Gonoroisk purulent konjunktivitis hos nyfødt
HEA_ICD10_DA544,Gonokokinfektion i led og muskler
HEA_ICD10_DA545,Gonokokinfektion i svælget
HEA_ICD10_DA546,Gonokokinfektion i anus og rektum
HEA_ICD10_DA548,Anden gonokokinfektion
HEA_ICD10_DA548B,Gonoroisk dermatitis
HEA_ICD10_DA548G,Gonoroisk sepsis
HEA_ICD10_DA549,Gonokokinfektion UNS
HEA_ICD10_DA55,Venerisk lymfogranulom forårsaget af klamydiainfektion
HEA_ICD10_DA559,Lymfogranulom forårsaget af Chlamydia
HEA_ICD10_DA56,Andre seksuelt overførte klamydiainfektioner
HEA_ICD10_DA560,Klamydiainfektion i nedre urin- og kønsorganer
HEA_ICD10_DA560A,Klamydiacervicitis
HEA_ICD10_DA560C,Klamydiacystitis
HEA_ICD10_DA560D,Klamydiauretritis
HEA_ICD10_DA560E,Vulvovaginitis forårsaget af klamydia
HEA_ICD10_DA561,Klamydiainfektion i nedre bækken eller andet urin- og kønsorgan
HEA_ICD10_DA562,Klamydiainfektion i urin- og kønsorganer UNS
HEA_ICD10_DA563,Klamydiainfektion i anus og rektum
HEA_ICD10_DA564,Klamydiainfektion i svælget
HEA_ICD10_DA568,Seksuelt overført klamydiainfektion med anden lokalisation
HEA_ICD10_DA57,Blød chanker
HEA_ICD10_DA579,Ulcus molle UNS
HEA_ICD10_DA58,Granulom forårsaget af infektion med Calymmatobacterium granulomatis
HEA_ICD10_DA589,Granuloma inguinale UNS
HEA_ICD10_DA59,Infektioner med Trichomonas vaginalis
HEA_ICD10_DA590,Trichomoniasis i urin- og kønsorganer
HEA_ICD10_DA590A,Vaginalt udflåd forårsaget af trichomonasis
HEA_ICD10_DA590C,Trichomonasvaginitis
HEA_ICD10_DA598,Trichomoniasis med anden lokalisation
HEA_ICD10_DA599,Trichomoniasis UNS
HEA_ICD10_DA60,Herpes simplex-infektion i anogenitalregionen
HEA_ICD10_DA600,Herpes simplex-infektion i urin- og kønsorganer
HEA_ICD10_DA601,Herpes simplex-infektion i analregion og endetarm
HEA_ICD10_DA601A,Herpes simplex-infektion i anus
HEA_ICD10_DA601B,Herpes simplex-infektion i perianalregionen
HEA_ICD10_DA601C,Herpes simplex-infektion i rektum
HEA_ICD10_DA609,Herpes simplex-infektion i anogenitalregionen UNS
HEA_ICD10_DA63,"Andre fortrinsvis seksuelt overførte sygdomme, som ikke er klassificeret andetsteds"
HEA_ICD10_DA630,Condyloma acuminatum i anogenitalregionen
HEA_ICD10_DA630B,Uretrale kondylomer
HEA_ICD10_DA630C,Genitale kondylomer
HEA_ICD10_DA630D,Anale kondylomer
HEA_ICD10_DA630E,Ekstragenitale kondylomer
HEA_ICD10_DA638,Anden fortrinsvis seksuelt overført sygdom IKA
HEA_ICD10_DA638A,Gardnerella infektion
HEA_ICD10_DA64,Seksuelt overført sygdom uden nærmere specificering
HEA_ICD10_DA649,Seksuelt overført sygdom UNS
HEA_ICD10_DA65,Ikke-venerisk syfilis
HEA_ICD10_DA659,Ikke-venerisk syfilis UNS
HEA_ICD10_DA66,Frambøsia
HEA_ICD10_DA660,Tidlig frambøsia
HEA_ICD10_DA661,Multiple frambøsia papillomer
HEA_ICD10_DA662,Andet tidligt hudsymptom ved frambøsia
HEA_ICD10_DA663,Hyperkeratose ved frambøsia
HEA_ICD10_DA664,Gumma og sår ved frambøsia
HEA_ICD10_DA665,Rhinopharyngitis mutilans ved frambøsia
HEA_ICD10_DA666,Knogle- og ledforandringer ved frambøsia
HEA_ICD10_DA667,Anden manifestation ved frambøsia
HEA_ICD10_DA668,Latent frambøsia
HEA_ICD10_DA669,Frambøsia UNS
HEA_ICD10_DA67,Pinta
HEA_ICD10_DA670,Primær manifestation ved pinta
HEA_ICD10_DA671,Sekundær manifestation ved pinta
HEA_ICD10_DA672,Sen manifestation ved pinta
HEA_ICD10_DA673,Blandede manifestationer ved pinta
HEA_ICD10_DA679,Pinta UNS
HEA_ICD10_DA68,Tilbagefaldsfeber
HEA_ICD10_DA680,Tilbagefaldsfeber overført af lus
HEA_ICD10_DA681,Tilbagefaldsfeber overført af flåt
HEA_ICD10_DA689,Tilbagefaldsfeber UNS
HEA_ICD10_DA69,Andre infektioner forårsaget af spirokæter
HEA_ICD10_DA690,Nekrotiserende ulcerøs mundbetændelse
HEA_ICD10_DA690A,Cancrum oris
HEA_ICD10_DA690B,Noma
HEA_ICD10_DA690C,Stomatitis ulcerosa Vincent
HEA_ICD10_DA691,Anden Vincent-infektion
HEA_ICD10_DA691A,Angina ulcerosa Vincent
HEA_ICD10_DA691B,Faryngitis forårsaget af spirokæteinfektion
HEA_ICD10_DA691C,Vincents angina
HEA_ICD10_DA691E,Akut nekrotiserende ulcerøs stomatitis
HEA_ICD10_DA691F,Vincents gingivitis
HEA_ICD10_DA691G,Faryngitis forårsaget af fusospirokæteinfektion
HEA_ICD10_DA692,Lymes sygdom
HEA_ICD10_DA692A,Kronisk atrofisk akrodermatit
HEA_ICD10_DA692D,Borrelia polyradikulitis
HEA_ICD10_DA692F,Erythema chronicum migrans
HEA_ICD10_DA698,Anden spirokæteinfektion
HEA_ICD10_DA699,Spirokæteinfektion UNS
HEA_ICD10_DA70,Infektioner forårsaget af Chlamydophila psittaci
HEA_ICD10_DA709,Chlamydophila psittaci-infektion
HEA_ICD10_DA71,Ægyptisk øjensygdom
HEA_ICD10_DA710,Tidligt stadie af trakom
HEA_ICD10_DA711,Aktivt stadie af trakom
HEA_ICD10_DA719,Trakom UNS
HEA_ICD10_DA74,Andre sygdomme forårsaget af klamydia-bakterier
HEA_ICD10_DA740,Klamydiakonjunktivitis
HEA_ICD10_DA748,Anden klamydia-infektion
HEA_ICD10_DA749,Klamydia-infektion UNS
HEA_ICD10_DA75,"Rickettsioser overført af lus, lopper og mider"
HEA_ICD10_DA750,Plettyfus forårsaget af Rickettsia prowazekii
HEA_ICD10_DA751,Brill-Zinssers sygdom
HEA_ICD10_DA752,Plettyfus forårsaget af Rickettsia typhi
HEA_ICD10_DA753,Plettyfus forårsaget af Rickettsia tsutsugamushi
HEA_ICD10_DA759,Plettyfus UNS
HEA_ICD10_DA77,Rickettsioser overført af flåt
HEA_ICD10_DA770,Rickettsiose forårsaget af Rickettsia rickettsii
HEA_ICD10_DA771,Rickettsiose forårsaget af Rickettsia conorii
HEA_ICD10_DA772,Rickettsiose forårsaget af Rickettsia sibirica
HEA_ICD10_DA773,Rickettsiose forårsaget af Rickettsia australis
HEA_ICD10_DA778,Anden rickettsiose overført af flåt
