code,description
LAB_ovrig_kontanthjalp_13_Q42,Other labor income - 42th percentile
LAB_ovrig_overforsel_13_Q42,Other labor income - 42th percentile
LAB_ovrig_dagpenge_akas_13_Q43,Other labor income - 43th percentile
LAB_ovrig_kontanthjalp_13_Q43,Other labor income - 43th percentile
LAB_ovrig_overforsel_13_Q43,Other labor income - 43th percentile
LAB_ovrig_dagpenge_akas_13_Q44,Other labor income - 44th percentile
LAB_ovrig_kontanthjalp_13_Q44,Other labor income - 44th percentile
LAB_ovrig_overforsel_13_Q44,Other labor income - 44th percentile
LAB_ovrig_dagpenge_akas_13_Q45,Other labor income - 45th percentile
LAB_ovrig_kontanthjalp_13_Q45,Other labor income - 45th percentile
LAB_ovrig_overforsel_13_Q45,Other labor income - 45th percentile
LAB_ovrig_dagpenge_akas_13_Q46,Other labor income - 46th percentile
LAB_ovrig_kontanthjalp_13_Q46,Other labor income - 46th percentile
LAB_ovrig_overforsel_13_Q46,Other labor income - 46th percentile
LAB_ovrig_dagpenge_akas_13_Q47,Other labor income - 47th percentile
LAB_ovrig_kontanthjalp_13_Q47,Other labor income - 47th percentile
LAB_ovrig_overforsel_13_Q47,Other labor income - 47th percentile
LAB_ovrig_dagpenge_akas_13_Q48,Other labor income - 48th percentile
LAB_ovrig_kontanthjalp_13_Q48,Other labor income - 48th percentile
LAB_ovrig_overforsel_13_Q48,Other labor income - 48th percentile
LAB_ovrig_dagpenge_akas_13_Q49,Other labor income - 49th percentile
LAB_ovrig_kontanthjalp_13_Q49,Other labor income - 49th percentile
LAB_ovrig_overforsel_13_Q49,Other labor income - 49th percentile
LAB_ovrig_dagpenge_akas_13_Q50,Other labor income - 50th percentile
LAB_ovrig_kontanthjalp_13_Q50,Other labor income - 50th percentile
LAB_ovrig_overforsel_13_Q50,Other labor income - 50th percentile
LAB_ovrig_dagpenge_akas_13_Q51,Other labor income - 51th percentile
LAB_ovrig_kontanthjalp_13_Q51,Other labor income - 51th percentile
LAB_ovrig_overforsel_13_Q51,Other labor income - 51th percentile
LAB_ovrig_dagpenge_akas_13_Q52,Other labor income - 52th percentile
LAB_ovrig_kontanthjalp_13_Q52,Other labor income - 52th percentile
LAB_ovrig_overforsel_13_Q52,Other labor income - 52th percentile
LAB_ovrig_dagpenge_akas_13_Q53,Other labor income - 53th percentile
LAB_ovrig_kontanthjalp_13_Q53,Other labor income - 53th percentile
LAB_ovrig_overforsel_13_Q53,Other labor income - 53th percentile
LAB_ovrig_dagpenge_akas_13_Q54,Other labor income - 54th percentile
LAB_ovrig_kontanthjalp_13_Q54,Other labor income - 54th percentile
LAB_ovrig_overforsel_13_Q54,Other labor income - 54th percentile
LAB_ovrig_dagpenge_akas_13_Q55,Other labor income - 55th percentile
LAB_ovrig_kontanthjalp_13_Q55,Other labor income - 55th percentile
LAB_ovrig_overforsel_13_Q55,Other labor income - 55th percentile
LAB_ovrig_dagpenge_akas_13_Q56,Other labor income - 56th percentile
LAB_ovrig_kontanthjalp_13_Q56,Other labor income - 56th percentile
LAB_ovrig_overforsel_13_Q56,Other labor income - 56th percentile
LAB_ovrig_dagpenge_akas_13_Q57,Other labor income - 57th percentile
LAB_ovrig_kontanthjalp_13_Q57,Other labor income - 57th percentile
LAB_ovrig_overforsel_13_Q57,Other labor income - 57th percentile
LAB_ovrig_dagpenge_akas_13_Q58,Other labor income - 58th percentile
LAB_ovrig_kontanthjalp_13_Q58,Other labor income - 58th percentile
LAB_ovrig_overforsel_13_Q58,Other labor income - 58th percentile
LAB_ovrig_dagpenge_akas_13_Q59,Other labor income - 59th percentile
LAB_ovrig_kontanthjalp_13_Q59,Other labor income - 59th percentile
LAB_ovrig_overforsel_13_Q59,Other labor income - 59th percentile
LAB_ovrig_dagpenge_akas_13_Q60,Other labor income - 60th percentile
LAB_ovrig_kontanthjalp_13_Q60,Other labor income - 60th percentile
LAB_ovrig_overforsel_13_Q60,Other labor income - 60th percentile
LAB_ovrig_dagpenge_akas_13_Q61,Other labor income - 61th percentile
LAB_ovrig_kontanthjalp_13_Q61,Other labor income - 61th percentile
LAB_ovrig_overforsel_13_Q61,Other labor income - 61th percentile
LAB_ovrig_dagpenge_akas_13_Q62,Other labor income - 62th percentile
LAB_ovrig_kontanthjalp_13_Q62,Other labor income - 62th percentile
LAB_ovrig_overforsel_13_Q62,Other labor income - 62th percentile
LAB_ovrig_dagpenge_akas_13_Q63,Other labor income - 63th percentile
LAB_ovrig_kontanthjalp_13_Q63,Other labor income - 63th percentile
LAB_ovrig_overforsel_13_Q63,Other labor income - 63th percentile
LAB_ovrig_dagpenge_akas_13_Q64,Other labor income - 64th percentile
LAB_ovrig_kontanthjalp_13_Q64,Other labor income - 64th percentile
LAB_ovrig_overforsel_13_Q64,Other labor income - 64th percentile
LAB_ovrig_dagpenge_akas_13_Q65,Other labor income - 65th percentile
LAB_ovrig_kontanthjalp_13_Q65,Other labor income - 65th percentile
LAB_ovrig_overforsel_13_Q65,Other labor income - 65th percentile
LAB_ovrig_dagpenge_akas_13_Q66,Other labor income - 66th percentile
LAB_ovrig_kontanthjalp_13_Q66,Other labor income - 66th percentile
LAB_ovrig_overforsel_13_Q66,Other labor income - 66th percentile
LAB_ovrig_dagpenge_akas_13_Q67,Other labor income - 67th percentile
LAB_ovrig_kontanthjalp_13_Q67,Other labor income - 67th percentile
LAB_ovrig_overforsel_13_Q67,Other labor income - 67th percentile
LAB_ovrig_dagpenge_akas_13_Q68,Other labor income - 68th percentile
LAB_ovrig_kontanthjalp_13_Q68,Other labor income - 68th percentile
LAB_ovrig_overforsel_13_Q68,Other labor income - 68th percentile
LAB_ovrig_dagpenge_akas_13_Q69,Other labor income - 69th percentile
LAB_ovrig_kontanthjalp_13_Q69,Other labor income - 69th percentile
LAB_ovrig_overforsel_13_Q69,Other labor income - 69th percentile
LAB_ovrig_dagpenge_akas_13_Q70,Other labor income - 70th percentile
LAB_ovrig_kontanthjalp_13_Q70,Other labor income - 70th percentile
LAB_ovrig_overforsel_13_Q70,Other labor income - 70th percentile
LAB_ovrig_dagpenge_akas_13_Q71,Other labor income - 71th percentile
LAB_ovrig_kontanthjalp_13_Q71,Other labor income - 71th percentile
LAB_ovrig_overforsel_13_Q71,Other labor income - 71th percentile
LAB_ovrig_dagpenge_akas_13_Q72,Other labor income - 72th percentile
LAB_ovrig_kontanthjalp_13_Q72,Other labor income - 72th percentile
LAB_ovrig_overforsel_13_Q72,Other labor income - 72th percentile
LAB_ovrig_dagpenge_akas_13_Q73,Other labor income - 73th percentile
LAB_ovrig_kontanthjalp_13_Q73,Other labor income - 73th percentile
LAB_ovrig_overforsel_13_Q73,Other labor income - 73th percentile
LAB_ovrig_dagpenge_akas_13_Q74,Other labor income - 74th percentile
LAB_ovrig_kontanthjalp_13_Q74,Other labor income - 74th percentile
LAB_ovrig_overforsel_13_Q74,Other labor income - 74th percentile
LAB_ovrig_dagpenge_akas_13_Q75,Other labor income - 75th percentile
LAB_ovrig_kontanthjalp_13_Q75,Other labor income - 75th percentile
LAB_ovrig_overforsel_13_Q75,Other labor income - 75th percentile
LAB_ovrig_dagpenge_akas_13_Q76,Other labor income - 76th percentile
LAB_ovrig_kontanthjalp_13_Q76,Other labor income - 76th percentile
LAB_ovrig_overforsel_13_Q76,Other labor income - 76th percentile
LAB_ovrig_dagpenge_akas_13_Q77,Other labor income - 77th percentile
LAB_ovrig_kontanthjalp_13_Q77,Other labor income - 77th percentile
LAB_ovrig_overforsel_13_Q77,Other labor income - 77th percentile
LAB_ovrig_dagpenge_akas_13_Q78,Other labor income - 78th percentile
LAB_ovrig_kontanthjalp_13_Q78,Other labor income - 78th percentile
LAB_ovrig_overforsel_13_Q78,Other labor income - 78th percentile
LAB_ovrig_dagpenge_akas_13_Q79,Other labor income - 79th percentile
LAB_ovrig_kontanthjalp_13_Q79,Other labor income - 79th percentile
LAB_ovrig_overforsel_13_Q79,Other labor income - 79th percentile
LAB_ovrig_dagpenge_akas_13_Q80,Other labor income - 80th percentile
LAB_ovrig_kontanthjalp_13_Q80,Other labor income - 80th percentile
LAB_ovrig_overforsel_13_Q80,Other labor income - 80th percentile
LAB_ovrig_dagpenge_akas_13_Q81,Other labor income - 81th percentile
LAB_ovrig_kontanthjalp_13_Q81,Other labor income - 81th percentile
LAB_ovrig_overforsel_13_Q81,Other labor income - 81th percentile
LAB_ovrig_dagpenge_akas_13_Q82,Other labor income - 82th percentile
LAB_ovrig_kontanthjalp_13_Q82,Other labor income - 82th percentile
LAB_ovrig_overforsel_13_Q82,Other labor income - 82th percentile
LAB_ovrig_dagpenge_akas_13_Q83,Other labor income - 83th percentile
LAB_ovrig_kontanthjalp_13_Q83,Other labor income - 83th percentile
LAB_ovrig_overforsel_13_Q83,Other labor income - 83th percentile
LAB_ovrig_dagpenge_akas_13_Q84,Other labor income - 84th percentile
LAB_ovrig_kontanthjalp_13_Q84,Other labor income - 84th percentile
LAB_ovrig_overforsel_13_Q84,Other labor income - 84th percentile
LAB_ovrig_dagpenge_akas_13_Q85,Other labor income - 85th percentile
LAB_ovrig_kontanthjalp_13_Q85,Other labor income - 85th percentile
LAB_ovrig_overforsel_13_Q85,Other labor income - 85th percentile
LAB_ovrig_dagpenge_akas_13_Q86,Other labor income - 86th percentile
LAB_ovrig_kontanthjalp_13_Q86,Other labor income - 86th percentile
LAB_ovrig_overforsel_13_Q86,Other labor income - 86th percentile
LAB_ovrig_dagpenge_akas_13_Q87,Other labor income - 87th percentile
LAB_ovrig_kontanthjalp_13_Q87,Other labor income - 87th percentile
LAB_ovrig_overforsel_13_Q87,Other labor income - 87th percentile
LAB_ovrig_dagpenge_akas_13_Q88,Other labor income - 88th percentile
LAB_ovrig_kontanthjalp_13_Q88,Other labor income - 88th percentile
LAB_ovrig_overforsel_13_Q88,Other labor income - 88th percentile
LAB_ovrig_dagpenge_akas_13_Q89,Other labor income - 89th percentile
LAB_ovrig_kontanthjalp_13_Q89,Other labor income - 89th percentile
LAB_ovrig_overforsel_13_Q89,Other labor income - 89th percentile
LAB_ovrig_dagpenge_akas_13_Q90,Other labor income - 90th percentile
LAB_ovrig_kontanthjalp_13_Q90,Other labor income - 90th percentile
LAB_ovrig_overforsel_13_Q90,Other labor income - 90th percentile
LAB_ovrig_dagpenge_akas_13_Q91,Other labor income - 91th percentile
LAB_ovrig_kontanthjalp_13_Q91,Other labor income - 91th percentile
LAB_ovrig_overforsel_13_Q91,Other labor income - 91th percentile
LAB_ovrig_dagpenge_akas_13_Q92,Other labor income - 92th percentile
LAB_ovrig_kontanthjalp_13_Q92,Other labor income - 92th percentile
LAB_ovrig_overforsel_13_Q92,Other labor income - 92th percentile
LAB_ovrig_dagpenge_akas_13_Q93,Other labor income - 93th percentile
LAB_ovrig_kontanthjalp_13_Q93,Other labor income - 93th percentile
LAB_ovrig_overforsel_13_Q93,Other labor income - 93th percentile
LAB_ovrig_dagpenge_akas_13_Q94,Other labor income - 94th percentile
LAB_ovrig_kontanthjalp_13_Q94,Other labor income - 94th percentile
LAB_ovrig_overforsel_13_Q94,Other labor income - 94th percentile
LAB_ovrig_dagpenge_akas_13_Q95,Other labor income - 95th percentile
LAB_ovrig_kontanthjalp_13_Q95,Other labor income - 95th percentile
LAB_ovrig_overforsel_13_Q95,Other labor income - 95th percentile
LAB_ovrig_dagpenge_akas_13_Q96,Other labor income - 96th percentile
LAB_ovrig_kontanthjalp_13_Q96,Other labor income - 96th percentile
LAB_ovrig_overforsel_13_Q96,Other labor income - 96th percentile
LAB_ovrig_dagpenge_akas_13_Q97,Other labor income - 97th percentile
LAB_ovrig_kontanthjalp_13_Q97,Other labor income - 97th percentile
LAB_ovrig_overforsel_13_Q97,Other labor income - 97th percentile
LAB_ovrig_dagpenge_akas_13_Q98,Other labor income - 98th percentile
LAB_ovrig_kontanthjalp_13_Q98,Other labor income - 98th percentile
LAB_ovrig_overforsel_13_Q98,Other labor income - 98th percentile
LAB_ovrig_dagpenge_akas_13_Q99,Other labor income - 99th percentile
LAB_ovrig_kontanthjalp_13_Q99,Other labor income - 99th percentile
LAB_ovrig_overforsel_13_Q99,Other labor income - 99th percentile
LAB_ovrig_dagpenge_akas_13_Q100,Other labor income - 100th percentile
LAB_ovrig_kontanthjalp_13_Q100,Other labor income - 100th percentile
LAB_ovrig_overforsel_13_Q100,Other labor income - 100th percentile
