code,prefix,database,value,token_id
LAB_rentudgpr_Q63,LAB,rentudgpr,Q63,8269
LAB_rentudgpr_Q60,LAB,rentudgpr,Q60,8270
LAB_rentudgpr_Q47,LAB,rentudgpr,Q47,8271
LAB_rentudgpr_Q71,LAB,rentudgpr,Q71,8272
LAB_rentudgpr_Q69,LAB,rentudgpr,Q69,8273
LAB_rentudgpr_Q65,LAB,rentudgpr,Q65,8274
LAB_rentudgpr_Q79,LAB,rentudgpr,Q79,8275
LAB_rentudgpr_Q76,LAB,rentudgpr,Q76,8276
LAB_rentudgpr_Q83,LAB,rentudgpr,Q83,8277
LAB_rentudgpr_Q64,LAB,rentudgpr,Q64,8278
LAB_rentudgpr_Q86,LAB,rentudgpr,Q86,8279
LAB_rentudgpr_Q99,LAB,rentudgpr,Q99,8280
LAB_rentudgpr_Q97,LAB,rentudgpr,Q97,8281
LAB_rentudgpr_Q73,LAB,rentudgpr,Q73,8282
LAB_rentudgpr_Q66,LAB,rentudgpr,Q66,8283
LAB_rentudgpr_Q84,LAB,rentudgpr,Q84,8284
LAB_rentudgpr_Q72,LAB,rentudgpr,Q72,8285
LAB_rentudgpr_Q89,LAB,rentudgpr,Q89,8286
LAB_rentudgpr_Q93,LAB,rentudgpr,Q93,8287
LAB_rentudgpr_Q77,LAB,rentudgpr,Q77,8288
LAB_rentudgpr_Q94,LAB,rentudgpr,Q94,8289
LAB_rentudgpr_Q96,LAB,rentudgpr,Q96,8290
LAB_rentudgpr_Q98,LAB,rentudgpr,Q98,8291
LAB_rentudgpr_Q90,LAB,rentudgpr,Q90,8292
LAB_rentudgpr_Q95,LAB,rentudgpr,Q95,8293
LAB_rentudgpr_Q80,LAB,rentudgpr,Q80,8294
LAB_rentudgpr_Q87,LAB,rentudgpr,Q87,8295
LAB_rentudgpr_Q88,LAB,rentudgpr,Q88,8296
LAB_rentudgpr_Q92,LAB,rentudgpr,Q92,8297
LAB_rentudgpr_Q91,LAB,rentudgpr,Q91,8298
LAB_rentudgpr_Q100,LAB,rentudgpr,Q100,8299
LAB_rentudgpr_Q85,LAB,rentudgpr,Q85,8300
LAB_rentudgpr_Q78,LAB,rentudgpr,Q78,8301
