code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
LAB_formueindk_brutto_Q31,LAB,formueindk,brutto_Q31,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 31/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 31/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 31/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,4037789,3106608,0.344082,,
LAB_formueindk_brutto_Q11,LAB,formueindk,brutto_Q11,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 11/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 11/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 11/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,11414325,4205237,0.465764,,
LAB_formueindk_brutto_Q12,LAB,formueindk,brutto_Q12,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 12/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 12/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 12/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,7109216,3863350,0.427897,,
LAB_formueindk_brutto_Q15,LAB,formueindk,brutto_Q15,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 15/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 15/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 15/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,4044702,2591244,0.287001,,
LAB_formueindk_brutto_Q10,LAB,formueindk,brutto_Q10,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 10/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 10/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 10/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,9410780,3600199,0.398751,,
LAB_formueindk_brutto_Q17,LAB,formueindk,brutto_Q17,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 17/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 17/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 17/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,2848348,2078182,0.230176,,
LAB_formueindk_brutto_Q20,LAB,formueindk,brutto_Q20,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 20/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 20/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 20/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,2749018,1992787,0.220717,,
LAB_formueindk_brutto_Q25,LAB,formueindk,brutto_Q25,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 25/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 25/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 25/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,2519972,2027602,0.224573,,
LAB_formueindk_brutto_Q38,LAB,formueindk,brutto_Q38,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 38/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 38/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 38/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,529973,430587,0.047691,,
LAB_formueindk_brutto_Q47,LAB,formueindk,brutto_Q47,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 47/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 47/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 47/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,1252348,1211169,0.134147,,
LAB_formueindk_brutto_Q78,LAB,formueindk,brutto_Q78,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 78/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 78/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 78/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,91387,77016,0.00853,,
LAB_formueindk_brutto_Q41,LAB,formueindk,brutto_Q41,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 41/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 41/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 41/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,423720,354471,0.039261,,
LAB_formueindk_brutto_Q64,LAB,formueindk,brutto_Q64,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 64/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 64/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 64/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,158125,132559,0.014682,,
LAB_formueindk_brutto_Q19,LAB,formueindk,brutto_Q19,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 19/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 19/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 19/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,4016825,2816270,0.311925,,
LAB_formueindk_brutto_Q2,LAB,formueindk,brutto_Q2,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 2/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 2/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 2/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,1885417,1040484,0.115242,,
LAB_formueindk_brutto_Q46,LAB,formueindk,brutto_Q46,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 46/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 46/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 46/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,535448,492690,0.054569,,
LAB_formueindk_brutto_Q68,LAB,formueindk,brutto_Q68,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 68/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 68/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 68/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,126710,108781,0.012048,,
LAB_formueindk_brutto_Q26,LAB,formueindk,brutto_Q26,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 26/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 26/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 26/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,1424965,1138085,0.126052,,
LAB_formueindk_brutto_Q43,LAB,formueindk,brutto_Q43,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 43/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 43/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 43/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,405006,348686,0.03862,,
LAB_formueindk_brutto_Q9,LAB,formueindk,brutto_Q9,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 9/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 9/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 9/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,420207,343258,0.038019,,
LAB_formueindk_brutto_Q16,LAB,formueindk,brutto_Q16,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 16/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 16/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 16/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,4995594,3056734,0.338558,,
LAB_formueindk_brutto_Q32,LAB,formueindk,brutto_Q32,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 32/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 32/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 32/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,1650464,1232014,0.136456,,
LAB_formueindk_brutto_Q54,LAB,formueindk,brutto_Q54,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 54/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 54/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 54/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,228742,204840,0.022688,,
LAB_formueindk_brutto_Q45,LAB,formueindk,brutto_Q45,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 45/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 45/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 45/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,438705,392562,0.043479,,
LAB_formueindk_brutto_Q23,LAB,formueindk,brutto_Q23,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 23/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 23/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 23/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,2194550,1662169,0.184099,,
LAB_formueindk_brutto_Q1,LAB,formueindk,brutto_Q1,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 1/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 1/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 1/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,9296422,2846404,0.315262,,
LAB_formueindk_brutto_Q49,LAB,formueindk,brutto_Q49,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 49/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 49/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 49/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,338751,303556,0.033621,,
LAB_formueindk_brutto_Q50,LAB,formueindk,brutto_Q50,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 50/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 50/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 50/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,298777,267647,0.029644,,
LAB_formueindk_brutto_Q34,LAB,formueindk,brutto_Q34,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 34/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 34/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 34/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,919937,708560,0.078479,,
LAB_formueindk_brutto_Q90,LAB,formueindk,brutto_Q90,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 90/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 90/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 90/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,78556,60160,0.006663,,
LAB_formueindk_brutto_Q62,LAB,formueindk,brutto_Q62,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 62/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 62/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 62/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,158879,138322,0.01532,,
LAB_formueindk_brutto_Q69,LAB,formueindk,brutto_Q69,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 69/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 69/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 69/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,120856,103762,0.011492,,
LAB_formueindk_brutto_Q59,LAB,formueindk,brutto_Q59,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 59/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 59/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 59/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,176618,157014,0.017391,,
LAB_formueindk_brutto_Q94,LAB,formueindk,brutto_Q94,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 94/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 94/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 94/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,76553,53433,0.005918,,
LAB_formueindk_brutto_Q7,LAB,formueindk,brutto_Q7,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 7/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 7/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 7/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,461285,356979,0.039538,,
LAB_formueindk_brutto_Q75,LAB,formueindk,brutto_Q75,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 75/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 75/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 75/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,99729,84625,0.009373,,
LAB_formueindk_brutto_Q99,LAB,formueindk,brutto_Q99,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 99/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 99/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 99/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,74089,36911,0.004088,,
LAB_formueindk_brutto_Q82,LAB,formueindk,brutto_Q82,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 82/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 82/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 82/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,85992,71149,0.00788,,
LAB_formueindk_brutto_Q66,LAB,formueindk,brutto_Q66,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 66/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 66/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 66/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,137743,119721,0.01326,,
LAB_formueindk_brutto_Q35,LAB,formueindk,brutto_Q35,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 35/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 35/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 35/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,774674,605690,0.067085,,
LAB_formueindk_brutto_Q48,LAB,formueindk,brutto_Q48,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 48/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 48/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 48/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,414359,377966,0.041863,,
LAB_formueindk_brutto_Q61,LAB,formueindk,brutto_Q61,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 61/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 61/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 61/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,165822,144602,0.016016,,
LAB_formueindk_brutto_Q53,LAB,formueindk,brutto_Q53,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 53/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 53/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 53/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,238095,213038,0.023596,,
LAB_formueindk_brutto_Q83,LAB,formueindk,brutto_Q83,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 83/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 83/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 83/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,84374,69482,0.007696,,
LAB_formueindk_brutto_Q92,LAB,formueindk,brutto_Q92,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 92/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 92/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 92/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,77036,57045,0.006318,,
LAB_formueindk_brutto_Q93,LAB,formueindk,brutto_Q93,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 93/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 93/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 93/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,76764,55082,0.006101,,
