code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level
DEM_laengde_barn_Q46,DEM,laengde,barn_Q46,Birth length/height - 46th percentile (newborns),Fødselslængde/-højde – 46. percentil (nyfødte),,,Birth length/height - 46th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q34,DEM,laengde,barn_Q34,Birth length/height - 34th percentile (newborns),Fødselslængde/-højde – 34. percentil (nyfødte),,,Birth length/height - 34th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q33,DEM,laengde,barn_Q33,Birth length/height - 33th percentile (newborns),Fødselslængde/-højde – 33. percentil (nyfødte),,,Birth length/height - 33th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q80,DEM,laengde,barn_Q80,Birth length/height - 80th percentile (newborns),Fødselslængde/-højde – 80. percentil (nyfødte),,,Birth length/height - 80th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q29,DEM,laengde,barn_Q29,Birth length/height - 29th percentile (newborns),Fødselslængde/-højde – 29. percentil (nyfødte),,,Birth length/height - 29th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q78,DEM,laengde,barn_Q78,Birth length/height - 78th percentile (newborns),Fødselslængde/-højde – 78. percentil (nyfødte),,,Birth length/height - 78th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q38,DEM,laengde,barn_Q38,Birth length/height - 38th percentile (newborns),Fødselslængde/-højde – 38. percentil (nyfødte),,,Birth length/height - 38th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q4,DEM,laengde,barn_Q4,Birth length/height - 4th percentile (newborns),Fødselslængde/-højde – 4. percentil (nyfødte),,,Birth length/height - 4th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q23,DEM,laengde,barn_Q23,Birth length/height - 23th percentile (newborns),Fødselslængde/-højde – 23. percentil (nyfødte),,,Birth length/height - 23th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q25,DEM,laengde,barn_Q25,Birth length/height - 25th percentile (newborns),Fødselslængde/-højde – 25. percentil (nyfødte),,,Birth length/height - 25th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q14,DEM,laengde,barn_Q14,Birth length/height - 14th percentile (newborns),Fødselslængde/-højde – 14. percentil (nyfødte),,,Birth length/height - 14th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q16,DEM,laengde,barn_Q16,Birth length/height - 16th percentile (newborns),Fødselslængde/-højde – 16. percentil (nyfødte),,,Birth length/height - 16th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q27,DEM,laengde,barn_Q27,Birth length/height - 27th percentile (newborns),Fødselslængde/-højde – 27. percentil (nyfødte),,,Birth length/height - 27th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q87,DEM,laengde,barn_Q87,Birth length/height - 87th percentile (newborns),Fødselslængde/-højde – 87. percentil (nyfødte),,,Birth length/height - 87th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q19,DEM,laengde,barn_Q19,Birth length/height - 19th percentile (newborns),Fødselslængde/-højde – 19. percentil (nyfødte),,,Birth length/height - 19th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q82,DEM,laengde,barn_Q82,Birth length/height - 82th percentile (newborns),Fødselslængde/-højde – 82. percentil (nyfødte),,,Birth length/height - 82th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q12,DEM,laengde,barn_Q12,Birth length/height - 12th percentile (newborns),Fødselslængde/-højde – 12. percentil (nyfødte),,,Birth length/height - 12th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q85,DEM,laengde,barn_Q85,Birth length/height - 85th percentile (newborns),Fødselslængde/-højde – 85. percentil (nyfødte),,,Birth length/height - 85th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q84,DEM,laengde,barn_Q84,Birth length/height - 84th percentile (newborns),Fødselslængde/-højde – 84. percentil (nyfødte),,,Birth length/height - 84th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q10,DEM,laengde,barn_Q10,Birth length/height - 10th percentile (newborns),Fødselslængde/-højde – 10. percentil (nyfødte),,,Birth length/height - 10th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q8,DEM,laengde,barn_Q8,Birth length/height - 8th percentile (newborns),Fødselslængde/-højde – 8. percentil (nyfødte),,,Birth length/height - 8th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q97,DEM,laengde,barn_Q97,Birth length/height - 97th percentile (newborns),Fødselslængde/-højde – 97. percentil (nyfødte),,,Birth length/height - 97th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q89,DEM,laengde,barn_Q89,Birth length/height - 89th percentile (newborns),Fødselslængde/-højde – 89. percentil (nyfødte),,,Birth length/height - 89th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q6,DEM,laengde,barn_Q6,Birth length/height - 6th percentile (newborns),Fødselslængde/-højde – 6. percentil (nyfødte),,,Birth length/height - 6th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q99,DEM,laengde,barn_Q99,Birth length/height - 99th percentile (newborns),Fødselslængde/-højde – 99. percentil (nyfødte),,,Birth length/height - 99th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q95,DEM,laengde,barn_Q95,Birth length/height - 95th percentile (newborns),Fødselslængde/-højde – 95. percentil (nyfødte),,,Birth length/height - 95th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q91,DEM,laengde,barn_Q91,Birth length/height - 91th percentile (newborns),Fødselslængde/-højde – 91. percentil (nyfødte),,,Birth length/height - 91th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q93,DEM,laengde,barn_Q93,Birth length/height - 93th percentile (newborns),Fødselslængde/-højde – 93. percentil (nyfødte),,,Birth length/height - 93th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
DEM_laengde_barn_Q2,DEM,laengde,barn_Q2,Birth length/height - 2th percentile (newborns),Fødselslængde/-højde – 2. percentil (nyfødte),,,Birth length/height - 2th percentile (newborns),,,translated,generated:quantile_percentile,medium,english,,
