code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
LAB_erhvervsindk_13_Q37,LAB,erhvervsindk,13_Q37,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 37/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 37/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 37/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,2107669,1357243,0.150326
LAB_erhvervsindk_13_Q33,LAB,erhvervsindk,13_Q33,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 33/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 33/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 33/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1715911,1211942,0.134232
LAB_erhvervsindk_13_Q38,LAB,erhvervsindk,13_Q38,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 38/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 38/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 38/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,2255578,1401761,0.155256
LAB_erhvervsindk_13_Q10,LAB,erhvervsindk,13_Q10,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 10/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 10/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 10/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,2810552,1886853,0.208984
LAB_erhvervsindk_13_Q16,LAB,erhvervsindk,13_Q16,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 16/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 16/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 16/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1577610,1255269,0.139031
LAB_erhvervsindk_13_Q9,LAB,erhvervsindk,13_Q9,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 9/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 9/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 9/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,2360685,1677368,0.185782
LAB_erhvervsindk_13_Q41,LAB,erhvervsindk,13_Q41,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 41/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 41/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 41/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,2581004,1520491,0.168407
LAB_erhvervsindk_13_Q8,LAB,erhvervsindk,13_Q8,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 8/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 8/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 8/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,2682043,1837420,0.203509
LAB_erhvervsindk_13_Q6,LAB,erhvervsindk,13_Q6,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 6/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 6/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 6/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,4035548,2360355,0.261429
LAB_erhvervsindk_13_Q40,LAB,erhvervsindk,13_Q40,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 40/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 40/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 40/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,2474792,1480577,0.163986
LAB_erhvervsindk_13_Q20,LAB,erhvervsindk,13_Q20,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 20/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 20/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 20/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1405215,1146276,0.126959
LAB_erhvervsindk_13_Q19,LAB,erhvervsindk,13_Q19,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 19/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 19/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 19/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1410684,1149990,0.127371
LAB_erhvervsindk_13_Q34,LAB,erhvervsindk,13_Q34,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 34/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 34/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 34/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1796130,1247731,0.138196
LAB_erhvervsindk_13_Q22,LAB,erhvervsindk,13_Q22,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 22/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 22/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 22/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1463278,1180927,0.130797
LAB_erhvervsindk_13_Q48,LAB,erhvervsindk,13_Q48,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 48/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 48/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 48/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,2670258,1529758,0.169433
LAB_erhvervsindk_13_Q49,LAB,erhvervsindk,13_Q49,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 49/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 49/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 49/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,2583692,1489654,0.164991
LAB_erhvervsindk_13_Q55,LAB,erhvervsindk,13_Q55,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 55/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 55/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 55/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1907063,1169824,0.129568
LAB_erhvervsindk_13_Q12,LAB,erhvervsindk,13_Q12,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 12/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 12/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 12/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,2195984,1601651,0.177396
LAB_erhvervsindk_13_Q24,LAB,erhvervsindk,13_Q24,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 24/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 24/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 24/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1510909,1204364,0.133393
LAB_erhvervsindk_13_Q25,LAB,erhvervsindk,13_Q25,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 25/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 25/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 25/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1515056,1201279,0.133051
LAB_erhvervsindk_13_Q11,LAB,erhvervsindk,13_Q11,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 11/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 11/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 11/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,2574030,1775330,0.196632
LAB_erhvervsindk_13_Q3,LAB,erhvervsindk,13_Q3,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 3/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 3/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 3/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1306502,843076,0.093378
LAB_erhvervsindk_13_Q2,LAB,erhvervsindk,13_Q2,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 2/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 2/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 2/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,315220,175607,0.01945
LAB_erhvervsindk_13_Q4,LAB,erhvervsindk,13_Q4,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 4/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 4/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 4/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1938662,1282158,0.142009
LAB_erhvervsindk_13_Q43,LAB,erhvervsindk,13_Q43,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 43/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 43/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 43/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,2724860,1578445,0.174826
LAB_erhvervsindk_13_Q32,LAB,erhvervsindk,13_Q32,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 32/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 32/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 32/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1604915,1183429,0.131074
LAB_erhvervsindk_13_Q26,LAB,erhvervsindk,13_Q26,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 26/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 26/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 26/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1575412,1219952,0.13512
LAB_erhvervsindk_13_Q59,LAB,erhvervsindk,13_Q59,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 59/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 59/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 59/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1467385,949695,0.105186
LAB_erhvervsindk_13_Q79,LAB,erhvervsindk,13_Q79,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 79/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 79/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 79/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,487840,348525,0.038602
LAB_erhvervsindk_13_Q71,LAB,erhvervsindk,13_Q71,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 71/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 71/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 71/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,698735,498190,0.055179
LAB_erhvervsindk_13_Q29,LAB,erhvervsindk,13_Q29,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 29/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 29/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 29/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1499745,1159292,0.128401
LAB_erhvervsindk_13_Q52,LAB,erhvervsindk,13_Q52,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 52/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 52/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 52/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,2228432,1331564,0.147482
LAB_erhvervsindk_13_Q27,LAB,erhvervsindk,13_Q27,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 27/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 27/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 27/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1520152,1196275,0.132497
LAB_erhvervsindk_13_Q21,LAB,erhvervsindk,13_Q21,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 21/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 21/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 21/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1420373,1155042,0.12793
LAB_erhvervsindk_13_Q61,LAB,erhvervsindk,13_Q61,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 61/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 61/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 61/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1272536,850278,0.094175
LAB_erhvervsindk_13_Q30,LAB,erhvervsindk,13_Q30,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 30/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 30/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 30/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1540346,1173292,0.129952
LAB_erhvervsindk_13_Q56,LAB,erhvervsindk,13_Q56,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 56/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 56/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 56/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1798428,1115405,0.12354
LAB_erhvervsindk_13_Q13,LAB,erhvervsindk,13_Q13,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 13/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 13/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 13/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,1996710,1498110,0.165928
LAB_erhvervsindk_13_Q86,LAB,erhvervsindk,13_Q86,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 86/100 kvantil,Erhvervsindkomst (løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer) — 86/100 kvantil,,,"Business income (wages and net surplus from self-employment, incl. certain honorariums) — 86/100 quantile",,,dst_times_erhvervsindk_13,generated:quantile_percentile,high,english,,,383951,262867,0.029115
