code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
LAB_resuink_13_Q41,LAB,resuink,13_Q41,Restindkomst inkl. børnebidrag — 41/100 kvantil,Restindkomst inkl. børnebidrag — 41/100 kvantil,,,Residual income (including child support) — 41/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,360021,316976,0.035108
LAB_resuink_13_Q31,LAB,resuink,13_Q31,Restindkomst inkl. børnebidrag — 31/100 kvantil,Restindkomst inkl. børnebidrag — 31/100 kvantil,,,Residual income (including child support) — 31/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,1280708,942801,0.104423
LAB_resuink_13_Q26,LAB,resuink,13_Q26,Restindkomst inkl. børnebidrag — 26/100 kvantil,Restindkomst inkl. børnebidrag — 26/100 kvantil,,,Residual income (including child support) — 26/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,1573507,1251708,0.138637
LAB_resuink_13_Q79,LAB,resuink,13_Q79,Restindkomst inkl. børnebidrag — 79/100 kvantil,Restindkomst inkl. børnebidrag — 79/100 kvantil,,,Residual income (including child support) — 79/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,90946,77923,0.008631
LAB_resuink_13_Q98,LAB,resuink,13_Q98,Restindkomst inkl. børnebidrag — 98/100 kvantil,Restindkomst inkl. børnebidrag — 98/100 kvantil,,,Residual income (including child support) — 98/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,54636,36041,0.003992
LAB_resuink_13_Q80,LAB,resuink,13_Q80,Restindkomst inkl. børnebidrag — 80/100 kvantil,Restindkomst inkl. børnebidrag — 80/100 kvantil,,,Residual income (including child support) — 80/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,91453,78878,0.008736
LAB_resuink_13_Q92,LAB,resuink,13_Q92,Restindkomst inkl. børnebidrag — 92/100 kvantil,Restindkomst inkl. børnebidrag — 92/100 kvantil,,,Residual income (including child support) — 92/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,62560,47366,0.005246
LAB_resuink_13_Q58,LAB,resuink,13_Q58,Restindkomst inkl. børnebidrag — 58/100 kvantil,Restindkomst inkl. børnebidrag — 58/100 kvantil,,,Residual income (including child support) — 58/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,148468,131909,0.01461
LAB_resuink_13_Q63,LAB,resuink,13_Q63,Restindkomst inkl. børnebidrag — 63/100 kvantil,Restindkomst inkl. børnebidrag — 63/100 kvantil,,,Residual income (including child support) — 63/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,157051,139903,0.015495
LAB_resuink_13_Q16,LAB,resuink,13_Q16,Restindkomst inkl. børnebidrag — 16/100 kvantil,Restindkomst inkl. børnebidrag — 16/100 kvantil,,,Residual income (including child support) — 16/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,224733,209300,0.023182
LAB_resuink_13_Q47,LAB,resuink,13_Q47,Restindkomst inkl. børnebidrag — 47/100 kvantil,Restindkomst inkl. børnebidrag — 47/100 kvantil,,,Residual income (including child support) — 47/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,218309,195991,0.021708
LAB_resuink_13_Q46,LAB,resuink,13_Q46,Restindkomst inkl. børnebidrag — 46/100 kvantil,Restindkomst inkl. børnebidrag — 46/100 kvantil,,,Residual income (including child support) — 46/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,219617,194948,0.021592
LAB_resuink_13_Q22,LAB,resuink,13_Q22,Restindkomst inkl. børnebidrag — 22/100 kvantil,Restindkomst inkl. børnebidrag — 22/100 kvantil,,,Residual income (including child support) — 22/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,959001,912501,0.101067
LAB_resuink_13_Q25,LAB,resuink,13_Q25,Restindkomst inkl. børnebidrag — 25/100 kvantil,Restindkomst inkl. børnebidrag — 25/100 kvantil,,,Residual income (including child support) — 25/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,1365406,1114784,0.123471
LAB_resuink_13_Q1,LAB,resuink,13_Q1,Restindkomst inkl. børnebidrag — 1/100 kvantil,Restindkomst inkl. børnebidrag — 1/100 kvantil,,,Residual income (including child support) — 1/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,3068683,1143881,0.126694
LAB_resuink_13_Q24,LAB,resuink,13_Q24,Restindkomst inkl. børnebidrag — 24/100 kvantil,Restindkomst inkl. børnebidrag — 24/100 kvantil,,,Residual income (including child support) — 24/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,934647,861081,0.095372
LAB_resuink_13_Q12,LAB,resuink,13_Q12,Restindkomst inkl. børnebidrag — 12/100 kvantil,Restindkomst inkl. børnebidrag — 12/100 kvantil,,,Residual income (including child support) — 12/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,493413,397533,0.04403
LAB_resuink_13_Q11,LAB,resuink,13_Q11,Restindkomst inkl. børnebidrag — 11/100 kvantil,Restindkomst inkl. børnebidrag — 11/100 kvantil,,,Residual income (including child support) — 11/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,710641,544384,0.060295
LAB_resuink_13_Q39,LAB,resuink,13_Q39,Restindkomst inkl. børnebidrag — 39/100 kvantil,Restindkomst inkl. børnebidrag — 39/100 kvantil,,,Residual income (including child support) — 39/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,1117680,772991,0.085615
LAB_resuink_13_Q28,LAB,resuink,13_Q28,Restindkomst inkl. børnebidrag — 28/100 kvantil,Restindkomst inkl. børnebidrag — 28/100 kvantil,,,Residual income (including child support) — 28/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,1115450,863732,0.095665
LAB_resuink_13_Q30,LAB,resuink,13_Q30,Restindkomst inkl. børnebidrag — 30/100 kvantil,Restindkomst inkl. børnebidrag — 30/100 kvantil,,,Residual income (including child support) — 30/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,621646,527554,0.058431
LAB_resuink_13_Q36,LAB,resuink,13_Q36,Restindkomst inkl. børnebidrag — 36/100 kvantil,Restindkomst inkl. børnebidrag — 36/100 kvantil,,,Residual income (including child support) — 36/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,658374,573354,0.063504
LAB_resuink_13_Q29,LAB,resuink,13_Q29,Restindkomst inkl. børnebidrag — 29/100 kvantil,Restindkomst inkl. børnebidrag — 29/100 kvantil,,,Residual income (including child support) — 29/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,1009428,751547,0.08324
LAB_resuink_13_Q34,LAB,resuink,13_Q34,Restindkomst inkl. børnebidrag — 34/100 kvantil,Restindkomst inkl. børnebidrag — 34/100 kvantil,,,Residual income (including child support) — 34/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,746395,632073,0.070007
LAB_resuink_13_Q67,LAB,resuink,13_Q67,Restindkomst inkl. børnebidrag — 67/100 kvantil,Restindkomst inkl. børnebidrag — 67/100 kvantil,,,Residual income (including child support) — 67/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,135947,119329,0.013217
LAB_resuink_13_Q44,LAB,resuink,13_Q44,Restindkomst inkl. børnebidrag — 44/100 kvantil,Restindkomst inkl. børnebidrag — 44/100 kvantil,,,Residual income (including child support) — 44/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,285059,253612,0.02809
LAB_resuink_13_Q54,LAB,resuink,13_Q54,Restindkomst inkl. børnebidrag — 54/100 kvantil,Restindkomst inkl. børnebidrag — 54/100 kvantil,,,Residual income (including child support) — 54/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,293302,271307,0.030049
LAB_resuink_13_Q17,LAB,resuink,13_Q17,Restindkomst inkl. børnebidrag — 17/100 kvantil,Restindkomst inkl. børnebidrag — 17/100 kvantil,,,Residual income (including child support) — 17/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,203550,192156,0.021283
LAB_resuink_13_Q35,LAB,resuink,13_Q35,Restindkomst inkl. børnebidrag — 35/100 kvantil,Restindkomst inkl. børnebidrag — 35/100 kvantil,,,Residual income (including child support) — 35/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,1229713,1018592,0.112817
LAB_resuink_13_Q40,LAB,resuink,13_Q40,Restindkomst inkl. børnebidrag — 40/100 kvantil,Restindkomst inkl. børnebidrag — 40/100 kvantil,,,Residual income (including child support) — 40/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,594346,526591,0.058324
LAB_resuink_13_Q59,LAB,resuink,13_Q59,Restindkomst inkl. børnebidrag — 59/100 kvantil,Restindkomst inkl. børnebidrag — 59/100 kvantil,,,Residual income (including child support) — 59/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,152513,135419,0.014999
LAB_resuink_13_Q65,LAB,resuink,13_Q65,Restindkomst inkl. børnebidrag — 65/100 kvantil,Restindkomst inkl. børnebidrag — 65/100 kvantil,,,Residual income (including child support) — 65/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,167898,151649,0.016796
LAB_resuink_13_Q77,LAB,resuink,13_Q77,Restindkomst inkl. børnebidrag — 77/100 kvantil,Restindkomst inkl. børnebidrag — 77/100 kvantil,,,Residual income (including child support) — 77/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,94791,80883,0.008958
LAB_resuink_13_Q14,LAB,resuink,13_Q14,Restindkomst inkl. børnebidrag — 14/100 kvantil,Restindkomst inkl. børnebidrag — 14/100 kvantil,,,Residual income (including child support) — 14/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,309464,282315,0.031269
LAB_resuink_13_Q56,LAB,resuink,13_Q56,Restindkomst inkl. børnebidrag — 56/100 kvantil,Restindkomst inkl. børnebidrag — 56/100 kvantil,,,Residual income (including child support) — 56/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,150065,132456,0.014671
LAB_resuink_13_Q73,LAB,resuink,13_Q73,Restindkomst inkl. børnebidrag — 73/100 kvantil,Restindkomst inkl. børnebidrag — 73/100 kvantil,,,Residual income (including child support) — 73/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,109258,94537,0.010471
LAB_resuink_13_Q23,LAB,resuink,13_Q23,Restindkomst inkl. børnebidrag — 23/100 kvantil,Restindkomst inkl. børnebidrag — 23/100 kvantil,,,Residual income (including child support) — 23/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,935462,871853,0.096565
LAB_resuink_13_Q48,LAB,resuink,13_Q48,Restindkomst inkl. børnebidrag — 48/100 kvantil,Restindkomst inkl. børnebidrag — 48/100 kvantil,,,Residual income (including child support) — 48/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,192607,172786,0.019137
LAB_resuink_13_Q85,LAB,resuink,13_Q85,Restindkomst inkl. børnebidrag — 85/100 kvantil,Restindkomst inkl. børnebidrag — 85/100 kvantil,,,Residual income (including child support) — 85/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,79382,64777,0.007175
LAB_resuink_13_Q21,LAB,resuink,13_Q21,Restindkomst inkl. børnebidrag — 21/100 kvantil,Restindkomst inkl. børnebidrag — 21/100 kvantil,,,Residual income (including child support) — 21/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,233496,222070,0.024596
LAB_resuink_13_Q52,LAB,resuink,13_Q52,Restindkomst inkl. børnebidrag — 52/100 kvantil,Restindkomst inkl. børnebidrag — 52/100 kvantil,,,Residual income (including child support) — 52/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,179461,160126,0.017735
LAB_resuink_13_Q20,LAB,resuink,13_Q20,Restindkomst inkl. børnebidrag — 20/100 kvantil,Restindkomst inkl. børnebidrag — 20/100 kvantil,,,Residual income (including child support) — 20/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,270043,256216,0.028378
LAB_resuink_13_Q64,LAB,resuink,13_Q64,Restindkomst inkl. børnebidrag — 64/100 kvantil,Restindkomst inkl. børnebidrag — 64/100 kvantil,,,Residual income (including child support) — 64/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,151496,132246,0.014647
LAB_resuink_13_Q49,LAB,resuink,13_Q49,Restindkomst inkl. børnebidrag — 49/100 kvantil,Restindkomst inkl. børnebidrag — 49/100 kvantil,,,Residual income (including child support) — 49/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,200245,176190,0.019514
LAB_resuink_13_Q57,LAB,resuink,13_Q57,Restindkomst inkl. børnebidrag — 57/100 kvantil,Restindkomst inkl. børnebidrag — 57/100 kvantil,,,Residual income (including child support) — 57/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,180773,161663,0.017905
LAB_resuink_13_Q94,LAB,resuink,13_Q94,Restindkomst inkl. børnebidrag — 94/100 kvantil,Restindkomst inkl. børnebidrag — 94/100 kvantil,,,Residual income (including child support) — 94/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,61153,45508,0.00504
LAB_resuink_13_Q76,LAB,resuink,13_Q76,Restindkomst inkl. børnebidrag — 76/100 kvantil,Restindkomst inkl. børnebidrag — 76/100 kvantil,,,Residual income (including child support) — 76/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,96179,82054,0.009088
LAB_resuink_13_Q66,LAB,resuink,13_Q66,Restindkomst inkl. børnebidrag — 66/100 kvantil,Restindkomst inkl. børnebidrag — 66/100 kvantil,,,Residual income (including child support) — 66/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,144667,127813,0.014156
LAB_resuink_13_Q51,LAB,resuink,13_Q51,Restindkomst inkl. børnebidrag — 51/100 kvantil,Restindkomst inkl. børnebidrag — 51/100 kvantil,,,Residual income (including child support) — 51/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,330820,306469,0.033944
LAB_resuink_13_Q71,LAB,resuink,13_Q71,Restindkomst inkl. børnebidrag — 71/100 kvantil,Restindkomst inkl. børnebidrag — 71/100 kvantil,,,Residual income (including child support) — 71/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,109588,94888,0.01051
LAB_resuink_13_Q70,LAB,resuink,13_Q70,Restindkomst inkl. børnebidrag — 70/100 kvantil,Restindkomst inkl. børnebidrag — 70/100 kvantil,,,Residual income (including child support) — 70/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,114757,99454,0.011015
LAB_resuink_13_Q97,LAB,resuink,13_Q97,Restindkomst inkl. børnebidrag — 97/100 kvantil,Restindkomst inkl. børnebidrag — 97/100 kvantil,,,Residual income (including child support) — 97/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,56797,39518,0.004377
LAB_resuink_13_Q100,LAB,resuink,13_Q100,Restindkomst inkl. børnebidrag — 100/100 kvantil,Restindkomst inkl. børnebidrag — 100/100 kvantil,,,Residual income (including child support) — 100/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,52629,30544,0.003383
LAB_resuink_13_Q50,LAB,resuink,13_Q50,Restindkomst inkl. børnebidrag — 50/100 kvantil,Restindkomst inkl. børnebidrag — 50/100 kvantil,,,Residual income (including child support) — 50/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,184260,165100,0.018286
LAB_resuink_13_Q60,LAB,resuink,13_Q60,Restindkomst inkl. børnebidrag — 60/100 kvantil,Restindkomst inkl. børnebidrag — 60/100 kvantil,,,Residual income (including child support) — 60/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,142956,126759,0.01404
LAB_resuink_13_Q74,LAB,resuink,13_Q74,Restindkomst inkl. børnebidrag — 74/100 kvantil,Restindkomst inkl. børnebidrag — 74/100 kvantil,,,Residual income (including child support) — 74/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,104999,91057,0.010085
LAB_resuink_13_Q95,LAB,resuink,13_Q95,Restindkomst inkl. børnebidrag — 95/100 kvantil,Restindkomst inkl. børnebidrag — 95/100 kvantil,,,Residual income (including child support) — 95/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,57872,42016,0.004654
LAB_resuink_13_Q81,LAB,resuink,13_Q81,Restindkomst inkl. børnebidrag — 81/100 kvantil,Restindkomst inkl. børnebidrag — 81/100 kvantil,,,Residual income (including child support) — 81/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,261608,247518,0.027415
LAB_resuink_13_Q69,LAB,resuink,13_Q69,Restindkomst inkl. børnebidrag — 69/100 kvantil,Restindkomst inkl. børnebidrag — 69/100 kvantil,,,Residual income (including child support) — 69/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,119116,102728,0.011378
LAB_resuink_13_Q78,LAB,resuink,13_Q78,Restindkomst inkl. børnebidrag — 78/100 kvantil,Restindkomst inkl. børnebidrag — 78/100 kvantil,,,Residual income (including child support) — 78/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,93200,79431,0.008798
LAB_resuink_13_Q72,LAB,resuink,13_Q72,Restindkomst inkl. børnebidrag — 72/100 kvantil,Restindkomst inkl. børnebidrag — 72/100 kvantil,,,Residual income (including child support) — 72/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,110253,94970,0.010519
LAB_resuink_13_Q75,LAB,resuink,13_Q75,Restindkomst inkl. børnebidrag — 75/100 kvantil,Restindkomst inkl. børnebidrag — 75/100 kvantil,,,Residual income (including child support) — 75/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,103294,89288,0.009889
LAB_resuink_13_Q45,LAB,resuink,13_Q45,Restindkomst inkl. børnebidrag — 45/100 kvantil,Restindkomst inkl. børnebidrag — 45/100 kvantil,,,Residual income (including child support) — 45/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,242106,215830,0.023905
LAB_resuink_13_Q99,LAB,resuink,13_Q99,Restindkomst inkl. børnebidrag — 99/100 kvantil,Restindkomst inkl. børnebidrag — 99/100 kvantil,,,Residual income (including child support) — 99/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,53897,34119,0.003779
LAB_resuink_13_Q55,LAB,resuink,13_Q55,Restindkomst inkl. børnebidrag — 55/100 kvantil,Restindkomst inkl. børnebidrag — 55/100 kvantil,,,Residual income (including child support) — 55/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,160479,142330,0.015764
LAB_resuink_13_Q86,LAB,resuink,13_Q86,Restindkomst inkl. børnebidrag — 86/100 kvantil,Restindkomst inkl. børnebidrag — 86/100 kvantil,,,Residual income (including child support) — 86/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,76796,61228,0.006781
LAB_resuink_13_Q83,LAB,resuink,13_Q83,Restindkomst inkl. børnebidrag — 83/100 kvantil,Restindkomst inkl. børnebidrag — 83/100 kvantil,,,Residual income (including child support) — 83/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,87932,73951,0.008191
LAB_resuink_13_Q15,LAB,resuink,13_Q15,Restindkomst inkl. børnebidrag — 15/100 kvantil,Restindkomst inkl. børnebidrag — 15/100 kvantil,,,Residual income (including child support) — 15/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,241858,224793,0.024898
LAB_resuink_13_Q90,LAB,resuink,13_Q90,Restindkomst inkl. børnebidrag — 90/100 kvantil,Restindkomst inkl. børnebidrag — 90/100 kvantil,,,Residual income (including child support) — 90/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,66460,53016,0.005872
LAB_resuink_13_Q68,LAB,resuink,13_Q68,Restindkomst inkl. børnebidrag — 68/100 kvantil,Restindkomst inkl. børnebidrag — 68/100 kvantil,,,Residual income (including child support) — 68/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,128748,111800,0.012383
LAB_resuink_13_Q84,LAB,resuink,13_Q84,Restindkomst inkl. børnebidrag — 84/100 kvantil,Restindkomst inkl. børnebidrag — 84/100 kvantil,,,Residual income (including child support) — 84/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,78772,65409,0.007245
LAB_resuink_13_Q53,LAB,resuink,13_Q53,Restindkomst inkl. børnebidrag — 53/100 kvantil,Restindkomst inkl. børnebidrag — 53/100 kvantil,,,Residual income (including child support) — 53/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,176190,155872,0.017264
LAB_resuink_13_Q89,LAB,resuink,13_Q89,Restindkomst inkl. børnebidrag — 89/100 kvantil,Restindkomst inkl. børnebidrag — 89/100 kvantil,,,Residual income (including child support) — 89/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,67409,54253,0.006009
LAB_resuink_13_Q88,LAB,resuink,13_Q88,Restindkomst inkl. børnebidrag — 88/100 kvantil,Restindkomst inkl. børnebidrag — 88/100 kvantil,,,Residual income (including child support) — 88/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,73726,58869,0.00652
LAB_resuink_13_Q61,LAB,resuink,13_Q61,Restindkomst inkl. børnebidrag — 61/100 kvantil,Restindkomst inkl. børnebidrag — 61/100 kvantil,,,Residual income (including child support) — 61/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,145477,128560,0.014239
LAB_resuink_13_Q62,LAB,resuink,13_Q62,Restindkomst inkl. børnebidrag — 62/100 kvantil,Restindkomst inkl. børnebidrag — 62/100 kvantil,,,Residual income (including child support) — 62/100 quantile,,,dst_times_resuink_13,generated:quantile_percentile,high,english,,,147994,129319,0.014323
