code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
LAB_dagpenge_kontant_13_Q80,LAB,dagpenge,kontant_13_Q80,Dagpenge og kontanthjælp mv. i alt — 80/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 80/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 80/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,252051,211667,0.023444
LAB_dagpenge_kontant_13_Q75,LAB,dagpenge,kontant_13_Q75,Dagpenge og kontanthjælp mv. i alt — 75/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 75/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 75/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,226415,198695,0.022007
LAB_dagpenge_kontant_13_Q73,LAB,dagpenge,kontant_13_Q73,Dagpenge og kontanthjælp mv. i alt — 73/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 73/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 73/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,205547,187110,0.020724
LAB_dagpenge_kontant_13_Q85,LAB,dagpenge,kontant_13_Q85,Dagpenge og kontanthjælp mv. i alt — 85/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 85/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 85/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,222292,193040,0.021381
LAB_dagpenge_kontant_13_Q89,LAB,dagpenge,kontant_13_Q89,Dagpenge og kontanthjælp mv. i alt — 89/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 89/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 89/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,226300,196914,0.02181
LAB_dagpenge_kontant_13_Q83,LAB,dagpenge,kontant_13_Q83,Dagpenge og kontanthjælp mv. i alt — 83/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 83/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 83/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,257468,208376,0.023079
LAB_dagpenge_kontant_13_Q81,LAB,dagpenge,kontant_13_Q81,Dagpenge og kontanthjælp mv. i alt — 81/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 81/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 81/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,289423,228041,0.025257
LAB_dagpenge_kontant_13_Q78,LAB,dagpenge,kontant_13_Q78,Dagpenge og kontanthjælp mv. i alt — 78/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 78/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 78/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,318413,232480,0.025749
LAB_dagpenge_kontant_13_Q71,LAB,dagpenge,kontant_13_Q71,Dagpenge og kontanthjælp mv. i alt — 71/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 71/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 71/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,202921,185351,0.020529
LAB_dagpenge_kontant_13_Q91,LAB,dagpenge,kontant_13_Q91,Dagpenge og kontanthjælp mv. i alt — 91/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 91/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 91/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,273828,224148,0.024826
LAB_dagpenge_kontant_13_Q79,LAB,dagpenge,kontant_13_Q79,Dagpenge og kontanthjælp mv. i alt — 79/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 79/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 79/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,250052,213352,0.02363
LAB_dagpenge_kontant_13_Q72,LAB,dagpenge,kontant_13_Q72,Dagpenge og kontanthjælp mv. i alt — 72/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 72/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 72/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,202815,185099,0.020501
LAB_dagpenge_kontant_13_Q70,LAB,dagpenge,kontant_13_Q70,Dagpenge og kontanthjælp mv. i alt — 70/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 70/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 70/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,205289,187845,0.020805
LAB_dagpenge_kontant_13_Q77,LAB,dagpenge,kontant_13_Q77,Dagpenge og kontanthjælp mv. i alt — 77/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 77/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 77/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,278067,227871,0.025239
LAB_dagpenge_kontant_13_Q54,LAB,dagpenge,kontant_13_Q54,Dagpenge og kontanthjælp mv. i alt — 54/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 54/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 54/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,249822,231937,0.025689
LAB_dagpenge_kontant_13_Q82,LAB,dagpenge,kontant_13_Q82,Dagpenge og kontanthjælp mv. i alt — 82/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 82/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 82/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,318353,230569,0.025537
LAB_dagpenge_kontant_13_Q36,LAB,dagpenge,kontant_13_Q36,Dagpenge og kontanthjælp mv. i alt — 36/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 36/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 36/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,355587,328960,0.036435
LAB_dagpenge_kontant_13_Q67,LAB,dagpenge,kontant_13_Q67,Dagpenge og kontanthjælp mv. i alt — 67/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 67/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 67/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,217032,197774,0.021905
LAB_dagpenge_kontant_13_Q76,LAB,dagpenge,kontant_13_Q76,Dagpenge og kontanthjælp mv. i alt — 76/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 76/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 76/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,223661,198678,0.022005
LAB_dagpenge_kontant_13_Q69,LAB,dagpenge,kontant_13_Q69,Dagpenge og kontanthjælp mv. i alt — 69/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 69/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 69/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,208619,191124,0.021169
LAB_dagpenge_kontant_13_Q58,LAB,dagpenge,kontant_13_Q58,Dagpenge og kontanthjælp mv. i alt — 58/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 58/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 58/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,255319,234177,0.025937
LAB_dagpenge_kontant_13_Q63,LAB,dagpenge,kontant_13_Q63,Dagpenge og kontanthjælp mv. i alt — 63/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 63/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 63/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,328169,257259,0.028494
LAB_dagpenge_kontant_13_Q1,LAB,dagpenge,kontant_13_Q1,Dagpenge og kontanthjælp mv. i alt — 1/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 1/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 1/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,843413,638052,0.070669
LAB_dagpenge_kontant_13_Q14,LAB,dagpenge,kontant_13_Q14,Dagpenge og kontanthjælp mv. i alt — 14/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 14/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 14/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,584296,523362,0.057967
LAB_dagpenge_kontant_13_Q42,LAB,dagpenge,kontant_13_Q42,Dagpenge og kontanthjælp mv. i alt — 42/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 42/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 42/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,331701,306578,0.033956
LAB_dagpenge_kontant_13_Q38,LAB,dagpenge,kontant_13_Q38,Dagpenge og kontanthjælp mv. i alt — 38/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 38/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 38/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,369872,338652,0.037508
LAB_dagpenge_kontant_13_Q49,LAB,dagpenge,kontant_13_Q49,Dagpenge og kontanthjælp mv. i alt — 49/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 49/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 49/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,321961,289078,0.032018
LAB_dagpenge_kontant_13_Q2,LAB,dagpenge,kontant_13_Q2,Dagpenge og kontanthjælp mv. i alt — 2/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 2/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 2/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,1101698,843434,0.093417
LAB_dagpenge_kontant_13_Q28,LAB,dagpenge,kontant_13_Q28,Dagpenge og kontanthjælp mv. i alt — 28/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 28/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 28/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,393879,364738,0.040398
LAB_dagpenge_kontant_13_Q9,LAB,dagpenge,kontant_13_Q9,Dagpenge og kontanthjælp mv. i alt — 9/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 9/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 9/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,835635,721428,0.079904
LAB_dagpenge_kontant_13_Q7,LAB,dagpenge,kontant_13_Q7,Dagpenge og kontanthjælp mv. i alt — 7/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 7/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 7/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,1198791,981202,0.108676
LAB_dagpenge_kontant_13_Q56,LAB,dagpenge,kontant_13_Q56,Dagpenge og kontanthjælp mv. i alt — 56/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 56/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 56/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,234902,218867,0.024241
LAB_dagpenge_kontant_13_Q45,LAB,dagpenge,kontant_13_Q45,Dagpenge og kontanthjælp mv. i alt — 45/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 45/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 45/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,316981,292718,0.032421
LAB_dagpenge_kontant_13_Q30,LAB,dagpenge,kontant_13_Q30,Dagpenge og kontanthjælp mv. i alt — 30/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 30/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 30/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,386368,357988,0.03965
LAB_dagpenge_kontant_13_Q31,LAB,dagpenge,kontant_13_Q31,Dagpenge og kontanthjælp mv. i alt — 31/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 31/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 31/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,369832,343247,0.038017
LAB_dagpenge_kontant_13_Q20,LAB,dagpenge,kontant_13_Q20,Dagpenge og kontanthjælp mv. i alt — 20/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 20/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 20/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,463210,426489,0.047237
LAB_dagpenge_kontant_13_Q37,LAB,dagpenge,kontant_13_Q37,Dagpenge og kontanthjælp mv. i alt — 37/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 37/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 37/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,353576,326977,0.036215
LAB_dagpenge_kontant_13_Q59,LAB,dagpenge,kontant_13_Q59,Dagpenge og kontanthjælp mv. i alt — 59/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 59/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 59/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,270534,235564,0.026091
LAB_dagpenge_kontant_13_Q62,LAB,dagpenge,kontant_13_Q62,Dagpenge og kontanthjælp mv. i alt — 62/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 62/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 62/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,255144,227593,0.025208
LAB_dagpenge_kontant_13_Q55,LAB,dagpenge,kontant_13_Q55,Dagpenge og kontanthjælp mv. i alt — 55/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 55/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 55/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,243536,225750,0.025004
LAB_dagpenge_kontant_13_Q39,LAB,dagpenge,kontant_13_Q39,Dagpenge og kontanthjælp mv. i alt — 39/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 39/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 39/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,351325,323842,0.035868
LAB_dagpenge_kontant_13_Q32,LAB,dagpenge,kontant_13_Q32,Dagpenge og kontanthjælp mv. i alt — 32/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 32/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 32/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,370765,343632,0.03806
LAB_dagpenge_kontant_13_Q41,LAB,dagpenge,kontant_13_Q41,Dagpenge og kontanthjælp mv. i alt — 41/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 41/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 41/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,343423,316243,0.035026
LAB_dagpenge_kontant_13_Q44,LAB,dagpenge,kontant_13_Q44,Dagpenge og kontanthjælp mv. i alt — 44/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 44/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 44/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,330225,301401,0.033383
LAB_dagpenge_kontant_13_Q33,LAB,dagpenge,kontant_13_Q33,Dagpenge og kontanthjælp mv. i alt — 33/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 33/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 33/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,363811,337040,0.03733
LAB_dagpenge_kontant_13_Q47,LAB,dagpenge,kontant_13_Q47,Dagpenge og kontanthjælp mv. i alt — 47/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 47/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 47/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,283048,262971,0.029126
LAB_dagpenge_kontant_13_Q74,LAB,dagpenge,kontant_13_Q74,Dagpenge og kontanthjælp mv. i alt — 74/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 74/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 74/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,204281,185524,0.020548
LAB_dagpenge_kontant_13_Q40,LAB,dagpenge,kontant_13_Q40,Dagpenge og kontanthjælp mv. i alt — 40/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 40/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 40/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,352147,324083,0.035895
LAB_dagpenge_kontant_13_Q60,LAB,dagpenge,kontant_13_Q60,Dagpenge og kontanthjælp mv. i alt — 60/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 60/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 60/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,246505,225468,0.024972
LAB_dagpenge_kontant_13_Q34,LAB,dagpenge,kontant_13_Q34,Dagpenge og kontanthjælp mv. i alt — 34/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 34/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 34/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,353894,328256,0.036357
LAB_dagpenge_kontant_13_Q8,LAB,dagpenge,kontant_13_Q8,Dagpenge og kontanthjælp mv. i alt — 8/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 8/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 8/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,1040359,867123,0.096041
LAB_dagpenge_kontant_13_Q52,LAB,dagpenge,kontant_13_Q52,Dagpenge og kontanthjælp mv. i alt — 52/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 52/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 52/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,267294,248497,0.027523
LAB_dagpenge_kontant_13_Q53,LAB,dagpenge,kontant_13_Q53,Dagpenge og kontanthjælp mv. i alt — 53/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 53/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 53/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,254997,237229,0.026275
LAB_dagpenge_kontant_13_Q61,LAB,dagpenge,kontant_13_Q61,Dagpenge og kontanthjælp mv. i alt — 61/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 61/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 61/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,250559,226999,0.025142
LAB_dagpenge_kontant_13_Q50,LAB,dagpenge,kontant_13_Q50,Dagpenge og kontanthjælp mv. i alt — 50/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 50/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 50/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,284371,261136,0.028923
LAB_dagpenge_kontant_13_Q24,LAB,dagpenge,kontant_13_Q24,Dagpenge og kontanthjælp mv. i alt — 24/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 24/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 24/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,433546,398662,0.044155
LAB_dagpenge_kontant_13_Q16,LAB,dagpenge,kontant_13_Q16,Dagpenge og kontanthjælp mv. i alt — 16/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 16/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 16/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,521793,475731,0.052691
