code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
DEM_birthyear_1934,DEM,birthyear,1934,Birthyear 1934,Fødselsår 1934,,,Birthyear 1934,,,translated,manual_update,medium,english,,,55382,55382,0.006134
DEM_birthyear_1906,DEM,birthyear,1906,Birthyear 1906,Fødselsår 1906,,,Birthyear 1906,,,translated,manual_update,medium,english,,,27172,27172,0.00301
DEM_birthyear_1911,DEM,birthyear,1911,Birthyear 1911,Fødselsår 1911,,,Birthyear 1911,,,translated,manual_update,medium,english,,,38890,38890,0.004307
DEM_birthyear_1947,DEM,birthyear,1947,Birthyear 1947,Fødselsår 1947,,,Birthyear 1947,,,translated,manual_update,medium,english,,,89043,89043,0.009862
DEM_birthyear_1995,DEM,birthyear,1995,Birthyear 1995,Fødselsår 1995,,,Birthyear 1995,,,translated,manual_update,medium,english,,,107564,107564,0.011914
DEM_birthyear_1952,DEM,birthyear,1952,Birthyear 1952,Fødselsår 1952,,,Birthyear 1952,,,translated,manual_update,medium,english,,,79567,79567,0.008813
DEM_birthyear_2002,DEM,birthyear,2002,Birthyear 2002,Fødselsår 2002,,,Birthyear 2002,,,translated,manual_update,medium,english,,,81974,81974,0.009079
DEM_birthyear_2007,DEM,birthyear,2007,Birthyear 2007,Fødselsår 2007,,,Birthyear 2007,,,translated,manual_update,medium,english,,,73658,73658,0.008158
DEM_birthyear_1950,DEM,birthyear,1950,Birthyear 1950,Fødselsår 1950,,,Birthyear 1950,,,translated,manual_update,medium,english,,,80396,80396,0.008905
DEM_birthyear_1979,DEM,birthyear,1979,Birthyear 1979,Fødselsår 1979,,,Birthyear 1979,,,translated,manual_update,medium,english,,,90631,90631,0.010038
DEM_birthyear_1930,DEM,birthyear,1930,Birthyear 1930,Fødselsår 1930,,,Birthyear 1930,,,translated,manual_update,medium,english,,,53584,53584,0.005935
DEM_birthyear_1942,DEM,birthyear,1942,Birthyear 1942,Fødselsår 1942,,,Birthyear 1942,,,translated,manual_update,medium,english,,,74306,74306,0.00823
DEM_birthyear_1943,DEM,birthyear,1943,Birthyear 1943,Fødselsår 1943,,,Birthyear 1943,,,translated,manual_update,medium,english,,,78787,78787,0.008726
DEM_birthyear_1931,DEM,birthyear,1931,Birthyear 1931,Fødselsår 1931,,,Birthyear 1931,,,translated,manual_update,medium,english,,,52937,52937,0.005863
DEM_birthyear_1904,DEM,birthyear,1904,Birthyear 1904,Fødselsår 1904,,,Birthyear 1904,,,translated,manual_update,medium,english,,,22410,22410,0.002482
DEM_birthyear_1912,DEM,birthyear,1912,Birthyear 1912,Fødselsår 1912,,,Birthyear 1912,,,translated,manual_update,medium,english,,,41412,41412,0.004587
DEM_birthyear_1954,DEM,birthyear,1954,Birthyear 1954,Fødselsår 1954,,,Birthyear 1954,,,translated,manual_update,medium,english,,,80137,80137,0.008876
DEM_birthyear_1916,DEM,birthyear,1916,Birthyear 1916,Fødselsår 1916,,,Birthyear 1916,,,translated,manual_update,medium,english,,,44440,44440,0.004922
DEM_birthyear_1986,DEM,birthyear,1986,Birthyear 1986,Fødselsår 1986,,,Birthyear 1986,,,translated,manual_update,medium,english,,,99669,99669,0.011039
DEM_birthyear_1988,DEM,birthyear,1988,Birthyear 1988,Fødselsår 1988,,,Birthyear 1988,,,translated,manual_update,medium,english,,,105698,105698,0.011707
DEM_birthyear_1991,DEM,birthyear,1991,Birthyear 1991,Fødselsår 1991,,,Birthyear 1991,,,translated,manual_update,medium,english,,,108532,108532,0.012021
DEM_birthyear_1929,DEM,birthyear,1929,Birthyear 1929,Fødselsår 1929,,,Birthyear 1929,,,translated,manual_update,medium,english,,,52021,52021,0.005762
DEM_birthyear_2014,DEM,birthyear,2014,Birthyear 2014,Fødselsår 2014,,,Birthyear 2014,,,translated,manual_update,medium,english,,,64079,64079,0.007097
DEM_birthyear_2021,DEM,birthyear,2021,Birthyear 2021,Fødselsår 2021,,,Birthyear 2021,,,translated,manual_update,medium,english,,,66001,66001,0.00731
DEM_birthyear_1974,DEM,birthyear,1974,Birthyear 1974,Fødselsår 1974,,,Birthyear 1974,,,translated,manual_update,medium,english,,,95336,95336,0.010559
DEM_birthyear_1948,DEM,birthyear,1948,Birthyear 1948,Fødselsår 1948,,,Birthyear 1948,,,translated,manual_update,medium,english,,,83777,83777,0.009279
DEM_birthyear_1953,DEM,birthyear,1953,Birthyear 1953,Fødselsår 1953,,,Birthyear 1953,,,translated,manual_update,medium,english,,,81231,81231,0.008997
DEM_birthyear_1960,DEM,birthyear,1960,Birthyear 1960,Fødselsår 1960,,,Birthyear 1960,,,translated,manual_update,medium,english,,,87356,87356,0.009675
DEM_birthyear_1987,DEM,birthyear,1987,Birthyear 1987,Fødselsår 1987,,,Birthyear 1987,,,translated,manual_update,medium,english,,,101305,101305,0.01122
DEM_birthyear_1958,DEM,birthyear,1958,Birthyear 1958,Fødselsår 1958,,,Birthyear 1958,,,translated,manual_update,medium,english,,,83555,83555,0.009254
DEM_birthyear_1976,DEM,birthyear,1976,Birthyear 1976,Fødselsår 1976,,,Birthyear 1976,,,translated,manual_update,medium,english,,,91345,91345,0.010117
DEM_birthyear_1998,DEM,birthyear,1998,Birthyear 1998,Fødselsår 1998,,,Birthyear 1998,,,translated,manual_update,medium,english,,,96340,96340,0.01067
DEM_birthyear_1939,DEM,birthyear,1939,Birthyear 1939,Fødselsår 1939,,,Birthyear 1939,,,translated,manual_update,medium,english,,,62006,62006,0.006868
DEM_birthyear_1944,DEM,birthyear,1944,Birthyear 1944,Fødselsår 1944,,,Birthyear 1944,,,translated,manual_update,medium,english,,,85399,85399,0.009459
DEM_birthyear_1901,DEM,birthyear,1901,Birthyear 1901,Fødselsår 1901,,,Birthyear 1901,,,translated,manual_update,medium,english,,,15749,15749,0.001744
DEM_birthyear_1915,DEM,birthyear,1915,Birthyear 1915,Fødselsår 1915,,,Birthyear 1915,,,translated,manual_update,medium,english,,,42837,42837,0.004745
DEM_birthyear_1962,DEM,birthyear,1962,Birthyear 1962,Fødselsår 1962,,,Birthyear 1962,,,translated,manual_update,medium,english,,,90693,90693,0.010045
DEM_birthyear_1972,DEM,birthyear,1972,Birthyear 1972,Fødselsår 1972,,,Birthyear 1972,,,translated,manual_update,medium,english,,,97681,97681,0.010819
DEM_birthyear_1933,DEM,birthyear,1933,Birthyear 1933,Fødselsår 1933,,,Birthyear 1933,,,translated,manual_update,medium,english,,,53361,53361,0.00591
DEM_birthyear_1968,DEM,birthyear,1968,Birthyear 1968,Fødselsår 1968,,,Birthyear 1968,,,translated,manual_update,medium,english,,,94178,94178,0.010431
DEM_birthyear_1964,DEM,birthyear,1964,Birthyear 1964,Fødselsår 1964,,,Birthyear 1964,,,translated,manual_update,medium,english,,,98821,98821,0.010945
DEM_birthyear_1924,DEM,birthyear,1924,Birthyear 1924,Fødselsår 1924,,,Birthyear 1924,,,translated,manual_update,medium,english,,,54107,54107,0.005993
DEM_birthyear_1978,DEM,birthyear,1978,Birthyear 1978,Fødselsår 1978,,,Birthyear 1978,,,translated,manual_update,medium,english,,,91248,91248,0.010106
DEM_birthyear_1949,DEM,birthyear,1949,Birthyear 1949,Fødselsår 1949,,,Birthyear 1949,,,translated,manual_update,medium,english,,,79876,79876,0.008847
DEM_birthyear_1984,DEM,birthyear,1984,Birthyear 1984,Fødselsår 1984,,,Birthyear 1984,,,translated,manual_update,medium,english,,,92336,92336,0.010227
DEM_birthyear_1985,DEM,birthyear,1985,Birthyear 1985,Fødselsår 1985,,,Birthyear 1985,,,translated,manual_update,medium,english,,,96025,96025,0.010636
DEM_birthyear_2019,DEM,birthyear,2019,Birthyear 2019,Fødselsår 2019,,,Birthyear 2019,,,translated,manual_update,medium,english,,,64965,64965,0.007195
DEM_birthyear_1951,DEM,birthyear,1951,Birthyear 1951,Fødselsår 1951,,,Birthyear 1951,,,translated,manual_update,medium,english,,,77946,77946,0.008633
DEM_birthyear_1957,DEM,birthyear,1957,Birthyear 1957,Fødselsår 1957,,,Birthyear 1957,,,translated,manual_update,medium,english,,,82742,82742,0.009164
DEM_birthyear_1917,DEM,birthyear,1917,Birthyear 1917,Fødselsår 1917,,,Birthyear 1917,,,translated,manual_update,medium,english,,,45377,45377,0.005026
DEM_birthyear_1893,DEM,birthyear,1893,Birthyear 1893,Fødselsår 1893,,,Birthyear 1893,,,translated,manual_update,medium,english,,,3043,3043,0.000337
DEM_birthyear_2022,DEM,birthyear,2022,Birthyear 2022,Fødselsår 2022,,,Birthyear 2022,,,translated,manual_update,medium,english,,,59825,59825,0.006626
DEM_birthyear_2023,DEM,birthyear,2023,Birthyear 2023,Fødselsår 2023,,,Birthyear 2023,,,translated,manual_update,medium,english,,,57888,57888,0.006412
DEM_birthyear_1990,DEM,birthyear,1990,Birthyear 1990,Fødselsår 1990,,,Birthyear 1990,,,translated,manual_update,medium,english,,,109789,109789,0.01216
DEM_birthyear_2000,DEM,birthyear,2000,Birthyear 2000,Fødselsår 2000,,,Birthyear 2000,,,translated,manual_update,medium,english,,,89881,89881,0.009955
DEM_birthyear_2003,DEM,birthyear,2003,Birthyear 2003,Fødselsår 2003,,,Birthyear 2003,,,translated,manual_update,medium,english,,,78064,78064,0.008646
DEM_birthyear_1970,DEM,birthyear,1970,Birthyear 1970,Fødselsår 1970,,,Birthyear 1970,,,translated,manual_update,medium,english,,,92224,92224,0.010215
DEM_birthyear_1955,DEM,birthyear,1955,Birthyear 1955,Fødselsår 1955,,,Birthyear 1955,,,translated,manual_update,medium,english,,,81803,81803,0.00906
DEM_birthyear_2012,DEM,birthyear,2012,Birthyear 2012,Fødselsår 2012,,,Birthyear 2012,,,translated,manual_update,medium,english,,,66021,66021,0.007312
DEM_birthyear_1919,DEM,birthyear,1919,Birthyear 1919,Fødselsår 1919,,,Birthyear 1919,,,translated,manual_update,medium,english,,,46854,46854,0.005189
DEM_birthyear_1890,DEM,birthyear,1890,Birthyear 1890,Fødselsår 1890,,,Birthyear 1890,,,translated,manual_update,medium,english,,,1054,1054,0.000117
DEM_birthyear_2005,DEM,birthyear,2005,Birthyear 2005,Fødselsår 2005,,,Birthyear 2005,,,translated,manual_update,medium,english,,,74331,74331,0.008233
DEM_birthyear_1946,DEM,birthyear,1946,Birthyear 1946,Fødselsår 1946,,,Birthyear 1946,,,translated,manual_update,medium,english,,,91967,91967,0.010186
DEM_birthyear_1996,DEM,birthyear,1996,Birthyear 1996,Fødselsår 1996,,,Birthyear 1996,,,translated,manual_update,medium,english,,,103067,103067,0.011416
DEM_birthyear_1928,DEM,birthyear,1928,Birthyear 1928,Fødselsår 1928,,,Birthyear 1928,,,translated,manual_update,medium,english,,,53591,53591,0.005936
DEM_birthyear_1892,DEM,birthyear,1892,Birthyear 1892,Fødselsår 1892,,,Birthyear 1892,,,translated,manual_update,medium,english,,,2173,2173,0.000241
DEM_birthyear_1982,DEM,birthyear,1982,Birthyear 1982,Fødselsår 1982,,,Birthyear 1982,,,translated,manual_update,medium,english,,,89575,89575,0.009921
DEM_birthyear_2010,DEM,birthyear,2010,Birthyear 2010,Fødselsår 2010,,,Birthyear 2010,,,translated,manual_update,medium,english,,,72046,72046,0.00798
DEM_birthyear_1900,DEM,birthyear,1900,Birthyear 1900,Fødselsår 1900,,,Birthyear 1900,,,translated,manual_update,medium,english,,,13293,13293,0.001472
DEM_birthyear_1921,DEM,birthyear,1921,Birthyear 1921,Fødselsår 1921,,,Birthyear 1921,,,translated,manual_update,medium,english,,,54413,54413,0.006027
DEM_birthyear_1932,DEM,birthyear,1932,Birthyear 1932,Fødselsår 1932,,,Birthyear 1932,,,translated,manual_update,medium,english,,,53577,53577,0.005934
DEM_birthyear_1897,DEM,birthyear,1897,Birthyear 1897,Fødselsår 1897,,,Birthyear 1897,,,translated,manual_update,medium,english,,,7902,7902,0.000875
DEM_birthyear_2006,DEM,birthyear,2006,Birthyear 2006,Fødselsår 2006,,,Birthyear 2006,,,translated,manual_update,medium,english,,,74602,74602,0.008263
DEM_birthyear_1922,DEM,birthyear,1922,Birthyear 1922,Fødselsår 1922,,,Birthyear 1922,,,translated,manual_update,medium,english,,,51689,51689,0.005725
DEM_birthyear_1905,DEM,birthyear,1905,Birthyear 1905,Fødselsår 1905,,,Birthyear 1905,,,translated,manual_update,medium,english,,,24712,24712,0.002737
DEM_birthyear_1992,DEM,birthyear,1992,Birthyear 1992,Fødselsår 1992,,,Birthyear 1992,,,translated,manual_update,medium,english,,,110757,110757,0.012267
DEM_birthyear_1910,DEM,birthyear,1910,Birthyear 1910,Fødselsår 1910,,,Birthyear 1910,,,translated,manual_update,medium,english,,,37198,37198,0.00412
DEM_birthyear_1898,DEM,birthyear,1898,Birthyear 1898,Fødselsår 1898,,,Birthyear 1898,,,translated,manual_update,medium,english,,,9677,9677,0.001072
DEM_birthyear_1923,DEM,birthyear,1923,Birthyear 1923,Fødselsår 1923,,,Birthyear 1923,,,translated,manual_update,medium,english,,,53620,53620,0.005939
DEM_birthyear_1887,DEM,birthyear,1887,Birthyear 1887,Fødselsår 1887,,,Birthyear 1887,,,translated,manual_update,medium,english,,,302,302,3.3e-05
DEM_birthyear_1903,DEM,birthyear,1903,Birthyear 1903,Fødselsår 1903,,,Birthyear 1903,,,translated,manual_update,medium,english,,,19903,19903,0.002204
DEM_birthyear_1891,DEM,birthyear,1891,Birthyear 1891,Fødselsår 1891,,,Birthyear 1891,,,translated,manual_update,medium,english,,,1589,1589,0.000176
DEM_birthyear_1908,DEM,birthyear,1908,Birthyear 1908,Fødselsår 1908,,,Birthyear 1908,,,translated,manual_update,medium,english,,,32716,32716,0.003624
DEM_birthyear_1896,DEM,birthyear,1896,Birthyear 1896,Fødselsår 1896,,,Birthyear 1896,,,translated,manual_update,medium,english,,,6674,6674,0.000739
DEM_birthyear_2008,DEM,birthyear,2008,Birthyear 2008,Fødselsår 2008,,,Birthyear 2008,,,translated,manual_update,medium,english,,,74262,74262,0.008225
DEM_birthyear_1899,DEM,birthyear,1899,Birthyear 1899,Fødselsår 1899,,,Birthyear 1899,,,translated,manual_update,medium,english,,,11297,11297,0.001251
DEM_birthyear_1894,DEM,birthyear,1894,Birthyear 1894,Fødselsår 1894,,,Birthyear 1894,,,translated,manual_update,medium,english,,,4045,4045,0.000448
DEM_birthyear_1883,DEM,birthyear,1883,Birthyear 1883,Fødselsår 1883,,,Birthyear 1883,,,translated,manual_update,medium,english,,,49,49,5e-06
DEM_birthyear_1895,DEM,birthyear,1895,Birthyear 1895,Fødselsår 1895,,,Birthyear 1895,,,translated,manual_update,medium,english,,,5208,5208,0.000577
DEM_birthyear_1888,DEM,birthyear,1888,Birthyear 1888,Fødselsår 1888,,,Birthyear 1888,,,translated,manual_update,medium,english,,,494,494,5.5e-05
DEM_birthyear_1889,DEM,birthyear,1889,Birthyear 1889,Fødselsår 1889,,,Birthyear 1889,,,translated,manual_update,medium,english,,,725,725,8e-05
DEM_birthyear_1886,DEM,birthyear,1886,Birthyear 1886,Fødselsår 1886,,,Birthyear 1886,,,translated,manual_update,medium,english,,,166,166,1.8e-05
DEM_birthyear_1881,DEM,birthyear,1881,Birthyear 1881,Fødselsår 1881,,,Birthyear 1881,,,translated,manual_update,medium,english,,,11,11,1e-06
DEM_birthyear_1885,DEM,birthyear,1885,Birthyear 1885,Fødselsår 1885,,,Birthyear 1885,,,translated,manual_update,medium,english,,,103,103,1.1e-05
DEM_birthyear_1875,DEM,birthyear,1875,Birthyear 1875,Fødselsår 1875,,,Birthyear 1875,,,translated,manual_update,medium,english,,,,,
DEM_birthyear_1882,DEM,birthyear,1882,Birthyear 1882,Fødselsår 1882,,,Birthyear 1882,,,translated,manual_update,medium,english,,,19,19,2e-06
DEM_birthyear_1880,DEM,birthyear,1880,Birthyear 1880,Fødselsår 1880,,,Birthyear 1880,,,translated,manual_update,medium,english,,,1,1,0.0
DEM_birthyear_1879,DEM,birthyear,1879,Birthyear 1879,Fødselsår 1879,,,Birthyear 1879,,,translated,manual_update,medium,english,,,3,3,0.0
DEM_birthyear_1877,DEM,birthyear,1877,Birthyear 1877,Fødselsår 1877,,,Birthyear 1877,,,translated,manual_update,medium,english,,,,,
DEM_birthyear_1869,DEM,birthyear,1869,Birthyear 1869,Fødselsår 1869,,,Birthyear 1869,,,translated,manual_update,medium,english,,,,,
DEM_birthyear_1874,DEM,birthyear,1874,Birthyear 1874,Fødselsår 1874,,,Birthyear 1874,,,translated,manual_update,medium,english,,,,,
DEM_birthyear_1878,DEM,birthyear,1878,Birthyear 1878,Fødselsår 1878,,,Birthyear 1878,,,translated,manual_update,medium,english,,,1,1,0.0
DEM_birthyear_1859,DEM,birthyear,1859,Birthyear 1859,Fødselsår 1859,,,Birthyear 1859,,,translated,manual_update,medium,english,,,,,
DEM_birthyear_1876,DEM,birthyear,1876,Birthyear 1876,Fødselsår 1876,,,Birthyear 1876,,,translated,manual_update,medium,english,,,,,
DEM_birthyear_1870,DEM,birthyear,1870,Birthyear 1870,Fødselsår 1870,,,Birthyear 1870,,,translated,manual_update,medium,english,,,,,
DEM_birthyear_1871,DEM,birthyear,1871,Birthyear 1871,Fødselsår 1871,,,Birthyear 1871,,,translated,manual_update,medium,english,,,,,
DEM_birthyear_1873,DEM,birthyear,1873,Birthyear 1873,Fødselsår 1873,,,Birthyear 1873,,,translated,manual_update,medium,english,,,,,
DEM_birthyear_1872,DEM,birthyear,1872,Birthyear 1872,Fødselsår 1872,,,Birthyear 1872,,,translated,manual_update,medium,english,,,,,
DEM_birthyear_1858,DEM,birthyear,1858,Birthyear 1858,Fødselsår 1858,,,Birthyear 1858,,,translated,manual_update,medium,english,,,,,
DEM_birthyear_1867,DEM,birthyear,1867,Birthyear 1867,Fødselsår 1867,,,Birthyear 1867,,,translated,manual_update,medium,english,,,,,
