code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
LAB_syg_barsel_13_Q12,LAB,syg,barsel_13_Q12,Udbetalte syge- og barselsdagpenge fra kommuner — 12/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 12/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 12/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,195741,181807,0.020137
LAB_syg_barsel_13_Q16,LAB,syg,barsel_13_Q16,Udbetalte syge- og barselsdagpenge fra kommuner — 16/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 16/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 16/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,147829,139787,0.015483
LAB_syg_barsel_13_Q5,LAB,syg,barsel_13_Q5,Udbetalte syge- og barselsdagpenge fra kommuner — 5/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 5/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 5/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,380194,328831,0.036421
LAB_syg_barsel_13_Q18,LAB,syg,barsel_13_Q18,Udbetalte syge- og barselsdagpenge fra kommuner — 18/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 18/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 18/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,132710,126919,0.014057
LAB_syg_barsel_13_Q47,LAB,syg,barsel_13_Q47,Udbetalte syge- og barselsdagpenge fra kommuner — 47/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 47/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 47/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,80936,79204,0.008772
LAB_syg_barsel_13_Q13,LAB,syg,barsel_13_Q13,Udbetalte syge- og barselsdagpenge fra kommuner — 13/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 13/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 13/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,154638,145035,0.016064
LAB_syg_barsel_13_Q2,LAB,syg,barsel_13_Q2,Udbetalte syge- og barselsdagpenge fra kommuner — 2/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 2/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 2/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,551932,454311,0.050319
LAB_syg_barsel_13_Q26,LAB,syg,barsel_13_Q26,Udbetalte syge- og barselsdagpenge fra kommuner — 26/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 26/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 26/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,107178,103802,0.011497
LAB_syg_barsel_13_Q28,LAB,syg,barsel_13_Q28,Udbetalte syge- og barselsdagpenge fra kommuner — 28/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 28/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 28/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,102384,99335,0.011002
LAB_syg_barsel_13_Q11,LAB,syg,barsel_13_Q11,Udbetalte syge- og barselsdagpenge fra kommuner — 11/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 11/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 11/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,269805,245068,0.027143
LAB_syg_barsel_13_Q20,LAB,syg,barsel_13_Q20,Udbetalte syge- og barselsdagpenge fra kommuner — 20/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 20/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 20/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,128362,123050,0.013629
LAB_syg_barsel_13_Q100,LAB,syg,barsel_13_Q100,Udbetalte syge- og barselsdagpenge fra kommuner — 100/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 100/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 100/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,155201,127452,0.014116
LAB_syg_barsel_13_Q41,LAB,syg,barsel_13_Q41,Udbetalte syge- og barselsdagpenge fra kommuner — 41/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 41/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 41/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,88365,86280,0.009556
LAB_syg_barsel_13_Q3,LAB,syg,barsel_13_Q3,Udbetalte syge- og barselsdagpenge fra kommuner — 3/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 3/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 3/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,474790,396788,0.043947
LAB_syg_barsel_13_Q7,LAB,syg,barsel_13_Q7,Udbetalte syge- og barselsdagpenge fra kommuner — 7/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 7/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 7/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,261728,234116,0.02593
LAB_syg_barsel_13_Q6,LAB,syg,barsel_13_Q6,Udbetalte syge- og barselsdagpenge fra kommuner — 6/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 6/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 6/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,329566,288192,0.03192
LAB_syg_barsel_13_Q34,LAB,syg,barsel_13_Q34,Udbetalte syge- og barselsdagpenge fra kommuner — 34/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 34/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 34/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,103107,100328,0.011112
LAB_syg_barsel_13_Q85,LAB,syg,barsel_13_Q85,Udbetalte syge- og barselsdagpenge fra kommuner — 85/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 85/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 85/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,54582,53486,0.005924
LAB_syg_barsel_13_Q32,LAB,syg,barsel_13_Q32,Udbetalte syge- og barselsdagpenge fra kommuner — 32/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 32/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 32/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,91296,88956,0.009853
LAB_syg_barsel_13_Q80,LAB,syg,barsel_13_Q80,Udbetalte syge- og barselsdagpenge fra kommuner — 80/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 80/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 80/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,59089,57882,0.006411
LAB_syg_barsel_13_Q67,LAB,syg,barsel_13_Q67,Udbetalte syge- og barselsdagpenge fra kommuner — 67/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 67/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 67/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,74284,72727,0.008055
LAB_syg_barsel_13_Q89,LAB,syg,barsel_13_Q89,Udbetalte syge- og barselsdagpenge fra kommuner — 89/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 89/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 89/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,54060,52847,0.005853
LAB_syg_barsel_13_Q55,LAB,syg,barsel_13_Q55,Udbetalte syge- og barselsdagpenge fra kommuner — 55/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 55/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 55/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,76855,75379,0.008349
LAB_syg_barsel_13_Q96,LAB,syg,barsel_13_Q96,Udbetalte syge- og barselsdagpenge fra kommuner — 96/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 96/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 96/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,51868,50093,0.005548
LAB_syg_barsel_13_Q40,LAB,syg,barsel_13_Q40,Udbetalte syge- og barselsdagpenge fra kommuner — 40/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 40/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 40/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,88566,86437,0.009574
LAB_syg_barsel_13_Q83,LAB,syg,barsel_13_Q83,Udbetalte syge- og barselsdagpenge fra kommuner — 83/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 83/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 83/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,55603,54525,0.006039
LAB_syg_barsel_13_Q82,LAB,syg,barsel_13_Q82,Udbetalte syge- og barselsdagpenge fra kommuner — 82/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 82/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 82/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,61231,59909,0.006635
LAB_syg_barsel_13_Q81,LAB,syg,barsel_13_Q81,Udbetalte syge- og barselsdagpenge fra kommuner — 81/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 81/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 81/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,58430,57216,0.006337
LAB_syg_barsel_13_Q71,LAB,syg,barsel_13_Q71,Udbetalte syge- og barselsdagpenge fra kommuner — 71/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 71/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 71/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,66420,65098,0.00721
LAB_syg_barsel_13_Q57,LAB,syg,barsel_13_Q57,Udbetalte syge- og barselsdagpenge fra kommuner — 57/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 57/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 57/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,74166,72819,0.008065
LAB_syg_barsel_13_Q37,LAB,syg,barsel_13_Q37,Udbetalte syge- og barselsdagpenge fra kommuner — 37/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 37/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 37/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,92613,90433,0.010016
LAB_syg_barsel_13_Q27,LAB,syg,barsel_13_Q27,Udbetalte syge- og barselsdagpenge fra kommuner — 27/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 27/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 27/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,103855,100711,0.011155
LAB_syg_barsel_13_Q79,LAB,syg,barsel_13_Q79,Udbetalte syge- og barselsdagpenge fra kommuner — 79/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 79/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 79/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,60763,59462,0.006586
LAB_syg_barsel_13_Q33,LAB,syg,barsel_13_Q33,Udbetalte syge- og barselsdagpenge fra kommuner — 33/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 33/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 33/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,91802,89416,0.009904
LAB_syg_barsel_13_Q92,LAB,syg,barsel_13_Q92,Udbetalte syge- og barselsdagpenge fra kommuner — 92/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 92/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 92/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,53862,52457,0.00581
LAB_syg_barsel_13_Q15,LAB,syg,barsel_13_Q15,Udbetalte syge- og barselsdagpenge fra kommuner — 15/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 15/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 15/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,151911,143561,0.015901
LAB_syg_barsel_13_Q14,LAB,syg,barsel_13_Q14,Udbetalte syge- og barselsdagpenge fra kommuner — 14/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 14/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 14/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,151901,142830,0.01582
LAB_syg_barsel_13_Q88,LAB,syg,barsel_13_Q88,Udbetalte syge- og barselsdagpenge fra kommuner — 88/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 88/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 88/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,53282,52099,0.00577
LAB_syg_barsel_13_Q23,LAB,syg,barsel_13_Q23,Udbetalte syge- og barselsdagpenge fra kommuner — 23/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 23/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 23/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,112839,108789,0.012049
LAB_syg_barsel_13_Q29,LAB,syg,barsel_13_Q29,Udbetalte syge- og barselsdagpenge fra kommuner — 29/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 29/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 29/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,96275,93572,0.010364
LAB_syg_barsel_13_Q87,LAB,syg,barsel_13_Q87,Udbetalte syge- og barselsdagpenge fra kommuner — 87/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 87/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 87/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,56409,55115,0.006104
LAB_syg_barsel_13_Q1,LAB,syg,barsel_13_Q1,Udbetalte syge- og barselsdagpenge fra kommuner — 1/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 1/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 1/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,295271,262164,0.029037
LAB_syg_barsel_13_Q25,LAB,syg,barsel_13_Q25,Udbetalte syge- og barselsdagpenge fra kommuner — 25/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 25/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 25/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,111947,108162,0.01198
LAB_syg_barsel_13_Q8,LAB,syg,barsel_13_Q8,Udbetalte syge- og barselsdagpenge fra kommuner — 8/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 8/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 8/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,291934,262407,0.029064
LAB_syg_barsel_13_Q44,LAB,syg,barsel_13_Q44,Udbetalte syge- og barselsdagpenge fra kommuner — 44/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 44/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 44/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,83457,81710,0.00905
LAB_syg_barsel_13_Q74,LAB,syg,barsel_13_Q74,Udbetalte syge- og barselsdagpenge fra kommuner — 74/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 74/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 74/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,59525,58368,0.006465
LAB_syg_barsel_13_Q66,LAB,syg,barsel_13_Q66,Udbetalte syge- og barselsdagpenge fra kommuner — 66/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 66/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 66/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,76590,75030,0.00831
LAB_syg_barsel_13_Q63,LAB,syg,barsel_13_Q63,Udbetalte syge- og barselsdagpenge fra kommuner — 63/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 63/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 63/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,69081,67761,0.007505
LAB_syg_barsel_13_Q31,LAB,syg,barsel_13_Q31,Udbetalte syge- og barselsdagpenge fra kommuner — 31/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 31/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 31/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,95467,92794,0.010278
LAB_syg_barsel_13_Q60,LAB,syg,barsel_13_Q60,Udbetalte syge- og barselsdagpenge fra kommuner — 60/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 60/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 60/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,69408,68154,0.007549
LAB_syg_barsel_13_Q59,LAB,syg,barsel_13_Q59,Udbetalte syge- og barselsdagpenge fra kommuner — 59/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 59/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 59/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,72375,71055,0.00787
LAB_syg_barsel_13_Q69,LAB,syg,barsel_13_Q69,Udbetalte syge- og barselsdagpenge fra kommuner — 69/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 69/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 69/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,65600,64400,0.007133
LAB_syg_barsel_13_Q53,LAB,syg,barsel_13_Q53,Udbetalte syge- og barselsdagpenge fra kommuner — 53/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 53/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 53/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,79712,78059,0.008646
LAB_syg_barsel_13_Q58,LAB,syg,barsel_13_Q58,Udbetalte syge- og barselsdagpenge fra kommuner — 58/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 58/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 58/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,72773,71400,0.007908
LAB_syg_barsel_13_Q90,LAB,syg,barsel_13_Q90,Udbetalte syge- og barselsdagpenge fra kommuner — 90/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 90/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 90/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,51346,50209,0.005561
LAB_syg_barsel_13_Q49,LAB,syg,barsel_13_Q49,Udbetalte syge- og barselsdagpenge fra kommuner — 49/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 49/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 49/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,78340,76853,0.008512
LAB_syg_barsel_13_Q91,LAB,syg,barsel_13_Q91,Udbetalte syge- og barselsdagpenge fra kommuner — 91/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 91/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 91/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,53775,52441,0.005808
LAB_syg_barsel_13_Q52,LAB,syg,barsel_13_Q52,Udbetalte syge- og barselsdagpenge fra kommuner — 52/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 52/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 52/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,75998,74459,0.008247
LAB_syg_barsel_13_Q30,LAB,syg,barsel_13_Q30,Udbetalte syge- og barselsdagpenge fra kommuner — 30/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 30/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 30/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,98374,95713,0.010601
LAB_syg_barsel_13_Q99,LAB,syg,barsel_13_Q99,Udbetalte syge- og barselsdagpenge fra kommuner — 99/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 99/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 99/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,105272,91696,0.010156
LAB_syg_barsel_13_Q46,LAB,syg,barsel_13_Q46,Udbetalte syge- og barselsdagpenge fra kommuner — 46/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 46/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 46/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,77513,76042,0.008422
LAB_syg_barsel_13_Q42,LAB,syg,barsel_13_Q42,Udbetalte syge- og barselsdagpenge fra kommuner — 42/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 42/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 42/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,82812,80967,0.008968
LAB_syg_barsel_13_Q19,LAB,syg,barsel_13_Q19,Udbetalte syge- og barselsdagpenge fra kommuner — 19/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 19/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 19/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,128774,123033,0.013627
LAB_syg_barsel_13_Q62,LAB,syg,barsel_13_Q62,Udbetalte syge- og barselsdagpenge fra kommuner — 62/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 62/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 62/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,72903,71588,0.007929
LAB_syg_barsel_13_Q45,LAB,syg,barsel_13_Q45,Udbetalte syge- og barselsdagpenge fra kommuner — 45/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 45/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 45/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,87928,86003,0.009526
LAB_syg_barsel_13_Q38,LAB,syg,barsel_13_Q38,Udbetalte syge- og barselsdagpenge fra kommuner — 38/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 38/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 38/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,87640,85622,0.009483
