code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
LAB_dispon_13_Q47,LAB,dispon,13_Q47,Disponibel indkomst — 47/100 kvantil,Disponibel indkomst — 47/100 kvantil,,,Disposable income — 47/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1703714,1253447,0.138829
LAB_dispon_13_Q39,LAB,dispon,13_Q39,Disponibel indkomst — 39/100 kvantil,Disponibel indkomst — 39/100 kvantil,,,Disposable income — 39/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1961186,1402009,0.155284
LAB_dispon_13_Q41,LAB,dispon,13_Q41,Disponibel indkomst — 41/100 kvantil,Disponibel indkomst — 41/100 kvantil,,,Disposable income — 41/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1894154,1365583,0.151249
LAB_dispon_13_Q36,LAB,dispon,13_Q36,Disponibel indkomst — 36/100 kvantil,Disponibel indkomst — 36/100 kvantil,,,Disposable income — 36/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2059480,1454839,0.161135
LAB_dispon_13_Q35,LAB,dispon,13_Q35,Disponibel indkomst — 35/100 kvantil,Disponibel indkomst — 35/100 kvantil,,,Disposable income — 35/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2101809,1476696,0.163556
LAB_dispon_13_Q3,LAB,dispon,13_Q3,Disponibel indkomst — 3/100 kvantil,Disponibel indkomst — 3/100 kvantil,,,Disposable income — 3/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,7692349,3075199,0.340603
LAB_dispon_13_Q46,LAB,dispon,13_Q46,Disponibel indkomst — 46/100 kvantil,Disponibel indkomst — 46/100 kvantil,,,Disposable income — 46/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1733170,1270527,0.140721
LAB_dispon_13_Q44,LAB,dispon,13_Q44,Disponibel indkomst — 44/100 kvantil,Disponibel indkomst — 44/100 kvantil,,,Disposable income — 44/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1793397,1307596,0.144827
LAB_dispon_13_Q38,LAB,dispon,13_Q38,Disponibel indkomst — 38/100 kvantil,Disponibel indkomst — 38/100 kvantil,,,Disposable income — 38/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1997305,1421661,0.157461
LAB_dispon_13_Q22,LAB,dispon,13_Q22,Disponibel indkomst — 22/100 kvantil,Disponibel indkomst — 22/100 kvantil,,,Disposable income — 22/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2750935,1718737,0.190364
LAB_dispon_13_Q7,LAB,dispon,13_Q7,Disponibel indkomst — 7/100 kvantil,Disponibel indkomst — 7/100 kvantil,,,Disposable income — 7/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,5168516,2708094,0.299943
LAB_dispon_13_Q25,LAB,dispon,13_Q25,Disponibel indkomst — 25/100 kvantil,Disponibel indkomst — 25/100 kvantil,,,Disposable income — 25/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2558323,1653819,0.183174
LAB_dispon_13_Q9,LAB,dispon,13_Q9,Disponibel indkomst — 9/100 kvantil,Disponibel indkomst — 9/100 kvantil,,,Disposable income — 9/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,5106028,2499869,0.276881
LAB_dispon_13_Q19,LAB,dispon,13_Q19,Disponibel indkomst — 19/100 kvantil,Disponibel indkomst — 19/100 kvantil,,,Disposable income — 19/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2904190,1774497,0.19654
LAB_dispon_13_Q10,LAB,dispon,13_Q10,Disponibel indkomst — 10/100 kvantil,Disponibel indkomst — 10/100 kvantil,,,Disposable income — 10/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,4401930,2346947,0.259943
LAB_dispon_13_Q14,LAB,dispon,13_Q14,Disponibel indkomst — 14/100 kvantil,Disponibel indkomst — 14/100 kvantil,,,Disposable income — 14/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,3201270,1906409,0.21115
LAB_dispon_13_Q17,LAB,dispon,13_Q17,Disponibel indkomst — 17/100 kvantil,Disponibel indkomst — 17/100 kvantil,,,Disposable income — 17/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2933521,1799294,0.199286
LAB_dispon_13_Q8,LAB,dispon,13_Q8,Disponibel indkomst — 8/100 kvantil,Disponibel indkomst — 8/100 kvantil,,,Disposable income — 8/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,5901095,2687184,0.297627
LAB_dispon_13_Q13,LAB,dispon,13_Q13,Disponibel indkomst — 13/100 kvantil,Disponibel indkomst — 13/100 kvantil,,,Disposable income — 13/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,3426519,1983214,0.219657
LAB_dispon_13_Q12,LAB,dispon,13_Q12,Disponibel indkomst — 12/100 kvantil,Disponibel indkomst — 12/100 kvantil,,,Disposable income — 12/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,3597932,2071026,0.229383
LAB_dispon_13_Q20,LAB,dispon,13_Q20,Disponibel indkomst — 20/100 kvantil,Disponibel indkomst — 20/100 kvantil,,,Disposable income — 20/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2864795,1762066,0.195163
LAB_dispon_13_Q67,LAB,dispon,13_Q67,Disponibel indkomst — 67/100 kvantil,Disponibel indkomst — 67/100 kvantil,,,Disposable income — 67/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1279083,946348,0.104816
LAB_dispon_13_Q28,LAB,dispon,13_Q28,Disponibel indkomst — 28/100 kvantil,Disponibel indkomst — 28/100 kvantil,,,Disposable income — 28/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2371386,1592081,0.176336
LAB_dispon_13_Q21,LAB,dispon,13_Q21,Disponibel indkomst — 21/100 kvantil,Disponibel indkomst — 21/100 kvantil,,,Disposable income — 21/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2800996,1742848,0.193035
LAB_dispon_13_Q15,LAB,dispon,13_Q15,Disponibel indkomst — 15/100 kvantil,Disponibel indkomst — 15/100 kvantil,,,Disposable income — 15/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,3081674,1863922,0.206445
LAB_dispon_13_Q2,LAB,dispon,13_Q2,Disponibel indkomst — 2/100 kvantil,Disponibel indkomst — 2/100 kvantil,,,Disposable income — 2/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,4358185,2171098,0.240467
LAB_dispon_13_Q30,LAB,dispon,13_Q30,Disponibel indkomst — 30/100 kvantil,Disponibel indkomst — 30/100 kvantil,,,Disposable income — 30/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2286428,1560795,0.172871
LAB_dispon_13_Q27,LAB,dispon,13_Q27,Disponibel indkomst — 27/100 kvantil,Disponibel indkomst — 27/100 kvantil,,,Disposable income — 27/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2426453,1612061,0.178549
LAB_dispon_13_Q16,LAB,dispon,13_Q16,Disponibel indkomst — 16/100 kvantil,Disponibel indkomst — 16/100 kvantil,,,Disposable income — 16/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,3032611,1838983,0.203682
LAB_dispon_13_Q37,LAB,dispon,13_Q37,Disponibel indkomst — 37/100 kvantil,Disponibel indkomst — 37/100 kvantil,,,Disposable income — 37/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2025819,1437771,0.159245
LAB_dispon_13_Q32,LAB,dispon,13_Q32,Disponibel indkomst — 32/100 kvantil,Disponibel indkomst — 32/100 kvantil,,,Disposable income — 32/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2209844,1529021,0.169352
LAB_dispon_13_Q34,LAB,dispon,13_Q34,Disponibel indkomst — 34/100 kvantil,Disponibel indkomst — 34/100 kvantil,,,Disposable income — 34/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2128393,1489948,0.165024
LAB_dispon_13_Q72,LAB,dispon,13_Q72,Disponibel indkomst — 72/100 kvantil,Disponibel indkomst — 72/100 kvantil,,,Disposable income — 72/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1196856,874974,0.09691
LAB_dispon_13_Q51,LAB,dispon,13_Q51,Disponibel indkomst — 51/100 kvantil,Disponibel indkomst — 51/100 kvantil,,,Disposable income — 51/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1602163,1185084,0.131258
LAB_dispon_13_Q58,LAB,dispon,13_Q58,Disponibel indkomst — 58/100 kvantil,Disponibel indkomst — 58/100 kvantil,,,Disposable income — 58/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1444946,1075763,0.11915
LAB_dispon_13_Q63,LAB,dispon,13_Q63,Disponibel indkomst — 63/100 kvantil,Disponibel indkomst — 63/100 kvantil,,,Disposable income — 63/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1350190,1003622,0.111159
LAB_dispon_13_Q69,LAB,dispon,13_Q69,Disponibel indkomst — 69/100 kvantil,Disponibel indkomst — 69/100 kvantil,,,Disposable income — 69/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1246327,918361,0.101716
LAB_dispon_13_Q66,LAB,dispon,13_Q66,Disponibel indkomst — 66/100 kvantil,Disponibel indkomst — 66/100 kvantil,,,Disposable income — 66/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1297001,960345,0.106366
LAB_dispon_13_Q60,LAB,dispon,13_Q60,Disponibel indkomst — 60/100 kvantil,Disponibel indkomst — 60/100 kvantil,,,Disposable income — 60/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1406384,1046071,0.115861
LAB_dispon_13_Q56,LAB,dispon,13_Q56,Disponibel indkomst — 56/100 kvantil,Disponibel indkomst — 56/100 kvantil,,,Disposable income — 56/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1486445,1105403,0.122432
LAB_dispon_13_Q61,LAB,dispon,13_Q61,Disponibel indkomst — 61/100 kvantil,Disponibel indkomst — 61/100 kvantil,,,Disposable income — 61/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1386973,1031781,0.114278
LAB_dispon_13_Q59,LAB,dispon,13_Q59,Disponibel indkomst — 59/100 kvantil,Disponibel indkomst — 59/100 kvantil,,,Disposable income — 59/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1424452,1060671,0.117478
LAB_dispon_13_Q29,LAB,dispon,13_Q29,Disponibel indkomst — 29/100 kvantil,Disponibel indkomst — 29/100 kvantil,,,Disposable income — 29/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2318661,1572489,0.174166
LAB_dispon_13_Q65,LAB,dispon,13_Q65,Disponibel indkomst — 65/100 kvantil,Disponibel indkomst — 65/100 kvantil,,,Disposable income — 65/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1314856,975825,0.108081
LAB_dispon_13_Q54,LAB,dispon,13_Q54,Disponibel indkomst — 54/100 kvantil,Disponibel indkomst — 54/100 kvantil,,,Disposable income — 54/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1528321,1134636,0.12567
LAB_dispon_13_Q23,LAB,dispon,13_Q23,Disponibel indkomst — 23/100 kvantil,Disponibel indkomst — 23/100 kvantil,,,Disposable income — 23/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2687982,1697742,0.188039
LAB_dispon_13_Q6,LAB,dispon,13_Q6,Disponibel indkomst — 6/100 kvantil,Disponibel indkomst — 6/100 kvantil,,,Disposable income — 6/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,4683626,2657440,0.294333
LAB_dispon_13_Q26,LAB,dispon,13_Q26,Disponibel indkomst — 26/100 kvantil,Disponibel indkomst — 26/100 kvantil,,,Disposable income — 26/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2480622,1628918,0.180416
LAB_dispon_13_Q40,LAB,dispon,13_Q40,Disponibel indkomst — 40/100 kvantil,Disponibel indkomst — 40/100 kvantil,,,Disposable income — 40/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1925563,1382010,0.153069
LAB_dispon_13_Q45,LAB,dispon,13_Q45,Disponibel indkomst — 45/100 kvantil,Disponibel indkomst — 45/100 kvantil,,,Disposable income — 45/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1763155,1288857,0.142751
LAB_dispon_13_Q53,LAB,dispon,13_Q53,Disponibel indkomst — 53/100 kvantil,Disponibel indkomst — 53/100 kvantil,,,Disposable income — 53/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1553121,1151759,0.127567
LAB_dispon_13_Q75,LAB,dispon,13_Q75,Disponibel indkomst — 75/100 kvantil,Disponibel indkomst — 75/100 kvantil,,,Disposable income — 75/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1151568,833265,0.092291
LAB_dispon_13_Q87,LAB,dispon,13_Q87,Disponibel indkomst — 87/100 kvantil,Disponibel indkomst — 87/100 kvantil,,,Disposable income — 87/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1001324,643676,0.071292
LAB_dispon_13_Q84,LAB,dispon,13_Q84,Disponibel indkomst — 84/100 kvantil,Disponibel indkomst — 84/100 kvantil,,,Disposable income — 84/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1030384,693869,0.076852
LAB_dispon_13_Q1,LAB,dispon,13_Q1,Disponibel indkomst — 1/100 kvantil,Disponibel indkomst — 1/100 kvantil,,,Disposable income — 1/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,2313303,1167095,0.129265
LAB_dispon_13_Q85,LAB,dispon,13_Q85,Disponibel indkomst — 85/100 kvantil,Disponibel indkomst — 85/100 kvantil,,,Disposable income — 85/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1020140,678028,0.075097
LAB_dispon_13_Q48,LAB,dispon,13_Q48,Disponibel indkomst — 48/100 kvantil,Disponibel indkomst — 48/100 kvantil,,,Disposable income — 48/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1676732,1235374,0.136828
LAB_dispon_13_Q62,LAB,dispon,13_Q62,Disponibel indkomst — 62/100 kvantil,Disponibel indkomst — 62/100 kvantil,,,Disposable income — 62/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1367803,1017121,0.112654
LAB_dispon_13_Q80,LAB,dispon,13_Q80,Disponibel indkomst — 80/100 kvantil,Disponibel indkomst — 80/100 kvantil,,,Disposable income — 80/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1078527,757138,0.083859
LAB_dispon_13_Q79,LAB,dispon,13_Q79,Disponibel indkomst — 79/100 kvantil,Disponibel indkomst — 79/100 kvantil,,,Disposable income — 79/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1093426,773823,0.085707
LAB_dispon_13_Q95,LAB,dispon,13_Q95,Disponibel indkomst — 95/100 kvantil,Disponibel indkomst — 95/100 kvantil,,,Disposable income — 95/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,951849,463550,0.051342
LAB_dispon_13_Q70,LAB,dispon,13_Q70,Disponibel indkomst — 70/100 kvantil,Disponibel indkomst — 70/100 kvantil,,,Disposable income — 70/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1229889,904418,0.100172
LAB_dispon_13_Q76,LAB,dispon,13_Q76,Disponibel indkomst — 76/100 kvantil,Disponibel indkomst — 76/100 kvantil,,,Disposable income — 76/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1136560,818692,0.090677
LAB_dispon_13_Q94,LAB,dispon,13_Q94,Disponibel indkomst — 94/100 kvantil,Disponibel indkomst — 94/100 kvantil,,,Disposable income — 94/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,955963,493243,0.054631
LAB_dispon_13_Q77,LAB,dispon,13_Q77,Disponibel indkomst — 77/100 kvantil,Disponibel indkomst — 77/100 kvantil,,,Disposable income — 77/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1121348,802705,0.088906
LAB_dispon_13_Q92,LAB,dispon,13_Q92,Disponibel indkomst — 92/100 kvantil,Disponibel indkomst — 92/100 kvantil,,,Disposable income — 92/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,965941,543546,0.060202
LAB_dispon_13_Q91,LAB,dispon,13_Q91,Disponibel indkomst — 91/100 kvantil,Disponibel indkomst — 91/100 kvantil,,,Disposable income — 91/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,971387,566492,0.062744
LAB_dispon_13_Q93,LAB,dispon,13_Q93,Disponibel indkomst — 93/100 kvantil,Disponibel indkomst — 93/100 kvantil,,,Disposable income — 93/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,961007,520241,0.057621
LAB_dispon_13_Q89,LAB,dispon,13_Q89,Disponibel indkomst — 89/100 kvantil,Disponibel indkomst — 89/100 kvantil,,,Disposable income — 89/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,985403,606799,0.067208
LAB_dispon_13_Q88,LAB,dispon,13_Q88,Disponibel indkomst — 88/100 kvantil,Disponibel indkomst — 88/100 kvantil,,,Disposable income — 88/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,992743,625420,0.06927
LAB_dispon_13_Q73,LAB,dispon,13_Q73,Disponibel indkomst — 73/100 kvantil,Disponibel indkomst — 73/100 kvantil,,,Disposable income — 73/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1181121,860925,0.095354
LAB_dispon_13_Q71,LAB,dispon,13_Q71,Disponibel indkomst — 71/100 kvantil,Disponibel indkomst — 71/100 kvantil,,,Disposable income — 71/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1214680,891585,0.09875
LAB_dispon_13_Q74,LAB,dispon,13_Q74,Disponibel indkomst — 74/100 kvantil,Disponibel indkomst — 74/100 kvantil,,,Disposable income — 74/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1166596,848116,0.093936
LAB_dispon_13_Q82,LAB,dispon,13_Q82,Disponibel indkomst — 82/100 kvantil,Disponibel indkomst — 82/100 kvantil,,,Disposable income — 82/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1053769,725997,0.08041
LAB_dispon_13_Q52,LAB,dispon,13_Q52,Disponibel indkomst — 52/100 kvantil,Disponibel indkomst — 52/100 kvantil,,,Disposable income — 52/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1576901,1168359,0.129405
LAB_dispon_13_Q83,LAB,dispon,13_Q83,Disponibel indkomst — 83/100 kvantil,Disponibel indkomst — 83/100 kvantil,,,Disposable income — 83/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1041508,709168,0.078546
LAB_dispon_13_Q96,LAB,dispon,13_Q96,Disponibel indkomst — 96/100 kvantil,Disponibel indkomst — 96/100 kvantil,,,Disposable income — 96/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,948011,430831,0.047718
LAB_dispon_13_Q68,LAB,dispon,13_Q68,Disponibel indkomst — 68/100 kvantil,Disponibel indkomst — 68/100 kvantil,,,Disposable income — 68/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1262096,932063,0.103234
LAB_dispon_13_Q100,LAB,dispon,13_Q100,Disponibel indkomst — 100/100 kvantil,Disponibel indkomst — 100/100 kvantil,,,Disposable income — 100/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,934796,228340,0.025291
LAB_dispon_13_Q90,LAB,dispon,13_Q90,Disponibel indkomst — 90/100 kvantil,Disponibel indkomst — 90/100 kvantil,,,Disposable income — 90/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,978076,587108,0.065027
LAB_dispon_13_Q81,LAB,dispon,13_Q81,Disponibel indkomst — 81/100 kvantil,Disponibel indkomst — 81/100 kvantil,,,Disposable income — 81/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1066230,740957,0.082067
LAB_dispon_13_Q50,LAB,dispon,13_Q50,Disponibel indkomst — 50/100 kvantil,Disponibel indkomst — 50/100 kvantil,,,Disposable income — 50/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1627158,1202053,0.133137
LAB_dispon_13_Q86,LAB,dispon,13_Q86,Disponibel indkomst — 86/100 kvantil,Disponibel indkomst — 86/100 kvantil,,,Disposable income — 86/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1010543,661206,0.073234
LAB_dispon_13_Q98,LAB,dispon,13_Q98,Disponibel indkomst — 98/100 kvantil,Disponibel indkomst — 98/100 kvantil,,,Disposable income — 98/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,941756,349981,0.038763
LAB_dispon_13_Q97,LAB,dispon,13_Q97,Disponibel indkomst — 97/100 kvantil,Disponibel indkomst — 97/100 kvantil,,,Disposable income — 97/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,944652,393134,0.043543
LAB_dispon_13_Q99,LAB,dispon,13_Q99,Disponibel indkomst — 99/100 kvantil,Disponibel indkomst — 99/100 kvantil,,,Disposable income — 99/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,938917,297322,0.032931
LAB_dispon_13_Q64,LAB,dispon,13_Q64,Disponibel indkomst — 64/100 kvantil,Disponibel indkomst — 64/100 kvantil,,,Disposable income — 64/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1331018,988918,0.109531
LAB_dispon_13_Q78,LAB,dispon,13_Q78,Disponibel indkomst — 78/100 kvantil,Disponibel indkomst — 78/100 kvantil,,,Disposable income — 78/100 quantile,,,dst_times_dispon_13,generated:quantile_percentile,high,english,,,1104951,786482,0.087109
