code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
LAB_ovrig_dagpenge_akas_13_Q61,LAB,ovrig,dagpenge_akas_13_Q61,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 61/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 61/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 61/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,44862,44140,0.004889
LAB_ovrig_dagpenge_akas_13_Q4,LAB,ovrig,dagpenge_akas_13_Q4,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 4/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 4/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 4/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,295099,271483,0.030069
LAB_ovrig_dagpenge_akas_13_Q1,LAB,ovrig,dagpenge_akas_13_Q1,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 1/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 1/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 1/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,1058812,813539,0.090106
LAB_ovrig_dagpenge_akas_13_Q32,LAB,ovrig,dagpenge_akas_13_Q32,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 32/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 32/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 32/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,78128,76327,0.008454
LAB_ovrig_dagpenge_akas_13_Q18,LAB,ovrig,dagpenge_akas_13_Q18,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 18/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 18/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 18/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,139903,135295,0.014985
LAB_ovrig_dagpenge_akas_13_Q48,LAB,ovrig,dagpenge_akas_13_Q48,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 48/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 48/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 48/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,67796,66375,0.007352
LAB_ovrig_dagpenge_akas_13_Q49,LAB,ovrig,dagpenge_akas_13_Q49,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 49/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 49/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 49/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,49887,49158,0.005445
LAB_ovrig_dagpenge_akas_13_Q5,LAB,ovrig,dagpenge_akas_13_Q5,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 5/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 5/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 5/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,287196,262324,0.029055
LAB_ovrig_dagpenge_akas_13_Q16,LAB,ovrig,dagpenge_akas_13_Q16,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 16/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 16/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 16/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,148178,141872,0.015713
LAB_ovrig_dagpenge_akas_13_Q36,LAB,ovrig,dagpenge_akas_13_Q36,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 36/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 36/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 36/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,66699,65223,0.007224
LAB_ovrig_dagpenge_akas_13_Q21,LAB,ovrig,dagpenge_akas_13_Q21,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 21/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 21/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 21/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,139296,133460,0.014782
LAB_ovrig_dagpenge_akas_13_Q6,LAB,ovrig,dagpenge_akas_13_Q6,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 6/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 6/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 6/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,262566,242938,0.026907
LAB_ovrig_dagpenge_akas_13_Q23,LAB,ovrig,dagpenge_akas_13_Q23,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 23/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 23/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 23/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,106470,102916,0.011399
LAB_ovrig_dagpenge_akas_13_Q15,LAB,ovrig,dagpenge_akas_13_Q15,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 15/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 15/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 15/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,223078,215054,0.023819
LAB_ovrig_dagpenge_akas_13_Q91,LAB,ovrig,dagpenge_akas_13_Q91,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 91/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 91/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 91/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,28144,27759,0.003075
LAB_ovrig_dagpenge_akas_13_Q89,LAB,ovrig,dagpenge_akas_13_Q89,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 89/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 89/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 89/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,31624,31205,0.003456
LAB_ovrig_dagpenge_akas_13_Q69,LAB,ovrig,dagpenge_akas_13_Q69,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 69/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 69/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 69/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,41420,40734,0.004512
LAB_ovrig_dagpenge_akas_13_Q58,LAB,ovrig,dagpenge_akas_13_Q58,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 58/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 58/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 58/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,51107,50297,0.005571
LAB_ovrig_dagpenge_akas_13_Q13,LAB,ovrig,dagpenge_akas_13_Q13,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 13/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 13/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 13/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,191069,179270,0.019856
LAB_ovrig_dagpenge_akas_13_Q85,LAB,ovrig,dagpenge_akas_13_Q85,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 85/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 85/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 85/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,31435,31018,0.003435
LAB_ovrig_dagpenge_akas_13_Q73,LAB,ovrig,dagpenge_akas_13_Q73,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 73/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 73/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 73/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,35229,34691,0.003842
LAB_ovrig_dagpenge_akas_13_Q35,LAB,ovrig,dagpenge_akas_13_Q35,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 35/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 35/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 35/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,78347,76454,0.008468
LAB_ovrig_dagpenge_akas_13_Q83,LAB,ovrig,dagpenge_akas_13_Q83,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 83/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 83/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 83/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,34744,34143,0.003782
LAB_ovrig_dagpenge_akas_13_Q45,LAB,ovrig,dagpenge_akas_13_Q45,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 45/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 45/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 45/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,59208,58213,0.006448
LAB_ovrig_dagpenge_akas_13_Q30,LAB,ovrig,dagpenge_akas_13_Q30,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 30/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 30/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 30/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,79950,78055,0.008645
LAB_ovrig_dagpenge_akas_13_Q62,LAB,ovrig,dagpenge_akas_13_Q62,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 62/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 62/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 62/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,47303,46502,0.00515
LAB_ovrig_dagpenge_akas_13_Q29,LAB,ovrig,dagpenge_akas_13_Q29,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 29/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 29/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 29/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,93511,90975,0.010076
LAB_ovrig_dagpenge_akas_13_Q14,LAB,ovrig,dagpenge_akas_13_Q14,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 14/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 14/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 14/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,166899,159529,0.017669
LAB_ovrig_dagpenge_akas_13_Q67,LAB,ovrig,dagpenge_akas_13_Q67,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 67/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 67/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 67/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,37711,37222,0.004123
LAB_ovrig_dagpenge_akas_13_Q99,LAB,ovrig,dagpenge_akas_13_Q99,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 99/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 99/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 99/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,29091,28104,0.003113
LAB_ovrig_dagpenge_akas_13_Q12,LAB,ovrig,dagpenge_akas_13_Q12,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 12/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 12/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 12/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,196648,185629,0.02056
LAB_ovrig_dagpenge_akas_13_Q56,LAB,ovrig,dagpenge_akas_13_Q56,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 56/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 56/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 56/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,41958,41338,0.004579
LAB_ovrig_dagpenge_akas_13_Q33,LAB,ovrig,dagpenge_akas_13_Q33,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 33/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 33/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 33/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,69267,67801,0.00751
LAB_ovrig_dagpenge_akas_13_Q93,LAB,ovrig,dagpenge_akas_13_Q93,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 93/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 93/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 93/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,27787,27432,0.003038
LAB_ovrig_dagpenge_akas_13_Q78,LAB,ovrig,dagpenge_akas_13_Q78,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 78/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 78/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 78/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,34158,33712,0.003734
LAB_ovrig_dagpenge_akas_13_Q22,LAB,ovrig,dagpenge_akas_13_Q22,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 22/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 22/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 22/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,102152,99201,0.010987
LAB_ovrig_dagpenge_akas_13_Q64,LAB,ovrig,dagpenge_akas_13_Q64,"Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 64/100 kvantil","Øvrige dagpenge fra A-kasser (ekskl. efterløn, arbejdsløshedsdagpenge og uddannelsesgodtgørelse) — 64/100 kvantil",,,"Other unemployment benefits from A-kasses (excl. efterløn, regular unemployment benefit and training allowance) — 64/100 quantile",,,dst_times_ovrig_dagpenge_akas_13,generated:quantile_percentile,high,english,,,46107,45302,0.005018
