code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
LAB_bredt_loen_beloeb_Q29,LAB,bredt,loen_beloeb_Q29,Bredt lønbeløb (inkl. ATP og personalegoder) — 29/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 29/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 29/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,5037066,1957247,0.216781,,
LAB_bredt_loen_beloeb_Q73,LAB,bredt,loen_beloeb_Q73,Bredt lønbeløb (inkl. ATP og personalegoder) — 73/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 73/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 73/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,3593075,1046617,0.115921,,
LAB_bredt_loen_beloeb_Q11,LAB,bredt,loen_beloeb_Q11,Bredt lønbeløb (inkl. ATP og personalegoder) — 11/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 11/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 11/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,7826547,2546237,0.282016,,
LAB_bredt_loen_beloeb_Q13,LAB,bredt,loen_beloeb_Q13,Bredt lønbeløb (inkl. ATP og personalegoder) — 13/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 13/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 13/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,6802471,2410618,0.266996,,
LAB_bredt_loen_beloeb_Q65,LAB,bredt,loen_beloeb_Q65,Bredt lønbeløb (inkl. ATP og personalegoder) — 65/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 65/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 65/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,5174667,1353197,0.149878,,
LAB_bredt_loen_beloeb_Q10,LAB,bredt,loen_beloeb_Q10,Bredt lønbeløb (inkl. ATP og personalegoder) — 10/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 10/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 10/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,8664195,2625057,0.290746,,
LAB_bredt_loen_beloeb_Q48,LAB,bredt,loen_beloeb_Q48,Bredt lønbeløb (inkl. ATP og personalegoder) — 48/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 48/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 48/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,9703988,1965531,0.217699,,
LAB_bredt_loen_beloeb_Q96,LAB,bredt,loen_beloeb_Q96,Bredt lønbeløb (inkl. ATP og personalegoder) — 96/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 96/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 96/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,1605325,477615,0.0529,,
LAB_bredt_loen_beloeb_Q2,LAB,bredt,loen_beloeb_Q2,Bredt lønbeløb (inkl. ATP og personalegoder) — 2/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 2/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 2/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,32212994,3507492,0.388483,,
LAB_bredt_loen_beloeb_Q35,LAB,bredt,loen_beloeb_Q35,Bredt lønbeløb (inkl. ATP og personalegoder) — 35/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 35/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 35/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,6822775,1957196,0.216775,,
LAB_bredt_loen_beloeb_Q9,LAB,bredt,loen_beloeb_Q9,Bredt lønbeløb (inkl. ATP og personalegoder) — 9/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 9/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 9/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,9683201,2717897,0.301029,,
LAB_bredt_loen_beloeb_Q15,LAB,bredt,loen_beloeb_Q15,Bredt lønbeløb (inkl. ATP og personalegoder) — 15/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 15/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 15/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,5938451,2290648,0.253708,,
LAB_bredt_loen_beloeb_Q3,LAB,bredt,loen_beloeb_Q3,Bredt lønbeløb (inkl. ATP og personalegoder) — 3/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 3/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 3/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,23352437,3397060,0.376252,,
LAB_bredt_loen_beloeb_Q66,LAB,bredt,loen_beloeb_Q66,Bredt lønbeløb (inkl. ATP og personalegoder) — 66/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 66/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 66/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,4975395,1319312,0.146125,,
LAB_bredt_loen_beloeb_Q43,LAB,bredt,loen_beloeb_Q43,Bredt lønbeløb (inkl. ATP og personalegoder) — 43/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 43/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 43/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,9767004,2017537,0.223459,,
LAB_bredt_loen_beloeb_Q79,LAB,bredt,loen_beloeb_Q79,Bredt lønbeløb (inkl. ATP og personalegoder) — 79/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 79/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 79/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,2968496,861614,0.095431,,
LAB_bredt_loen_beloeb_Q40,LAB,bredt,loen_beloeb_Q40,Bredt lønbeløb (inkl. ATP og personalegoder) — 40/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 40/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 40/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,9158277,2002510,0.221794,,
LAB_bredt_loen_beloeb_Q56,LAB,bredt,loen_beloeb_Q56,Bredt lønbeløb (inkl. ATP og personalegoder) — 56/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 56/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 56/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,7666793,1730430,0.191659,,
LAB_bredt_loen_beloeb_Q36,LAB,bredt,loen_beloeb_Q36,Bredt lønbeløb (inkl. ATP og personalegoder) — 36/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 36/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 36/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,7291483,1967974,0.217969,,
LAB_bredt_loen_beloeb_Q62,LAB,bredt,loen_beloeb_Q62,Bredt lønbeløb (inkl. ATP og personalegoder) — 62/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 62/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 62/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,5920662,1488221,0.164833,,
LAB_bredt_loen_beloeb_Q24,LAB,bredt,loen_beloeb_Q24,Bredt lønbeløb (inkl. ATP og personalegoder) — 24/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 24/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 24/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,4991022,2033559,0.225233,,
LAB_bredt_loen_beloeb_Q91,LAB,bredt,loen_beloeb_Q91,Bredt lønbeløb (inkl. ATP og personalegoder) — 91/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 91/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 91/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,2007995,569961,0.063128,,
LAB_bredt_loen_beloeb_Q32,LAB,bredt,loen_beloeb_Q32,Bredt lønbeløb (inkl. ATP og personalegoder) — 32/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 32/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 32/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,6113156,1965955,0.217746,,
LAB_bredt_loen_beloeb_Q37,LAB,bredt,loen_beloeb_Q37,Bredt lønbeløb (inkl. ATP og personalegoder) — 37/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 37/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 37/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,7549630,1949268,0.215897,,
LAB_bredt_loen_beloeb_Q61,LAB,bredt,loen_beloeb_Q61,Bredt lønbeløb (inkl. ATP og personalegoder) — 61/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 61/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 61/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,6160119,1525233,0.168932,,
LAB_bredt_loen_beloeb_Q22,LAB,bredt,loen_beloeb_Q22,Bredt lønbeløb (inkl. ATP og personalegoder) — 22/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 22/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 22/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,5165163,2082896,0.230698,,
LAB_bredt_loen_beloeb_Q12,LAB,bredt,loen_beloeb_Q12,Bredt lønbeløb (inkl. ATP og personalegoder) — 12/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 12/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 12/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,7223451,2473933,0.274008,,
LAB_bredt_loen_beloeb_Q98,LAB,bredt,loen_beloeb_Q98,Bredt lønbeløb (inkl. ATP og personalegoder) — 98/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 98/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 98/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,1396375,424127,0.046976,,
LAB_bredt_loen_beloeb_Q18,LAB,bredt,loen_beloeb_Q18,Bredt lønbeløb (inkl. ATP og personalegoder) — 18/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 18/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 18/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,5764301,2199661,0.24363,,
LAB_bredt_loen_beloeb_Q68,LAB,bredt,loen_beloeb_Q68,Bredt lønbeløb (inkl. ATP og personalegoder) — 68/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 68/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 68/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,4655329,1244784,0.13787,,
LAB_bredt_loen_beloeb_Q54,LAB,bredt,loen_beloeb_Q54,Bredt lønbeløb (inkl. ATP og personalegoder) — 54/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 54/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 54/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,8234858,1810651,0.200544,,
LAB_bredt_loen_beloeb_Q45,LAB,bredt,loen_beloeb_Q45,Bredt lønbeløb (inkl. ATP og personalegoder) — 45/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 45/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 45/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,9977721,2014913,0.223168,,
LAB_bredt_loen_beloeb_Q67,LAB,bredt,loen_beloeb_Q67,Bredt lønbeløb (inkl. ATP og personalegoder) — 67/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 67/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 67/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,4818226,1284922,0.142316,,
LAB_bredt_loen_beloeb_Q77,LAB,bredt,loen_beloeb_Q77,Bredt lønbeløb (inkl. ATP og personalegoder) — 77/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 77/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 77/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,3215101,923421,0.102276,,
LAB_bredt_loen_beloeb_Q58,LAB,bredt,loen_beloeb_Q58,Bredt lønbeløb (inkl. ATP og personalegoder) — 58/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 58/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 58/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,7139713,1657320,0.183562,,
LAB_bredt_loen_beloeb_Q16,LAB,bredt,loen_beloeb_Q16,Bredt lønbeløb (inkl. ATP og personalegoder) — 16/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 16/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 16/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,5729531,2248887,0.249083,,
LAB_bredt_loen_beloeb_Q33,LAB,bredt,loen_beloeb_Q33,Bredt lønbeløb (inkl. ATP og personalegoder) — 33/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 33/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 33/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,6469598,1964861,0.217624,,
LAB_bredt_loen_beloeb_Q27,LAB,bredt,loen_beloeb_Q27,Bredt lønbeløb (inkl. ATP og personalegoder) — 27/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 27/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 27/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,4878299,1986833,0.220058,,
