code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
DEM_kom_677,DEM,kom,677,Trehøje,Trehøje,,,Trehøje,,,copy-of-da,CSV:DEM_kom,medium,danish,,,40127,21484,0.00238
DEM_kom_317,DEM,kom,317,Hvidebæk,Hvidebæk,,,Hvidebæk,,,copy-of-da,CSV:DEM_kom,medium,danish,,,24760,15257,0.00169
DEM_kom_515,DEM,kom,515,Haderslev,Haderslev,,,Haderslev,,,copy-of-da,CSV:DEM_kom,medium,danish,,,168023,69333,0.007679
DEM_kom_651,DEM,kom,651,Aulum-Haderup,Aulum-Haderup,,,Aulum-Haderup,,,copy-of-da,CSV:DEM_kom,medium,danish,,,26996,15203,0.001684
DEM_kom_661,DEM,kom,661,Holstebro,Holstebro,,,Holstebro,,,copy-of-da,CSV:DEM_kom,medium,danish,,,366014,138093,0.015295
DEM_kom_715,DEM,kom,715,Hørning,Hørning,,,Hørning,,,copy-of-da,CSV:DEM_kom,medium,danish,,,31804,20513,0.002272
DEM_kom_725,DEM,kom,725,Nørre Djurs,Nørre Djurs,,,Nørre Djurs,,,copy-of-da,CSV:DEM_kom,medium,danish,,,32980,19089,0.002114
DEM_kom_717,DEM,kom,717,Langå,Langå,,,Langå,,,copy-of-da,CSV:DEM_kom,medium,danish,,,32753,20020,0.002217
DEM_kom_731,DEM,kom,731,Randers,Randers,,,Randers,,,copy-of-da,CSV:DEM_kom,medium,danish,,,326166,127048,0.014072
DEM_kom_527,DEM,kom,527,Rødding,Rødding,,,Rødding,,,copy-of-da,CSV:DEM_kom,medium,danish,,,47327,25515,0.002826
DEM_kom_575,DEM,kom,575,Vejen,Vejen,,,Vejen,,,copy-of-da,CSV:DEM_kom,medium,danish,,,191521,84810,0.009393
DEM_kom_760,DEM,kom,760,Ringkøbing-Skjern,Ringkøbing-Skjern,,,Ringkøbing-Skjern,,,copy-of-da,CSV:DEM_kom,medium,danish,,,150982,75350,0.008346
DEM_kom_681,DEM,kom,681,Videbæk,Videbæk,,,Videbæk,,,copy-of-da,CSV:DEM_kom,medium,danish,,,48408,25430,0.002817
DEM_kom_557,DEM,kom,557,Bramming,Bramming,,,Bramming,,,copy-of-da,CSV:DEM_kom,medium,danish,,,57198,28941,0.003205
DEM_kom_630,DEM,kom,630,Vejle,Vejle,,,Vejle,,,copy-of-da,CSV:DEM_kom,medium,danish,,,346610,167733,0.018578
DEM_kom_551,DEM,kom,551,Billund,Billund,,,Billund,,,copy-of-da,CSV:DEM_kom,medium,danish,,,39394,19475,0.002157
DEM_kom_740,DEM,kom,740,Silkeborg,Silkeborg,,,Silkeborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,273758,131224,0.014534
DEM_kom_705,DEM,kom,705,Gjern,Gjern,,,Gjern,,,copy-of-da,CSV:DEM_kom,medium,danish,,,32650,19649,0.002176
DEM_kom_765,DEM,kom,765,Hanstholm,Hanstholm,,,Hanstholm,,,copy-of-da,CSV:DEM_kom,medium,danish,,,30801,13943,0.001544
DEM_kom_787,DEM,kom,787,Thisted,Thisted,,,Thisted,,,copy-of-da,CSV:DEM_kom,medium,danish,,,249635,88039,0.009751
DEM_kom_545,DEM,kom,545,Aabenraa,Aabenraa,,,Aabenraa,,,copy-of-da,CSV:DEM_kom,medium,danish,,,114298,51135,0.005664
DEM_kom_580,DEM,kom,580,Aabenraa,Aabenraa,,,Aabenraa,,,copy-of-da,CSV:DEM_kom,medium,danish,,,168382,77904,0.008629
DEM_kom_619,DEM,kom,619,Juelsminde,Juelsminde,,,Juelsminde,,,copy-of-da,CSV:DEM_kom,medium,danish,,,61872,33983,0.003764
DEM_kom_843,DEM,kom,843,Skørping,Skørping,,,Skørping,,,copy-of-da,CSV:DEM_kom,medium,danish,,,38504,22604,0.002504
DEM_kom_623,DEM,kom,623,Lunderskov,Lunderskov,,,Lunderskov,,,copy-of-da,CSV:DEM_kom,medium,danish,,,22183,13753,0.001523
DEM_kom_617,DEM,kom,617,Jelling,Jelling,,,Jelling,,,copy-of-da,CSV:DEM_kom,medium,danish,,,26518,16429,0.00182
DEM_kom_713,DEM,kom,713,Hinnerup,Hinnerup,,,Hinnerup,,,copy-of-da,CSV:DEM_kom,medium,danish,,,41882,25647,0.002841
DEM_kom_439,DEM,kom,439,Kerteminde,Kerteminde,,,Kerteminde,,,copy-of-da,CSV:DEM_kom,medium,danish,,,44597,23249,0.002575
DEM_kom_259,DEM,kom,259,Køge,Køge,,,Køge,,,copy-of-da,CSV:DEM_kom,medium,danish,,,340361,147052,0.016287
DEM_kom_735,DEM,kom,735,Rougsø,Rougsø,,,Rougsø,,,copy-of-da,CSV:DEM_kom,medium,danish,,,34756,18048,0.001999
DEM_kom_147,DEM,kom,147,Frederiksberg,Frederiksberg,,,Frederiksberg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,888835,540482,0.059863
DEM_kom_730,DEM,kom,730,Randers,Randers,,,Randers,,,copy-of-da,CSV:DEM_kom,medium,danish,,,298384,129959,0.014394
DEM_kom_845,DEM,kom,845,Støvring,Støvring,,,Støvring,,,copy-of-da,CSV:DEM_kom,medium,danish,,,51167,28243,0.003128
DEM_kom_561,DEM,kom,561,Esbjerg,Esbjerg,,,Esbjerg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,790123,250638,0.02776
DEM_kom_631,DEM,kom,631,Vejle,Vejle,,,Vejle,,,copy-of-da,CSV:DEM_kom,medium,danish,,,287663,120775,0.013377
DEM_kom_240,DEM,kom,240,Egedal,Egedal,,,Egedal,,,copy-of-da,CSV:DEM_kom,medium,danish,,,92899,61117,0.006769
DEM_kom_190,DEM,kom,190,Furesø,Furesø,,,Furesø,,,copy-of-da,CSV:DEM_kom,medium,danish,,,97052,64741,0.007171
DEM_kom_237,DEM,kom,237,Ølstykke,Ølstykke,,,Ølstykke,,,copy-of-da,CSV:DEM_kom,medium,danish,,,53671,33823,0.003746
DEM_kom_153,DEM,kom,153,Brøndby,Brøndby,,,Brøndby,,,copy-of-da,CSV:DEM_kom,medium,danish,,,246101,127549,0.014127
DEM_kom_331,DEM,kom,331,Skælskør,Skælskør,,,Skælskør,,,copy-of-da,CSV:DEM_kom,medium,danish,,,53650,26018,0.002882
DEM_kom_603,DEM,kom,603,Børkop,Børkop,,,Børkop,,,copy-of-da,CSV:DEM_kom,medium,danish,,,46335,26560,0.002942
DEM_kom_307,DEM,kom,307,Fuglebjerg,Fuglebjerg,,,Fuglebjerg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,28854,17114,0.001896
DEM_kom_571,DEM,kom,571,Ribe,Ribe,,,Ribe,,,copy-of-da,CSV:DEM_kom,medium,danish,,,84539,38822,0.0043
DEM_kom_537,DEM,kom,537,Sønderborg,Sønderborg,,,Sønderborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,173718,73147,0.008102
DEM_kom_535,DEM,kom,535,Sydals,Sydals,,,Sydals,,,copy-of-da,CSV:DEM_kom,medium,danish,,,24699,15621,0.00173
DEM_kom_501,DEM,kom,501,Augustenborg,Augustenborg,,,Augustenborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,25812,15458,0.001712
DEM_kom_215,DEM,kom,215,Helsinge,Helsinge,,,Helsinge,,,copy-of-da,CSV:DEM_kom,medium,danish,,,81292,43637,0.004833
DEM_kom_517,DEM,kom,517,Højer,Højer,,,Højer,,,copy-of-da,CSV:DEM_kom,medium,danish,,,13790,7780,0.000862
DEM_kom_671,DEM,kom,671,Struer,Struer,,,Struer,,,copy-of-da,CSV:DEM_kom,medium,danish,,,147144,58774,0.00651
DEM_kom_657,DEM,kom,657,Herning,Herning,,,Herning,,,copy-of-da,CSV:DEM_kom,medium,danish,,,542873,204776,0.022681
DEM_kom_370,DEM,kom,370,Næstved,Næstved,,,Næstved,,,copy-of-da,CSV:DEM_kom,medium,danish,,,239481,112463,0.012456
DEM_kom_743,DEM,kom,743,Silkeborg,Silkeborg,,,Silkeborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,259222,106741,0.011822
DEM_kom_615,DEM,kom,615,Horsens,Horsens,,,Horsens,,,copy-of-da,CSV:DEM_kom,medium,danish,,,586927,212896,0.02358
DEM_kom_205,DEM,kom,205,Birkerød,Birkerød,,,Birkerød,,,copy-of-da,CSV:DEM_kom,medium,danish,,,85429,53365,0.005911
DEM_kom_829,DEM,kom,829,Løkken-Vrå,Løkken-Vrå,,,Løkken-Vrå,,,copy-of-da,CSV:DEM_kom,medium,danish,,,36229,20018,0.002217
DEM_kom_805,DEM,kom,805,Brønderslev,Brønderslev,,,Brønderslev,,,copy-of-da,CSV:DEM_kom,medium,danish,,,88300,40051,0.004436
DEM_kom_169,DEM,kom,169,"['Høje Tåstrup', 'Høje-Taastrup']","['Høje Tåstrup', 'Høje-Taastrup']",,,Høje-Taastrup,,,translated,CSV:DEM_kom,medium,danish,,,352044,180608,0.020004
DEM_kom_316,DEM,kom,316,Holbæk,Holbæk,,,Holbæk,,,copy-of-da,CSV:DEM_kom,medium,danish,,,204973,102593,0.011363
DEM_kom_207,DEM,kom,207,Farum,Farum,,,Farum,,,copy-of-da,CSV:DEM_kom,medium,danish,,,80008,46382,0.005137
DEM_kom_227,DEM,kom,227,Karlebo,Karlebo,,,Karlebo,,,copy-of-da,CSV:DEM_kom,medium,danish,,,82698,50607,0.005605
DEM_kom_390,DEM,kom,390,Vordingborg,Vordingborg,,,Vordingborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,134420,65853,0.007294
DEM_kom_807,DEM,kom,807,Dronninglund,Dronninglund,,,Dronninglund,,,copy-of-da,CSV:DEM_kom,medium,danish,,,62434,30281,0.003354
DEM_kom_323,DEM,kom,323,Kalundborg,Kalundborg,,,Kalundborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,94999,40795,0.004518
DEM_kom_155,DEM,kom,155,Dragør,Dragør,,,Dragør,,,copy-of-da,CSV:DEM_kom,medium,danish,,,78268,41887,0.004639
DEM_kom_393,DEM,kom,393,Suså,Suså,,,Suså,,,copy-of-da,CSV:DEM_kom,medium,danish,,,32399,20683,0.002291
DEM_kom_250,DEM,kom,250,Frederikssund,Frederikssund,,,Frederikssund,,,copy-of-da,CSV:DEM_kom,medium,danish,,,118985,63581,0.007042
DEM_kom_381,DEM,kom,381,Rudbjerg,Rudbjerg,,,Rudbjerg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,14938,9713,0.001076
DEM_kom_389,DEM,kom,389,Stevns,Stevns,,,Stevns,,,copy-of-da,CSV:DEM_kom,medium,danish,,,47729,24770,0.002743
DEM_kom_477,DEM,kom,477,Ryslinge,Ryslinge,,,Ryslinge,,,copy-of-da,CSV:DEM_kom,medium,danish,,,29072,17462,0.001934
DEM_kom_306,DEM,kom,306,Odsherred,Odsherred,,,Odsherred,,,copy-of-da,CSV:DEM_kom,medium,danish,,,89457,47465,0.005257
DEM_kom_305,DEM,kom,305,Dragsholm,Dragsholm,,,Dragsholm,,,copy-of-da,CSV:DEM_kom,medium,danish,,,60243,30581,0.003387
DEM_kom_821,DEM,kom,821,Hjørring,Hjørring,,,Hjørring,,,copy-of-da,CSV:DEM_kom,medium,danish,,,167756,70155,0.00777
DEM_kom_333,DEM,kom,333,Slagelse,Slagelse,,,Slagelse,,,copy-of-da,CSV:DEM_kom,medium,danish,,,196887,81818,0.009062
DEM_kom_400,DEM,kom,400,"['Bornholms regionskommune', 'Bornholm']","['Bornholms regionskommune', 'Bornholm']",,,"Bornholm Regional Municipality, Bornholm",,,translated,CSV:DEM_kom,medium,danish,,,195422,79649,0.008822
DEM_kom_269,DEM,kom,269,Solrød,Solrød,,,Solrød,,,copy-of-da,CSV:DEM_kom,medium,danish,,,133419,70972,0.007861
DEM_kom_363,DEM,kom,363,Maribo,Maribo,,,Maribo,,,copy-of-da,CSV:DEM_kom,medium,danish,,,53003,26558,0.002942
DEM_kom_261,DEM,kom,261,Lejre,Lejre,,,Lejre,,,copy-of-da,CSV:DEM_kom,medium,danish,,,31490,21793,0.002414
DEM_kom_223,DEM,kom,223,Hørsholm,Hørsholm,,,Hørsholm,,,copy-of-da,CSV:DEM_kom,medium,danish,,,162455,87049,0.009641
DEM_kom_181,DEM,kom,181,Søllerød,Søllerød,,,Søllerød,,,copy-of-da,CSV:DEM_kom,medium,danish,,,131450,84972,0.009411
DEM_kom_719,DEM,kom,719,Mariager,Mariager,,,Mariager,,,copy-of-da,CSV:DEM_kom,medium,danish,,,33885,19073,0.002112
DEM_kom_157,DEM,kom,157,Gentofte,Gentofte,,,Gentofte,,,copy-of-da,CSV:DEM_kom,medium,danish,,,514023,293529,0.032511
DEM_kom_270,DEM,kom,270,Gribskov,Gribskov,,,Gribskov,,,copy-of-da,CSV:DEM_kom,medium,danish,,,110061,61611,0.006824
DEM_kom_343,DEM,kom,343,Trundholm,Trundholm,,,Trundholm,,,copy-of-da,CSV:DEM_kom,medium,danish,,,51367,27956,0.003096
DEM_kom_395,DEM,kom,395,Sydfalster,Sydfalster,,,Sydfalster,,,copy-of-da,CSV:DEM_kom,medium,danish,,,29099,17861,0.001978
DEM_kom_376,DEM,kom,376,Guldborgsund,Guldborgsund,,,Guldborgsund,,,copy-of-da,CSV:DEM_kom,medium,danish,,,181578,79968,0.008857
DEM_kom_756,DEM,kom,756,Ikast-Brande,Ikast-Brande,,,Ikast-Brande,,,copy-of-da,CSV:DEM_kom,medium,danish,,,114830,61538,0.006816
DEM_kom_663,DEM,kom,663,Ikast,Ikast,,,Ikast,,,copy-of-da,CSV:DEM_kom,medium,danish,,,100584,45746,0.005067
DEM_kom_513,DEM,kom,513,Gråsten,Gråsten,,,Gråsten,,,copy-of-da,CSV:DEM_kom,medium,danish,,,32677,18628,0.002063
DEM_kom_773,DEM,kom,773,Morsø,Morsø,,,Morsø,,,copy-of-da,CSV:DEM_kom,medium,danish,,,158794,55159,0.006109
DEM_kom_573,DEM,kom,573,Varde,Varde,,,Varde,,,copy-of-da,CSV:DEM_kom,medium,danish,,,224750,94920,0.010513
DEM_kom_479,DEM,kom,479,Svendborg,Svendborg,,,Svendborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,410453,145522,0.016118
DEM_kom_450,DEM,kom,450,Nyborg,Nyborg,,,Nyborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,86855,44325,0.004909
DEM_kom_427,DEM,kom,427,Egebjerg,Egebjerg,,,Egebjerg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,38289,22340,0.002474
DEM_kom_847,DEM,kom,847,Sæby,Sæby,,,Sæby,,,copy-of-da,CSV:DEM_kom,medium,danish,,,76553,36055,0.003993
DEM_kom_819,DEM,kom,819,Hirtshals,Hirtshals,,,Hirtshals,,,copy-of-da,CSV:DEM_kom,medium,danish,,,65808,28764,0.003186
DEM_kom_955,DEM,kom,955,Kommune Kujalleq (Greenland municipality),Kommune Kujalleq,,,Kommune Kujalleq (Greenland municipality),,,cpr-groenland,cpr_groenland,high,danish,,,40359,10506,0.001164
DEM_kom_959,DEM,kom,959,"Kommune Qeqertalik (Greenland municipality, from 2018)",Kommune Qeqertalik,,,"Kommune Qeqertalik (Greenland municipality, from 2018)",,,cpr-groenland,cpr_groenland,high,danish,,,22507,7832,0.000867
DEM_kom_491,DEM,kom,491,Vissenbjerg,Vissenbjerg,,,Vissenbjerg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,24734,15169,0.00168
DEM_kom_543,DEM,kom,543,Vojens,Vojens,,,Vojens,,,copy-of-da,CSV:DEM_kom,medium,danish,,,72041,35926,0.003979
DEM_kom_613,DEM,kom,613,Hedensted,Hedensted,,,Hedensted,,,copy-of-da,CSV:DEM_kom,medium,danish,,,63845,33427,0.003702
DEM_kom_737,DEM,kom,737,Ry,Ry,,,Ry,,,copy-of-da,CSV:DEM_kom,medium,danish,,,45359,24690,0.002735
DEM_kom_831,DEM,kom,831,Nibe,Nibe,,,Nibe,,,copy-of-da,CSV:DEM_kom,medium,danish,,,32725,17443,0.001932
DEM_kom_809,DEM,kom,809,Farsø,Farsø,,,Farsø,,,copy-of-da,CSV:DEM_kom,medium,danish,,,35081,18405,0.002039
DEM_kom_956,DEM,kom,956,Kommuneqarfik Sermersooq (Greenland municipality),Kommuneqarfik Sermersooq,,,Kommuneqarfik Sermersooq (Greenland municipality),,,cpr-groenland,cpr_groenland,high,danish,,,149130,44434,0.004921
DEM_kom_435,DEM,kom,435,Gudme,Gudme,,,Gudme,,,copy-of-da,CSV:DEM_kom,medium,danish,,,27877,16639,0.001843
DEM_kom_315,DEM,kom,315,Holbæk,Holbæk,,,Holbæk,,,copy-of-da,CSV:DEM_kom,medium,danish,,,160892,72651,0.008047
DEM_kom_161,DEM,kom,161,Glostrup,Glostrup,,,Glostrup,,,copy-of-da,CSV:DEM_kom,medium,danish,,,150877,88882,0.009844
DEM_kom_909,DEM,kom,909,Godthåb,Godthåb,,,Godthåb,,,copy-of-da,CSV:DEM_kom,medium,danish,,,18932,5369,0.000595
DEM_kom_383,DEM,kom,383,Rødby,Rødby,,,Rødby,,,copy-of-da,CSV:DEM_kom,medium,danish,,,34189,17078,0.001892
DEM_kom_607,DEM,kom,607,Fredericia,Fredericia,,,Fredericia,,,copy-of-da,CSV:DEM_kom,medium,danish,,,397847,133765,0.014816
DEM_kom_011,DEM,kom,011,Told og Skattestyrelsen,Told og Skattestyrelsen,,,Told og Skattestyrelsen (Danish Customs and Tax Administration),,,translated,CSV:DEM_kom,high,danish,,,2391,2389,0.000265
DEM_kom_330,DEM,kom,330,Slagelse,Slagelse,,,Slagelse,,,copy-of-da,CSV:DEM_kom,medium,danish,,,254303,110440,0.012232
DEM_kom_503,DEM,kom,503,Bov,Bov,,,Bov,,,copy-of-da,CSV:DEM_kom,medium,danish,,,46860,23552,0.002609
DEM_kom_167,DEM,kom,167,Hvidovre,Hvidovre,,,Hvidovre,,,copy-of-da,CSV:DEM_kom,medium,danish,,,356957,193798,0.021465
DEM_kom_375,DEM,kom,375,Nørre Alslev,Nørre Alslev,,,Nørre Alslev,,,copy-of-da,CSV:DEM_kom,medium,danish,,,39062,23394,0.002591
DEM_kom_208,DEM,kom,208,Fredensborg-Humlebæk,Fredensborg-Humlebæk,,,Fredensborg-Humlebæk,,,copy-of-da,CSV:DEM_kom,medium,danish,,,80537,48003,0.005317
DEM_kom_709,DEM,kom,709,Hadsten,Hadsten,,,Hadsten,,,copy-of-da,CSV:DEM_kom,medium,danish,,,47347,26943,0.002984
DEM_kom_810,DEM,kom,810,Brønderslev,Brønderslev,,,Brønderslev,,,copy-of-da,CSV:DEM_kom,medium,danish,,,95704,49583,0.005492
DEM_kom_313,DEM,kom,313,Haslev,Haslev,,,Haslev,,,copy-of-da,CSV:DEM_kom,medium,danish,,,67883,34942,0.00387
DEM_kom_711,DEM,kom,711,Hammel,Hammel,,,Hammel,,,copy-of-da,CSV:DEM_kom,medium,danish,,,44067,24108,0.00267
DEM_kom_785,DEM,kom,785,Sydthy,Sydthy,,,Sydthy,,,copy-of-da,CSV:DEM_kom,medium,danish,,,48980,23441,0.002596
DEM_kom_761,DEM,kom,761,Bjerringbro,Bjerringbro,,,Bjerringbro,,,copy-of-da,CSV:DEM_kom,medium,danish,,,58999,29780,0.003298
DEM_kom_567,DEM,kom,567,Helle,Helle,,,Helle,,,copy-of-da,CSV:DEM_kom,medium,danish,,,29101,17719,0.001963
DEM_kom_553,DEM,kom,553,Blåbjerg,Blåbjerg,,,Blåbjerg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,27068,15918,0.001763
DEM_kom_701,DEM,kom,701,Ebeltoft,Ebeltoft,,,Ebeltoft,,,copy-of-da,CSV:DEM_kom,medium,danish,,,70671,34573,0.003829
DEM_kom_482,DEM,kom,482,Langeland,Langeland,,,Langeland,,,copy-of-da,CSV:DEM_kom,medium,danish,,,34318,17605,0.00195
DEM_kom_605,DEM,kom,605,Egtved,Egtved,,,Egtved,,,copy-of-da,CSV:DEM_kom,medium,danish,,,58585,34683,0.003841
DEM_kom_569,DEM,kom,569,Holsted,Holsted,,,Holsted,,,copy-of-da,CSV:DEM_kom,medium,danish,,,30366,16467,0.001824
DEM_kom_783,DEM,kom,783,Sundsøre,Sundsøre,,,Sundsøre,,,copy-of-da,CSV:DEM_kom,medium,danish,,,25913,15037,0.001665
DEM_kom_357,DEM,kom,357,Holmegård,Holmegård,,,Holmegård,,,copy-of-da,CSV:DEM_kom,medium,danish,,,26205,17325,0.001919
DEM_kom_369,DEM,kom,369,Nykøbing F.,Nykøbing F.,,,Nykøbing F.,,,copy-of-da,CSV:DEM_kom,medium,danish,,,127911,58532,0.006483
DEM_kom_733,DEM,kom,733,Rosenholm,Rosenholm,,,Rosenholm,,,copy-of-da,CSV:DEM_kom,medium,danish,,,40836,23727,0.002628
DEM_kom_609,DEM,kom,609,Gedved,Gedved,,,Gedved,,,copy-of-da,CSV:DEM_kom,medium,danish,,,40459,24944,0.002763
DEM_kom_766,DEM,kom,766,Hedensted,Hedensted,,,Hedensted,,,copy-of-da,CSV:DEM_kom,medium,danish,,,117101,66259,0.007339
