code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
LAB_perindkialt_13_Q46,LAB,perindkialt,13_Q46,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 46/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 46/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 46/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,2972102,1801608,0.199543,,
LAB_perindkialt_13_Q44,LAB,perindkialt,13_Q44,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 44/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 44/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 44/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,3167959,1886900,0.20899,,
LAB_perindkialt_13_Q47,LAB,perindkialt,13_Q47,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 47/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 47/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 47/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,2863629,1751710,0.194016,,
LAB_perindkialt_13_Q63,LAB,perindkialt,13_Q63,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 63/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 63/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 63/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,1305075,921516,0.102065,,
LAB_perindkialt_13_Q51,LAB,perindkialt,13_Q51,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 51/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 51/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 51/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,2426919,1541360,0.170718,,
LAB_perindkialt_13_Q54,LAB,perindkialt,13_Q54,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 54/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 54/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 54/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,2093422,1370368,0.151779,,
LAB_perindkialt_13_Q52,LAB,perindkialt,13_Q52,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 52/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 52/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 52/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,2316577,1487152,0.164714,,
LAB_perindkialt_13_Q39,LAB,perindkialt,13_Q39,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 39/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 39/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 39/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,3377362,1992304,0.220664,,
LAB_perindkialt_13_Q17,LAB,perindkialt,13_Q17,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 17/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 17/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 17/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,3870844,2033031,0.225175,,
LAB_perindkialt_13_Q18,LAB,perindkialt,13_Q18,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 18/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 18/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 18/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,3547536,2019217,0.223645,,
LAB_perindkialt_13_Q2,LAB,perindkialt,13_Q2,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 2/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 2/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 2/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,3278673,1736509,0.192333,,
LAB_perindkialt_13_Q13,LAB,perindkialt,13_Q13,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 13/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 13/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 13/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,2506082,1605444,0.177816,,
LAB_perindkialt_13_Q14,LAB,perindkialt,13_Q14,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 14/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 14/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 14/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,2399301,1589847,0.176088,,
LAB_perindkialt_13_Q19,LAB,perindkialt,13_Q19,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 19/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 19/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 19/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,3748713,2087247,0.23118,,
LAB_perindkialt_13_Q8,LAB,perindkialt,13_Q8,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 8/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 8/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 8/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,2240251,1604287,0.177688,,
LAB_perindkialt_13_Q68,LAB,perindkialt,13_Q68,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 68/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 68/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 68/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,993106,718080,0.079533,,
LAB_perindkialt_13_Q58,LAB,perindkialt,13_Q58,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 58/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 58/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 58/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,1696250,1158286,0.12829,,
LAB_perindkialt_13_Q78,LAB,perindkialt,13_Q78,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 78/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 78/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 78/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,597582,428914,0.047506,,
LAB_perindkialt_13_Q70,LAB,perindkialt,13_Q70,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 70/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 70/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 70/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,890546,646662,0.071623,,
LAB_perindkialt_13_Q12,LAB,perindkialt,13_Q12,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 12/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 12/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 12/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,2511699,1595415,0.176705,,
LAB_perindkialt_13_Q4,LAB,perindkialt,13_Q4,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 4/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 4/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 4/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,3823039,2024158,0.224192,,
LAB_perindkialt_13_Q82,LAB,perindkialt,13_Q82,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 82/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 82/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 82/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,502452,353150,0.039114,,
LAB_perindkialt_13_Q62,LAB,perindkialt,13_Q62,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 62/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 62/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 62/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,1371591,962931,0.106652,,
LAB_perindkialt_13_Q59,LAB,perindkialt,13_Q59,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 59/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 59/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 59/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,1605879,1106681,0.122574,,
LAB_perindkialt_13_Q49,LAB,perindkialt,13_Q49,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 49/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 49/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 49/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,2637417,1648328,0.182566,,
LAB_perindkialt_13_Q5,LAB,perindkialt,13_Q5,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 5/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 5/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 5/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,3579435,2021545,0.223903,,
LAB_perindkialt_13_Q11,LAB,perindkialt,13_Q11,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 11/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 11/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 11/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,1971494,1455469,0.161205,,
LAB_perindkialt_13_Q60,LAB,perindkialt,13_Q60,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 60/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 60/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 60/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,1524227,1058030,0.117185,,
LAB_perindkialt_13_Q89,LAB,perindkialt,13_Q89,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 89/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 89/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 89/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,398427,258394,0.028619,,
LAB_perindkialt_13_Q66,LAB,perindkialt,13_Q66,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 66/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 66/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 66/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,1115374,798648,0.088457,,
LAB_perindkialt_13_Q87,LAB,perindkialt,13_Q87,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 87/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 87/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 87/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,422996,282854,0.031328,,
LAB_perindkialt_13_Q85,LAB,perindkialt,13_Q85,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 85/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 85/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 85/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,450354,308450,0.034163,,
LAB_perindkialt_13_Q76,LAB,perindkialt,13_Q76,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 76/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 76/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 76/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,654758,473999,0.052499,,
