code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
LAB_netovskud_13_Q65,LAB,netovskud,13_Q65,Nettooverskud af selvstændig virksomhed — 65/100 kvantil,Nettooverskud af selvstændig virksomhed — 65/100 kvantil,,,Net profit from self-employment — 65/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,174271,130558,0.01446
LAB_netovskud_13_Q33,LAB,netovskud,13_Q33,Nettooverskud af selvstændig virksomhed — 33/100 kvantil,Nettooverskud af selvstændig virksomhed — 33/100 kvantil,,,Net profit from self-employment — 33/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,349653,260398,0.028841
LAB_netovskud_13_Q52,LAB,netovskud,13_Q52,Nettooverskud af selvstændig virksomhed — 52/100 kvantil,Nettooverskud af selvstændig virksomhed — 52/100 kvantil,,,Net profit from self-employment — 52/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,164170,135301,0.014986
LAB_netovskud_13_Q27,LAB,netovskud,13_Q27,Nettooverskud af selvstændig virksomhed — 27/100 kvantil,Nettooverskud af selvstændig virksomhed — 27/100 kvantil,,,Net profit from self-employment — 27/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,405800,290537,0.032179
LAB_netovskud_13_Q23,LAB,netovskud,13_Q23,Nettooverskud af selvstændig virksomhed — 23/100 kvantil,Nettooverskud af selvstændig virksomhed — 23/100 kvantil,,,Net profit from self-employment — 23/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,312073,237511,0.026306
LAB_netovskud_13_Q31,LAB,netovskud,13_Q31,Nettooverskud af selvstændig virksomhed — 31/100 kvantil,Nettooverskud af selvstændig virksomhed — 31/100 kvantil,,,Net profit from self-employment — 31/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,378374,275141,0.030474
LAB_netovskud_13_Q82,LAB,netovskud,13_Q82,Nettooverskud af selvstændig virksomhed — 82/100 kvantil,Nettooverskud af selvstændig virksomhed — 82/100 kvantil,,,Net profit from self-employment — 82/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,122132,93451,0.01035
LAB_netovskud_13_Q3,LAB,netovskud,13_Q3,Nettooverskud af selvstændig virksomhed — 3/100 kvantil,Nettooverskud af selvstændig virksomhed — 3/100 kvantil,,,Net profit from self-employment — 3/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,108302,68376,0.007573
LAB_netovskud_13_Q64,LAB,netovskud,13_Q64,Nettooverskud af selvstændig virksomhed — 64/100 kvantil,Nettooverskud af selvstændig virksomhed — 64/100 kvantil,,,Net profit from self-employment — 64/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,148230,121300,0.013435
LAB_netovskud_13_Q17,LAB,netovskud,13_Q17,Nettooverskud af selvstændig virksomhed — 17/100 kvantil,Nettooverskud af selvstændig virksomhed — 17/100 kvantil,,,Net profit from self-employment — 17/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,231615,186634,0.020671
LAB_netovskud_13_Q99,LAB,netovskud,13_Q99,Nettooverskud af selvstændig virksomhed — 99/100 kvantil,Nettooverskud af selvstændig virksomhed — 99/100 kvantil,,,Net profit from self-employment — 99/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,105668,45438,0.005033
LAB_netovskud_13_Q98,LAB,netovskud,13_Q98,Nettooverskud af selvstændig virksomhed — 98/100 kvantil,Nettooverskud af selvstændig virksomhed — 98/100 kvantil,,,Net profit from self-employment — 98/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,106414,50039,0.005542
LAB_netovskud_13_Q95,LAB,netovskud,13_Q95,Nettooverskud af selvstændig virksomhed — 95/100 kvantil,Nettooverskud af selvstændig virksomhed — 95/100 kvantil,,,Net profit from self-employment — 95/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,108492,64295,0.007121
LAB_netovskud_13_Q93,LAB,netovskud,13_Q93,Nettooverskud af selvstændig virksomhed — 93/100 kvantil,Nettooverskud af selvstændig virksomhed — 93/100 kvantil,,,Net profit from self-employment — 93/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,110322,72053,0.00798
LAB_netovskud_13_Q38,LAB,netovskud,13_Q38,Nettooverskud af selvstændig virksomhed — 38/100 kvantil,Nettooverskud af selvstændig virksomhed — 38/100 kvantil,,,Net profit from self-employment — 38/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,268555,208894,0.023137
LAB_netovskud_13_Q20,LAB,netovskud,13_Q20,Nettooverskud af selvstændig virksomhed — 20/100 kvantil,Nettooverskud af selvstændig virksomhed — 20/100 kvantil,,,Net profit from self-employment — 20/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,349675,252315,0.027946
LAB_netovskud_13_Q37,LAB,netovskud,13_Q37,Nettooverskud af selvstændig virksomhed — 37/100 kvantil,Nettooverskud af selvstændig virksomhed — 37/100 kvantil,,,Net profit from self-employment — 37/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,291044,223263,0.024728
LAB_netovskud_13_Q32,LAB,netovskud,13_Q32,Nettooverskud af selvstændig virksomhed — 32/100 kvantil,Nettooverskud af selvstændig virksomhed — 32/100 kvantil,,,Net profit from self-employment — 32/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,363329,266523,0.02952
LAB_netovskud_13_Q40,LAB,netovskud,13_Q40,Nettooverskud af selvstændig virksomhed — 40/100 kvantil,Nettooverskud af selvstændig virksomhed — 40/100 kvantil,,,Net profit from self-employment — 40/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,236463,187187,0.020732
LAB_netovskud_13_Q21,LAB,netovskud,13_Q21,Nettooverskud af selvstændig virksomhed — 21/100 kvantil,Nettooverskud af selvstændig virksomhed — 21/100 kvantil,,,Net profit from self-employment — 21/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,336809,246952,0.027352
LAB_netovskud_13_Q28,LAB,netovskud,13_Q28,Nettooverskud af selvstændig virksomhed — 28/100 kvantil,Nettooverskud af selvstændig virksomhed — 28/100 kvantil,,,Net profit from self-employment — 28/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,415117,293017,0.032454
LAB_netovskud_13_Q9,LAB,netovskud,13_Q9,Nettooverskud af selvstændig virksomhed — 9/100 kvantil,Nettooverskud af selvstændig virksomhed — 9/100 kvantil,,,Net profit from self-employment — 9/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,128576,98098,0.010865
LAB_netovskud_13_Q16,LAB,netovskud,13_Q16,Nettooverskud af selvstændig virksomhed — 16/100 kvantil,Nettooverskud af selvstændig virksomhed — 16/100 kvantil,,,Net profit from self-employment — 16/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,210051,172373,0.019092
LAB_netovskud_13_Q22,LAB,netovskud,13_Q22,Nettooverskud af selvstændig virksomhed — 22/100 kvantil,Nettooverskud af selvstændig virksomhed — 22/100 kvantil,,,Net profit from self-employment — 22/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,321294,242255,0.026832
LAB_netovskud_13_Q10,LAB,netovskud,13_Q10,Nettooverskud af selvstændig virksomhed — 10/100 kvantil,Nettooverskud af selvstændig virksomhed — 10/100 kvantil,,,Net profit from self-employment — 10/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,134910,104669,0.011593
LAB_netovskud_13_Q15,LAB,netovskud,13_Q15,Nettooverskud af selvstændig virksomhed — 15/100 kvantil,Nettooverskud af selvstændig virksomhed — 15/100 kvantil,,,Net profit from self-employment — 15/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,193320,156678,0.017353
LAB_netovskud_13_Q13,LAB,netovskud,13_Q13,Nettooverskud af selvstændig virksomhed — 13/100 kvantil,Nettooverskud af selvstændig virksomhed — 13/100 kvantil,,,Net profit from self-employment — 13/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,161853,130736,0.01448
LAB_netovskud_13_Q11,LAB,netovskud,13_Q11,Nettooverskud af selvstændig virksomhed — 11/100 kvantil,Nettooverskud af selvstændig virksomhed — 11/100 kvantil,,,Net profit from self-employment — 11/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,141047,110262,0.012212
LAB_netovskud_13_Q44,LAB,netovskud,13_Q44,Nettooverskud af selvstændig virksomhed — 44/100 kvantil,Nettooverskud af selvstændig virksomhed — 44/100 kvantil,,,Net profit from self-employment — 44/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,208346,168374,0.018649
LAB_netovskud_13_Q59,LAB,netovskud,13_Q59,Nettooverskud af selvstændig virksomhed — 59/100 kvantil,Nettooverskud af selvstændig virksomhed — 59/100 kvantil,,,Net profit from self-employment — 59/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,178613,147810,0.016371
LAB_netovskud_13_Q45,LAB,netovskud,13_Q45,Nettooverskud af selvstændig virksomhed — 45/100 kvantil,Nettooverskud af selvstændig virksomhed — 45/100 kvantil,,,Net profit from self-employment — 45/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,246213,201547,0.022323
LAB_netovskud_13_Q48,LAB,netovskud,13_Q48,Nettooverskud af selvstændig virksomhed — 48/100 kvantil,Nettooverskud af selvstændig virksomhed — 48/100 kvantil,,,Net profit from self-employment — 48/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,174845,143243,0.015865
LAB_netovskud_13_Q49,LAB,netovskud,13_Q49,Nettooverskud af selvstændig virksomhed — 49/100 kvantil,Nettooverskud af selvstændig virksomhed — 49/100 kvantil,,,Net profit from self-employment — 49/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,175665,144120,0.015962
LAB_netovskud_13_Q43,LAB,netovskud,13_Q43,Nettooverskud af selvstændig virksomhed — 43/100 kvantil,Nettooverskud af selvstændig virksomhed — 43/100 kvantil,,,Net profit from self-employment — 43/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,211134,169515,0.018775
LAB_netovskud_13_Q42,LAB,netovskud,13_Q42,Nettooverskud af selvstændig virksomhed — 42/100 kvantil,Nettooverskud af selvstændig virksomhed — 42/100 kvantil,,,Net profit from self-employment — 42/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,215578,172469,0.019102
LAB_netovskud_13_Q34,LAB,netovskud,13_Q34,Nettooverskud af selvstændig virksomhed — 34/100 kvantil,Nettooverskud af selvstændig virksomhed — 34/100 kvantil,,,Net profit from self-employment — 34/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,340915,256507,0.02841
LAB_netovskud_13_Q54,LAB,netovskud,13_Q54,Nettooverskud af selvstændig virksomhed — 54/100 kvantil,Nettooverskud af selvstændig virksomhed — 54/100 kvantil,,,Net profit from self-employment — 54/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,167684,138759,0.015369
LAB_netovskud_13_Q75,LAB,netovskud,13_Q75,Nettooverskud af selvstændig virksomhed — 75/100 kvantil,Nettooverskud af selvstændig virksomhed — 75/100 kvantil,,,Net profit from self-employment — 75/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,128682,102108,0.011309
LAB_netovskud_13_Q19,LAB,netovskud,13_Q19,Nettooverskud af selvstændig virksomhed — 19/100 kvantil,Nettooverskud af selvstændig virksomhed — 19/100 kvantil,,,Net profit from self-employment — 19/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,315647,238568,0.026423
LAB_netovskud_13_Q81,LAB,netovskud,13_Q81,Nettooverskud af selvstændig virksomhed — 81/100 kvantil,Nettooverskud af selvstændig virksomhed — 81/100 kvantil,,,Net profit from self-employment — 81/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,121485,93726,0.010381
LAB_netovskud_13_Q92,LAB,netovskud,13_Q92,Nettooverskud af selvstændig virksomhed — 92/100 kvantil,Nettooverskud af selvstændig virksomhed — 92/100 kvantil,,,Net profit from self-employment — 92/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,111033,75031,0.00831
LAB_netovskud_13_Q79,LAB,netovskud,13_Q79,Nettooverskud af selvstændig virksomhed — 79/100 kvantil,Nettooverskud af selvstændig virksomhed — 79/100 kvantil,,,Net profit from self-employment — 79/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,123992,96548,0.010693
LAB_netovskud_13_Q86,LAB,netovskud,13_Q86,Nettooverskud af selvstændig virksomhed — 86/100 kvantil,Nettooverskud af selvstændig virksomhed — 86/100 kvantil,,,Net profit from self-employment — 86/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,117349,87411,0.009681
LAB_netovskud_13_Q78,LAB,netovskud,13_Q78,Nettooverskud af selvstændig virksomhed — 78/100 kvantil,Nettooverskud af selvstændig virksomhed — 78/100 kvantil,,,Net profit from self-employment — 78/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,126289,99293,0.010998
LAB_netovskud_13_Q87,LAB,netovskud,13_Q87,Nettooverskud af selvstændig virksomhed — 87/100 kvantil,Nettooverskud af selvstændig virksomhed — 87/100 kvantil,,,Net profit from self-employment — 87/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,115977,85311,0.009449
LAB_netovskud_13_Q91,LAB,netovskud,13_Q91,Nettooverskud af selvstændig virksomhed — 91/100 kvantil,Nettooverskud af selvstændig virksomhed — 91/100 kvantil,,,Net profit from self-employment — 91/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,111896,77507,0.008585
LAB_netovskud_13_Q76,LAB,netovskud,13_Q76,Nettooverskud af selvstændig virksomhed — 76/100 kvantil,Nettooverskud af selvstændig virksomhed — 76/100 kvantil,,,Net profit from self-employment — 76/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,129649,102677,0.011372
LAB_netovskud_13_Q6,LAB,netovskud,13_Q6,Nettooverskud af selvstændig virksomhed — 6/100 kvantil,Nettooverskud af selvstændig virksomhed — 6/100 kvantil,,,Net profit from self-employment — 6/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,115895,82443,0.009131
LAB_netovskud_13_Q5,LAB,netovskud,13_Q5,Nettooverskud af selvstændig virksomhed — 5/100 kvantil,Nettooverskud af selvstændig virksomhed — 5/100 kvantil,,,Net profit from self-employment — 5/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,112960,78179,0.008659
LAB_netovskud_13_Q73,LAB,netovskud,13_Q73,Nettooverskud af selvstændig virksomhed — 73/100 kvantil,Nettooverskud af selvstændig virksomhed — 73/100 kvantil,,,Net profit from self-employment — 73/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,187435,132020,0.014622
LAB_netovskud_13_Q66,LAB,netovskud,13_Q66,Nettooverskud af selvstændig virksomhed — 66/100 kvantil,Nettooverskud af selvstændig virksomhed — 66/100 kvantil,,,Net profit from self-employment — 66/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,183865,136739,0.015145
LAB_netovskud_13_Q84,LAB,netovskud,13_Q84,Nettooverskud af selvstændig virksomhed — 84/100 kvantil,Nettooverskud af selvstændig virksomhed — 84/100 kvantil,,,Net profit from self-employment — 84/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,119579,90290,0.01
LAB_netovskud_13_Q41,LAB,netovskud,13_Q41,Nettooverskud af selvstændig virksomhed — 41/100 kvantil,Nettooverskud af selvstændig virksomhed — 41/100 kvantil,,,Net profit from self-employment — 41/100 quantile,,,dst_times_netovskud_13,generated:quantile_percentile,high,english,,,227822,181238,0.020074
