code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
DEM_opr_land_5244,DEM,opr,land_5244,Marokko,Marokko,,,Morocco,Morocco,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,14917,14917,0.001652,,
DEM_opr_land_5110,DEM,opr,land_5110,Norge,Norge,,,Norway,Norway,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,60752,60752,0.006729,,
DEM_opr_land_5700,DEM,opr,land_5700,Rusland,Rusland,,,Russia,Russia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,16313,16313,0.001807,,
DEM_opr_land_5106,DEM,opr,land_5106,Island,Island,,,Iceland,Iceland,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,35883,35883,0.003974,,
DEM_opr_land_5104,DEM,opr,land_5104,Finland,Finland,,,Finland,Finland,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,15672,15672,0.001736,,
DEM_opr_land_5404,DEM,opr,land_5404,Afghanistan,Afghanistan,,,Afghanistan,Afghanistan,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,24401,24401,0.002703,,
DEM_opr_land_5758,DEM,opr,land_5758,"Yugoslavia, Federal Republic of","Jugoslavien, Forbundsrepublikken",,,"Yugoslavia, Federal Republic of",,,translated,CSV:DEM_opr_land,medium,danish,,,2692,2692,0.000298,,
DEM_opr_land_5436,DEM,opr,land_5436,Irak,Irak,,,Iraq,Iraq,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,41776,41776,0.004627,,
DEM_opr_land_5289,DEM,opr,land_5289,Somalia,Somalia,,,Somalia,Somalia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,34563,34563,0.003828,,
DEM_opr_land_5255,DEM,opr,land_5255,Sierra Leone,Sierra Leone,,,Sierra Leone,Sierra Leone,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,705,705,7.8e-05,,
DEM_opr_land_5142,DEM,opr,land_5142,Irland,Irland,,,Ireland,Ireland,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,6387,6387,0.000707,,
DEM_opr_land_5712,DEM,opr,land_5712,Moldova,Moldova,,,Moldova,Moldova,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,3565,3565,0.000395,,
DEM_opr_land_5488,DEM,opr,land_5488,Vietnam,Vietnam,,,Vietnam,Vietnam,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,21514,21514,0.002383,,
DEM_opr_land_5152,DEM,opr,land_5152,Jugoslavien,Jugoslavien,,,Yugoslavia,Yugoslavia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,21711,21711,0.002405,,
DEM_opr_land_5472,DEM,opr,land_5472,Pakistan,Pakistan,,,Pakistan,Pakistan,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,39497,39497,0.004375,,
DEM_opr_land_5102,DEM,opr,land_5102,"Abroad, unspecified",Udlandet uoplyst,,,"Abroad, unspecified",,,translated,CSV:DEM_opr_land,medium,danish,,,957,957,0.000106,,
DEM_opr_land_5174,DEM,opr,land_5174,Ungarn,Ungarn,,,Hungary,Hungary,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,15988,15988,0.001771,,
DEM_opr_land_5448,DEM,opr,land_5448,Kina,Kina,,,China,China,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,42852,42852,0.004746,,
DEM_opr_land_5484,DEM,opr,land_5484,Sydkorea,Sydkorea,,,South Korea,South Korea,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,5683,5683,0.000629,,
DEM_opr_land_5464,DEM,opr,land_5464,Nepal,Nepal,,,Nepal,Nepal,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,14165,14165,0.001569,,
DEM_opr_land_5134,DEM,opr,land_5134,Grækenland,Grækenland,,,Greece,Greece,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,9335,9335,0.001034,,
DEM_opr_land_5128,DEM,opr,land_5128,Bulgarien,Bulgarien,,,Bulgaria,Bulgaria,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,23149,23149,0.002564,,
DEM_opr_land_5438,DEM,opr,land_5438,Iran,Iran,,,Iran,Iran,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,35644,35644,0.003948,,
DEM_opr_land_5754,DEM,opr,land_5754,Bosnien-Hercegovina,Bosnien-Hercegovina,,,Bosnia and Herzegovina,Bosnia and Herzegovina,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,29601,29601,0.003279,,
DEM_opr_land_5444,DEM,opr,land_5444,Japan,Japan,,,Japan,Japan,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,11051,11051,0.001224,,
DEM_opr_land_5164,DEM,opr,land_5164,Spanien,Spanien,,,Spain,Spain,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,29496,29496,0.003267,,
DEM_opr_land_5514,DEM,opr,land_5514,New Zealand,New Zealand,,,New Zealand,New Zealand,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,2994,2994,0.000332,,
DEM_opr_land_5410,DEM,opr,land_5410,Bangladesh,Bangladesh,,,Bangladesh,Bangladesh,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,6736,6736,0.000746,,
DEM_opr_land_5316,DEM,opr,land_5316,Chile,Chile,,,Chile,Chile,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,5555,5555,0.000615,,
DEM_opr_land_5281,DEM,opr,land_5281,Benin,Benin,,,Benin,Benin,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,150,150,1.7e-05,,
DEM_opr_land_5757,DEM,opr,land_5757,Serbien,Serbien,,,Serbia,Serbia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,3217,3217,0.000356,,
DEM_opr_land_5609,DEM,opr,land_5609,Letland,Letland,,,Latvia,Latvia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,14738,14738,0.001632,,
DEM_opr_land_5776,DEM,opr,land_5776,Tjekkiet,Tjekkiet,,,Czech Republic,Czech Republic,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,7334,7334,0.000812,,
DEM_opr_land_5156,DEM,opr,land_5156,Portugal,Portugal,,,Portugal,Portugal,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,9132,9132,0.001011,,
DEM_opr_land_5318,DEM,opr,land_5318,Colombia,Colombia,,,Colombia,Colombia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,4015,4015,0.000445,,
DEM_opr_land_5287,DEM,opr,land_5287,Rwanda,Rwanda,,,Rwanda,Rwanda,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,723,723,8e-05,,
DEM_opr_land_5214,DEM,opr,land_5214,Etiopien,Etiopien,,,Ethiopia,Ethiopia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,3524,3524,0.00039,,
DEM_opr_land_5228,DEM,opr,land_5228,Ghana,Ghana,,,Ghana,Ghana,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,5957,5957,0.00066,,
DEM_opr_land_5324,DEM,opr,land_5324,Cuba,Cuba,,,Cuba,Cuba,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,1025,1025,0.000114,,
DEM_opr_land_5278,DEM,opr,land_5278,"Congo, Demokratiske Republik","Congo, Demokratiske Republik",,,Democratic Republic of the Congo,Democratic Republic of the Congo,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,2752,2752,0.000305,,
DEM_opr_land_5756,DEM,opr,land_5756,Nordmakedonien,Nordmakedonien,,,North Macedonia,North Macedonia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,6655,6655,0.000737,,
DEM_opr_land_5607,DEM,opr,land_5607,Estland,Estland,,,Estonia,Estonia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,4970,4970,0.00055,,
DEM_opr_land_5392,DEM,opr,land_5392,Venezuela,Venezuela,,,Venezuela,Venezuela,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,2032,2032,0.000225,,
DEM_opr_land_5222,DEM,opr,land_5222,Gambia,Gambia,,,Gambia,Gambia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,1543,1543,0.000171,,
DEM_opr_land_5202,DEM,opr,land_5202,Algeriet,Algeriet,,,Algeria,Algeria,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,2423,2423,0.000268,,
DEM_opr_land_5502,DEM,opr,land_5502,Australien,Australien,,,Australia,Australia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,13009,13009,0.001441,,
DEM_opr_land_5446,DEM,opr,land_5446,Jordan,Jordan,,,Jordan,Jordan,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,3166,3166,0.000351,,
DEM_opr_land_5272,DEM,opr,land_5272,Egypten,Egypten,,,Egypten,,,copy-of-da,CSV:DEM_opr_land,medium,danish,,,4935,4935,0.000547,,
DEM_opr_land_5434,DEM,opr,land_5434,Indonesien,Indonesien,,,Indonesia,Indonesia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,3208,3208,0.000355,,
DEM_opr_land_5109,DEM,opr,land_5109,Monaco,Monaco,,,Monaco,Monaco,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,51,51,6e-06,,
DEM_opr_land_5458,DEM,opr,land_5458,Malaysia,Malaysia,,,Malaysia,Malaysia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,2004,2004,0.000222,,
DEM_opr_land_5354,DEM,opr,land_5354,Mexico,Mexico,,,Mexico,Mexico,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,5311,5311,0.000588,,
DEM_opr_land_5366,DEM,opr,land_5366,Peru,Peru,,,Peru,Peru,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,2148,2148,0.000238,,
DEM_opr_land_5778,DEM,opr,land_5778,Slovakiet,Slovakiet,,,Slovakia,Slovakia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,8605,8605,0.000953,,
DEM_opr_land_5714,DEM,opr,land_5714,Usbekistan,Usbekistan,,,Uzbekistan,Uzbekistan,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,892,892,9.9e-05,,
DEM_opr_land_5262,DEM,opr,land_5262,Sydafrika,Sydafrika,,,South Africa,South Africa,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,3824,3824,0.000424,,
DEM_opr_land_5304,DEM,opr,land_5304,Bolivia,Bolivia,,,Bolivia,Bolivia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,583,583,6.5e-05,,
DEM_opr_land_5302,DEM,opr,land_5302,Argentina,Argentina,,,Argentina,Argentina,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,13465,13465,0.001491,,
DEM_opr_land_5268,DEM,opr,land_5268,Tunesien,Tunesien,,,Tunisia,Tunisia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,2388,2388,0.000264,,
DEM_opr_land_5216,DEM,opr,land_5216,Eritrea,Eritrea,,,Eritrea,Eritrea,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,8913,8913,0.000987,,
DEM_opr_land_5716,DEM,opr,land_5716,Kasakhstan,Kasakhstan,,,Kazakhstan,Kazakhstan,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,935,935,0.000104,,
DEM_opr_land_5482,DEM,opr,land_5482,Singapore,Singapore,,,Singapore,Singapore,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,3132,3132,0.000347,,
DEM_opr_land_5162,DEM,opr,land_5162,Sovjetunionen,Sovjetunionen,,,Soviet Union,Soviet Union,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,3471,3471,0.000384,,
DEM_opr_land_5376,DEM,opr,land_5376,Uruguay,Uruguay,,,Uruguay,Uruguay,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,730,730,8.1e-05,,
DEM_opr_land_5151,DEM,opr,land_5151,Serbien og Montenegro,Serbien og Montenegro,,,Serbia and Montenegro,Serbia and Montenegro,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,1645,1645,0.000182,,
DEM_opr_land_5234,DEM,opr,land_5234,Kenya,Kenya,,,Kenya,Kenya,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,3121,3121,0.000346,,
DEM_opr_land_5466,DEM,opr,land_5466,Nordkorea,Nordkorea,,,North Korea,North Korea,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,716,716,7.9e-05,,
DEM_opr_land_5422,DEM,opr,land_5422,Cypern,Cypern,,,Cyprus,Cyprus,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,625,625,6.9e-05,,
DEM_opr_land_5414,DEM,opr,land_5414,Myanmar,Myanmar,,,Myanmar,Myanmar,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,2887,2887,0.00032,,
DEM_opr_land_5314,DEM,opr,land_5314,Canada,Canada,,,Canada,Canada,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,12635,12635,0.001399,,
DEM_opr_land_5108,DEM,opr,land_5108,Luxembourg,Luxembourg,,,Luxembourg,Luxembourg,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,546,546,6e-05,,
DEM_opr_land_5129,DEM,opr,land_5129,Tjekkoslovakiet,Tjekkoslovakiet,,,Czechoslovakia,Czechoslovakia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,1648,1648,0.000183,,
DEM_opr_land_5247,DEM,opr,land_5247,Namibia,Namibia,,,Namibia,Namibia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,198,198,2.2e-05,,
DEM_opr_land_5295,DEM,opr,land_5295,Zimbabwe,Zimbabwe,,,Zimbabwe,Zimbabwe,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,863,863,9.6e-05,,
DEM_opr_land_5344,DEM,opr,land_5344,Surinam,Surinam,,,Suriname,Suriname,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,73,73,8e-06,,
DEM_opr_land_5752,DEM,opr,land_5752,Slovenien,Slovenien,,,Slovenia,Slovenia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,1685,1685,0.000187,,
DEM_opr_land_5326,DEM,opr,land_5326,Dominikanske Republik,Dominikanske Republik,,,Dominikanske Republik,,,copy-of-da,CSV:DEM_opr_land,medium,danish,,,408,408,4.5e-05,,
DEM_opr_land_5724,DEM,opr,land_5724,Georgien,Georgien,,,Georgia,Georgia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,718,718,8e-05,,
DEM_opr_land_5126,DEM,opr,land_5126,Belgien,Belgien,,,Belgium,Belgium,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,7553,7553,0.000837,,
DEM_opr_land_5328,DEM,opr,land_5328,Ecuador,Ecuador,,,Ecuador,Ecuador,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,1099,1099,0.000122,,
DEM_opr_land_5160,DEM,opr,land_5160,Schweiz,Schweiz,,,Switzerland,Switzerland,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,6929,6929,0.000767,,
DEM_opr_land_5424,DEM,opr,land_5424,Taiwan,Taiwan,,,Taiwan,Taiwan,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,1726,1726,0.000191,,
DEM_opr_land_5204,DEM,opr,land_5204,Angola,Angola,,,Angola,Angola,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,543,543,6e-05,,
DEM_opr_land_5442,DEM,opr,land_5442,Israel,Israel,,,Israel,Israel,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,4036,4036,0.000447,,
DEM_opr_land_5708,DEM,opr,land_5708,Armenien,Armenien,,,Armenia,Armenia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,1355,1355,0.00015,,
DEM_opr_land_5338,DEM,opr,land_5338,Guatemala,Guatemala,,,Guatemala,Guatemala,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,387,387,4.3e-05,,
DEM_opr_land_5103,DEM,opr,land_5103,Statsløse,Statsløse,,,Stateless,Stateless,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,1631,1631,0.000181,,
DEM_opr_land_5269,DEM,opr,land_5269,Uganda,Uganda,,,Uganda,Uganda,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,3417,3417,0.000378,,
DEM_opr_land_5243,DEM,opr,land_5243,Mali,Mali,,,Mali,Mali,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,99,99,1.1e-05,,
DEM_opr_land_5478,DEM,opr,land_5478,Saudi-Arabien,Saudi-Arabien,,,Saudi Arabia,Saudi Arabia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,784,784,8.7e-05,,
DEM_opr_land_5452,DEM,opr,land_5452,Kuwait,Kuwait,,,Kuwait,Kuwait,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,3013,3013,0.000334,,
DEM_opr_land_5288,DEM,opr,land_5288,Senegal,Senegal,,,Senegal,Senegal,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,385,385,4.3e-05,,
DEM_opr_land_5258,DEM,opr,land_5258,Sudan,Sudan,,,Sudan,Sudan,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,1673,1673,0.000185,,
DEM_opr_land_5182,DEM,opr,land_5182,Østrig,Østrig,,,Austria,Austria,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,7014,7014,0.000777,,
DEM_opr_land_5459,DEM,opr,land_5459,Mongoliet,Mongoliet,,,Mongolia,Mongolia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,209,209,2.3e-05,,
DEM_opr_land_5153,DEM,opr,land_5153,Malta,Malta,,,Malta,Malta,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,302,302,3.3e-05,,
DEM_opr_land_5240,DEM,opr,land_5240,Mozambique,Mozambique,,,Mozambique,Mozambique,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,604,604,6.7e-05,,
DEM_opr_land_5402,DEM,opr,land_5402,Yemen,Yemen,,,Yemen,Yemen,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,465,465,5.2e-05,,
DEM_opr_land_5750,DEM,opr,land_5750,Kroatien,Kroatien,,,Croatia,Croatia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,5380,5380,0.000596,,
DEM_opr_land_5213,DEM,opr,land_5213,Burundi,Burundi,,,Burundi,Burundi,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,1039,1039,0.000115,,
DEM_opr_land_5266,DEM,opr,land_5266,Tanzania,Tanzania,,,Tanzania,Tanzania,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,2148,2148,0.000238,,
DEM_opr_land_5293,DEM,opr,land_5293,Togo,Togo,,,Togo,Togo,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,319,319,3.5e-05,,
DEM_opr_land_5233,DEM,opr,land_5233,Kap Verde,Kap Verde,,,Cape Verde,,,translated,CSV:DEM_opr_land,medium,danish,,,69,69,8e-06,,
DEM_opr_land_5710,DEM,opr,land_5710,Aserbajdsjan,Aserbajdsjan,,,Azerbaijan,Azerbaijan,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,887,887,9.8e-05,,
DEM_opr_land_5277,DEM,opr,land_5277,Cameroun,Cameroun,,,Cameroon,Cameroon,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,2319,2319,0.000257,,
DEM_opr_land_5246,DEM,opr,land_5246,Nigeria,Nigeria,,,Nigeria,Nigeria,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,3916,3916,0.000434,,
DEM_opr_land_5122,DEM,opr,land_5122,Albanien,Albanien,,,Albania,Albania,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,1832,1832,0.000203,,
DEM_opr_land_5232,DEM,opr,land_5232,Guinea,Guinea,,,Guinea,Guinea,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,306,306,3.4e-05,,
DEM_opr_land_5358,DEM,opr,land_5358,Panama,Panama,,,Panama,Panama,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,241,241,2.7e-05,,
DEM_opr_land_5282,DEM,opr,land_5282,Elfenbenskysten,Elfenbenskysten,,,Ivory Coast,Ivory Coast,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,1008,1008,0.000112,,
DEM_opr_land_5759,DEM,opr,land_5759,Montenegro,Montenegro,,,Montenegro,Montenegro,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,400,400,4.4e-05,,
DEM_opr_land_5761,DEM,opr,land_5761,Kosovo,Kosovo,,,Kosovo,,,copy-of-da,CSV:DEM_opr_land,medium,danish,,,1850,1850,0.000205,,
DEM_opr_land_5356,DEM,opr,land_5356,Nicaragua,Nicaragua,,,Nicaragua,Nicaragua,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,332,332,3.7e-05,,
DEM_opr_land_5406,DEM,opr,land_5406,Bahrain,Bahrain,,,Bahrain,Bahrain,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,162,162,1.8e-05,,
DEM_opr_land_5207,DEM,opr,land_5207,Botswana,Botswana,,,Botswana,Botswana,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,112,112,1.2e-05,,
DEM_opr_land_5720,DEM,opr,land_5720,Kirgisistan,Kirgisistan,,,Kyrgyzstan,Kyrgyzstan,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,302,302,3.3e-05,,
DEM_opr_land_5215,DEM,opr,land_5215,Comorerne,Comorerne,,,Comorerne,,,copy-of-da,CSV:DEM_opr_land,medium,danish,,,69,69,8e-06,,
DEM_opr_land_5279,DEM,opr,land_5279,"Congo, Republikken","Congo, Republikken",,,"Congo, Republikken",,,copy-of-da,CSV:DEM_opr_land,medium,danish,,,1178,1178,0.00013,,
DEM_opr_land_5245,DEM,opr,land_5245,Mauritius,Mauritius,,,Mauritius,Mauritius,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,278,278,3.1e-05,,
DEM_opr_land_5408,DEM,opr,land_5408,Bhutan,Bhutan,,,Bhutan,Bhutan,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,1008,1008,0.000112,,
DEM_opr_land_5298,DEM,opr,land_5298,Seychellerne,Seychellerne,,,Seychelles,Seychelles,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,44,44,5e-06,,
DEM_opr_land_5322,DEM,opr,land_5322,Costa Rica,Costa Rica,,,Costa Rica,Costa Rica,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,605,605,6.7e-05,,
DEM_opr_land_5374,DEM,opr,land_5374,Trinidad og Tobago,Trinidad og Tobago,,,Trinidad and Tobago,Trinidad and Tobago,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,312,312,3.5e-05,,
DEM_opr_land_5296,DEM,opr,land_5296,Zambia,Zambia,,,Zambia,Zambia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,1030,1030,0.000114,,
DEM_opr_land_5487,DEM,opr,land_5487,Mellemøsten uoplyst,Mellemøsten uoplyst,,,Middle East unknown,,,translated,CSV:DEM_opr_land,medium,danish,,,771,771,8.5e-05,,
DEM_opr_land_5416,DEM,opr,land_5416,Cambodja,Cambodja,,,Cambodia,Cambodia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,537,537,5.9e-05,,
