code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
LAB_socio_gl_79,LAB,socio,gl_79,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,"SOCIO_GL (1976-1990) gl_79; empirical crosswalk -> SOCIO13 134 (32% of transitions, n=8611)",,Wage earner in work requiring basic level skills,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,395509,218983,0.024254
LAB_socio_gl_2,LAB,socio,gl_2,Selvstændig,Selvstændig,"SOCIO_GL (1976-1990) gl_2; empirical crosswalk -> SOCIO13 110 (91% of transitions, n=6537)",,Self-employed,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,high,danish,,,147509,27546,0.003051
LAB_socio_gl_9,LAB,socio,gl_9,Selvstændig,Selvstændig,"SOCIO_GL (1976-1990) gl_9; empirical crosswalk -> SOCIO13 110 (50% of transitions, n=5811)",,Self-employed,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,199772,101862,0.011282
LAB_socio_gl_31,LAB,socio,gl_31,Lønmodtager i arbejde der forudsætter færdigheder på mellemniveau,Lønmodtager i arbejde der forudsætter færdigheder på mellemniveau,"SOCIO_GL (1976-1990) gl_31; empirical crosswalk -> SOCIO13 133 (48% of transitions, n=31465)",,Wage earner in work requiring intermediate skill level,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,658531,109733,0.012154
LAB_socio_gl_32,LAB,socio,gl_32,Lønmodtager i arbejde der forudsætter færdigheder på mellemniveau,Lønmodtager i arbejde der forudsætter færdigheder på mellemniveau,"SOCIO_GL (1976-1990) gl_32; empirical crosswalk -> SOCIO13 133 (45% of transitions, n=63802)",,Wage earner in work requiring intermediate skill level,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,1237883,207232,0.022953
LAB_socio_gl_33,LAB,socio,gl_33,Lønmodtager i arbejde der forudsætter færdigheder på mellemniveau,Lønmodtager i arbejde der forudsætter færdigheder på mellemniveau,"SOCIO_GL (1976-1990) gl_33; empirical crosswalk -> SOCIO13 133 (41% of transitions, n=187314)",,Wage earner in work requiring intermediate skill level,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,2979907,328701,0.036406
LAB_socio_gl_12,LAB,socio,gl_12,Medarbejdende ægtefælle,Medarbejdende ægtefælle,"SOCIO_GL (1976-1990) gl_12; empirical crosswalk -> SOCIO13 120 (86% of transitions, n=10183)",,Spouse cohabiting as an employee,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,high,danish,,,313870,56908,0.006303
LAB_socio_gl_19,LAB,socio,gl_19,Medarbejdende ægtefælle,Medarbejdende ægtefælle,"SOCIO_GL (1976-1990) gl_19; empirical crosswalk -> SOCIO13 120 (76% of transitions, n=268)",,Spouse cohabiting as an employee,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,high,danish,,,115121,68830,0.007623
LAB_socio_gl_43,LAB,socio,gl_43,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,"SOCIO_GL (1976-1990) gl_43; empirical crosswalk -> SOCIO13 134 (71% of transitions, n=154024)",,Wage earner in work requiring basic level skills,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,high,danish,,,2725467,363160,0.040223
LAB_socio_gl_73,LAB,socio,gl_73,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,"SOCIO_GL (1976-1990) gl_73; empirical crosswalk -> SOCIO13 134 (37% of transitions, n=126570)",,Wage earner in work requiring basic level skills,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,2755469,713229,0.078996
LAB_socio_gl_3,LAB,socio,gl_3,Selvstændig,Selvstændig,"SOCIO_GL (1976-1990) gl_3; empirical crosswalk -> SOCIO13 110 (71% of transitions, n=17960)",,Self-employed,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,high,danish,,,452431,98025,0.010857
LAB_socio_gl_28,LAB,socio,gl_28,Lønmodtager i arbejde der forudsætter færdigheder på højeste niveau,Lønmodtager i arbejde der forudsætter færdigheder på højeste niveau,"SOCIO_GL (1976-1990) gl_28; empirical crosswalk -> SOCIO13 132 (69% of transitions, n=64157)",,Wage earner in work requiring highest level skills,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,medium,danish,,,1012752,119414,0.013226
LAB_socio_gl_42,LAB,socio,gl_42,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,"SOCIO_GL (1976-1990) gl_42; empirical crosswalk -> SOCIO13 134 (68% of transitions, n=178349)",,Wage earner in work requiring basic level skills,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,medium,danish,,,3417514,474750,0.052582
LAB_socio_gl_21,LAB,socio,gl_21,Lønmodtager med ledelsesarbejde,Lønmodtager med ledelsesarbejde,"SOCIO_GL (1976-1990) gl_21; empirical crosswalk -> SOCIO13 131 (78% of transitions, n=2089)",,Wage earner with managerial duties,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,high,danish,,,46358,8799,0.000975
LAB_socio_gl_22,LAB,socio,gl_22,Lønmodtager med ledelsesarbejde,Lønmodtager med ledelsesarbejde,"SOCIO_GL (1976-1990) gl_22; empirical crosswalk -> SOCIO13 131 (76% of transitions, n=3408)",,Wage earner with managerial duties,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,high,danish,,,67413,12056,0.001335
LAB_socio_gl_63,LAB,socio,gl_63,Andre lønmodtagere,Andre lønmodtagere,"SOCIO_GL (1976-1990) gl_63; empirical crosswalk -> SOCIO13 135 (41% of transitions, n=77806)",,Other wage earners 01-01-1600 31-12-9999 Other wage earners,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,1858049,323632,0.035845
LAB_socio_gl_61,LAB,socio,gl_61,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,"SOCIO_GL (1976-1990) gl_61; empirical crosswalk -> SOCIO13 134 (61% of transitions, n=95098)",,Wage earner in work requiring basic level skills,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,2412855,377191,0.041777
LAB_socio_gl_51,LAB,socio,gl_51,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,"SOCIO_GL (1976-1990) gl_51; empirical crosswalk -> SOCIO13 134 (88% of transitions, n=119387)",,Wage earner in work requiring basic level skills,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,high,danish,,,2494382,329594,0.036505
LAB_socio_gl_26,LAB,socio,gl_26,Lønmodtager i arbejde der forudsætter færdigheder på højeste niveau,Lønmodtager i arbejde der forudsætter færdigheder på højeste niveau,"SOCIO_GL (1976-1990) gl_26; empirical crosswalk -> SOCIO13 132 (67% of transitions, n=21424)",,Wage earner in work requiring highest level skills,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,medium,danish,,,401165,61614,0.006824
LAB_socio_gl_29,LAB,socio,gl_29,Andre,Andre,"SOCIO_GL (1976-1990) gl_29; empirical crosswalk -> SOCIO13 410 (59% of transitions, n=1544)",,Other,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,medium,danish,,,48947,24132,0.002673
LAB_socio_gl_8,LAB,socio,gl_8,Selvstændig,Selvstændig,"SOCIO_GL (1976-1990) gl_8; empirical crosswalk -> SOCIO13 110 (91% of transitions, n=3124)",,Self-employed,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,high,danish,,,86257,19127,0.002118
LAB_socio_gl_53,LAB,socio,gl_53,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,"SOCIO_GL (1976-1990) gl_53; empirical crosswalk -> SOCIO13 134 (65% of transitions, n=26150)",,Wage earner in work requiring basic level skills,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,548614,135534,0.015011
LAB_socio_gl_82,LAB,socio,gl_82,[Unresolved SOCIO_GL (1976-1990) code: 82],,,,[Unresolved SOCIO_GL (1976-1990) code: 82],,,,none|generated,low,danish,,,934172,396356,0.0439
LAB_socio_gl_52,LAB,socio,gl_52,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,"SOCIO_GL (1976-1990) gl_52; empirical crosswalk -> SOCIO13 134 (82% of transitions, n=48297)",,Wage earner in work requiring basic level skills,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,high,danish,,,1129170,226084,0.025041
LAB_socio_gl_39,LAB,socio,gl_39,Andre,Andre,"SOCIO_GL (1976-1990) gl_39; empirical crosswalk -> SOCIO13 410 (32% of transitions, n=2372)",,Other,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,102058,56056,0.006209
LAB_socio_gl_59,LAB,socio,gl_59,Efterlønsmodtager mv.,Efterlønsmodtager mv.,"SOCIO_GL (1976-1990) gl_59; empirical crosswalk -> SOCIO13 323 (27% of transitions, n=1441)",,Early-retirement benefit recipient etc. (efterløn),,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,112573,68345,0.00757
LAB_socio_gl_30,LAB,socio,gl_30,Lønmodtager i arbejde der forudsætter færdigheder på mellemniveau,Lønmodtager i arbejde der forudsætter færdigheder på mellemniveau,"SOCIO_GL (1976-1990) gl_30; empirical crosswalk -> SOCIO13 133 (36% of transitions, n=1107)",,Wage earner in work requiring intermediate skill level,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,28974,6925,0.000767
LAB_socio_gl_69,LAB,socio,gl_69,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,"SOCIO_GL (1976-1990) gl_69; empirical crosswalk -> SOCIO13 134 (76% of transitions, n=11174)",,Wage earner in work requiring basic level skills,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,303522,164825,0.018256
LAB_socio_gl_4,LAB,socio,gl_4,Selvstændig,Selvstændig,"SOCIO_GL (1976-1990) gl_4; empirical crosswalk -> SOCIO13 110 (93% of transitions, n=5701)",,Self-employed,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,high,danish,,,165073,36615,0.004055
LAB_socio_gl_60,LAB,socio,gl_60,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,"SOCIO_GL (1976-1990) gl_60; empirical crosswalk -> SOCIO13 134 (57% of transitions, n=9366)",,Wage earner in work requiring basic level skills,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,300549,67255,0.007449
LAB_socio_gl_50,LAB,socio,gl_50,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,"SOCIO_GL (1976-1990) gl_50; empirical crosswalk -> SOCIO13 134 (85% of transitions, n=1968)",,Wage earner in work requiring basic level skills,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,high,danish,,,52377,16448,0.001822
LAB_socio_gl_10,LAB,socio,gl_10,Medarbejdende ægtefælle,Medarbejdende ægtefælle,"SOCIO_GL (1976-1990) gl_10; empirical crosswalk -> SOCIO13 120 (90% of transitions, n=16121)",,Spouse cohabiting as an employee,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,high,danish,,,423771,55702,0.006169
LAB_socio_gl_49,LAB,socio,gl_49,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,"SOCIO_GL (1976-1990) gl_49; empirical crosswalk -> SOCIO13 134 (36% of transitions, n=4009)",,Wage earner in work requiring basic level skills,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,223957,131999,0.01462
LAB_socio_gl_11,LAB,socio,gl_11,Medarbejdende ægtefælle,Medarbejdende ægtefælle,"SOCIO_GL (1976-1990) gl_11; empirical crosswalk -> SOCIO13 120 (86% of transitions, n=4369)",,Spouse cohabiting as an employee,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,high,danish,,,130411,24400,0.002702
LAB_socio_gl_5,LAB,socio,gl_5,Selvstændig,Selvstændig,"SOCIO_GL (1976-1990) gl_5; empirical crosswalk -> SOCIO13 110 (91% of transitions, n=2117)",,Self-employed,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,high,danish,,,61777,14130,0.001565
LAB_socio_gl_70,LAB,socio,gl_70,"Lønmodtager, stillingsangivelse ikke oplyst","Lønmodtager, stillingsangivelse ikke oplyst","SOCIO_GL (1976-1990) gl_70; empirical crosswalk -> SOCIO13 139 (41% of transitions, n=9064)",,"Wage earner, job specification not stated",,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,237129,85045,0.009419
LAB_socio_gl_23,LAB,socio,gl_23,Lønmodtager med ledelsesarbejde,Lønmodtager med ledelsesarbejde,"SOCIO_GL (1976-1990) gl_23; empirical crosswalk -> SOCIO13 131 (29% of transitions, n=836)",,Wage earner with managerial duties,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,17851,5796,0.000642
LAB_socio_gl_81,LAB,socio,gl_81,[Unresolved SOCIO_GL (1976-1990) code: 81],,,,[Unresolved SOCIO_GL (1976-1990) code: 81],,,,none|generated,low,danish,,,277912,277912,0.030781
LAB_socio_gl_25,LAB,socio,gl_25,Lønmodtager i arbejde der forudsætter færdigheder på højeste niveau,Lønmodtager i arbejde der forudsætter færdigheder på højeste niveau,"SOCIO_GL (1976-1990) gl_25; empirical crosswalk -> SOCIO13 132 (67% of transitions, n=231)",,Wage earner in work requiring highest level skills,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,medium,danish,,,6063,1763,0.000195
LAB_socio_gl_40,LAB,socio,gl_40,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,Lønmodtager i arbejde der forudsætter færdigheder på grundniveau,"SOCIO_GL (1976-1990) gl_40; empirical crosswalk -> SOCIO13 134 (57% of transitions, n=784)",,Wage earner in work requiring basic level skills,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,19863,7251,0.000803
LAB_socio_gl_20,LAB,socio,gl_20,Lønmodtager med ledelsesarbejde,Lønmodtager med ledelsesarbejde,"SOCIO_GL (1976-1990) gl_20; empirical crosswalk -> SOCIO13 131 (80% of transitions, n=10)",,Wage earner with managerial duties,,,empirical_crosswalk_socio13,empirical_crosswalk_socio13,low,danish,,,189,72,8e-06
