code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
HEA_speciale_501701,HEA,speciale,501701,"Tandlægehjælp, Udtrækning pr. tand","Tandlægehjælp, Udtrækning pr. tand",,"Tandlægehjælp, Udtrækning per tandbehandling","Dental service, Extraction per dental treatment",Dental service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,6997177,2789834,0.308997,,
HEA_speciale_212007,HEA,speciale,212007,"Ørelægehjælp, Toneaudiometri","Ørelægehjælp, Toneaudiometri",,"Ørelægehjælp, Toneaudiometri","ENT service, tone audiometry",ENT service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,5830710,2318077,0.256746,,
HEA_speciale_807108,HEA,speciale,807108,"Almen lægehjælp 80, B-hæmoglob.(fotom.)4","Almen lægehjælp 80, B-hæmoglob.(fotom.)4",,"Almen lægehjælp 80, Blod-hæmoglobin (fotometer) 4","General practitioner, blood haemoglobin (photometer) 4",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,25621021,4497905,0.49818,,
HEA_speciale_083810,HEA,speciale,083810,"Intern medicin, eccokardiografi","Intern medicin, eccokardiografi",,"Intern medicin, ekkokardiografi","Internal medicine, echocardiography",Internal medicine,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,427581,288570,0.031961,,
HEA_speciale_511012,HEA,speciale,511012,"Fysioterapi 51, Biomek. bev. terapi","Fysioterapi 51, Biomek. bev. terapi",,"Fysioterapi 51, biomekanisk bevægelsesterapi","Physiotherapy, biomechanical movement therapy",Physiotherapy,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,4896898,657355,0.072807,,
HEA_speciale_531030,HEA,speciale,531030,"Kiropraktik, Kir. klinisk ydelse","Kiropraktik, Kir. klinisk ydelse",,"Kiropraktik, kiropraktisk klinisk ydelse","Chiropractic, chiropractic clinical service",Chiropractic,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,18059076,1561816,0.172984,,
HEA_speciale_807109,HEA,speciale,807109,"Almen lægehjælp 80, Svælg-strept.antig.4","Almen lægehjælp 80, Svælg-strept.antig.4",,"Almen lægehjælp 80, Svælg-streptokok-antigen 4","General practitioner, throat streptococcal antigen 4",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,14251727,4153631,0.460048,,
HEA_speciale_501506,HEA,speciale,501506,"Tandlægehjælp, Plastfyld Flerfladet","Tandlægehjælp, Plastfyld Flerfladet",,"Tandlægehjælp, Plastfyld flerfladet","Dental service, plastic (composite) filling, multi-surface",Dental service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,8914017,2565278,0.284125,,
HEA_speciale_212020,HEA,speciale,212020,"Ørelægehjælp, Und. af hør. v. t/s","Ørelægehjælp, Und. af hør. v. t/s",,"Ørelægehjælp, Undersøgelse af hørelse ved tone/sprog","ENT service, hearing examination by tone/speech audiometry",ENT service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,10678703,2943762,0.326046,,
HEA_speciale_620111,HEA,speciale,620111,"Vederlagsfri fysioterapi, Normal behandling","Vederlagsfri fysioterapi, Normal behandling",,"Vederlagsfri fysioterapi, Normal behandling","Free-of-charge physiotherapy, normal treatment",Free-of-charge physiotherapy,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,35784878,237180,0.02627,,
HEA_speciale_510111,HEA,speciale,510111,"Fysioterapi 51, Normal behandling","Fysioterapi 51, Normal behandling",,"Fysioterapi 51, Normal behandling","Physiotherapy, normal treatment",Physiotherapy,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,55514544,2840508,0.314609,,
HEA_speciale_802402,HEA,speciale,802402,"Almen lægehjælp 80, Sikr.u.adg.t.lægepr.","Almen lægehjælp 80, Sikr.u.adg.t.lægepr.",,"Almen lægehjælp 80, Sikring uden adgang til lægepraksis","General practitioner, insured person without access to medical practice",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,211173,25355,0.002808,,
HEA_speciale_620114,HEA,speciale,620114,"Vederlagsfri fysioterapi, Tillæg særlig tidskr","Vederlagsfri fysioterapi, Tillæg særlig tidskr",,"Vederlagsfri fysioterapi, Tillæg særlig tidskrævende","Free-of-charge physiotherapy, supplement for particularly time-consuming treatment",Free-of-charge physiotherapy,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,7679033,92899,0.010289,,
HEA_speciale_210101,HEA,speciale,210101,"Ørelægehjælp, 1. Konsultation","Ørelægehjælp, 1. Konsultation",,"Ørelægehjælp, 1. Konsultation","ENT service, 1. consultation",ENT service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,18146246,4653035,0.515361,,
HEA_speciale_803201,HEA,speciale,803201,"Almen lægehjælp 80, Telefonkonsultation","Almen lægehjælp 80, Telefonkonsultation",,"Almen lægehjælp 80, Telefonkonsultation","General practitioner, telephone consultation",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,5115748,1196831,0.132559,,
HEA_speciale_192002,HEA,speciale,192002,"Øjenlægehjælp, Diagn. Nethindeløsn.","Øjenlægehjælp, Diagn. Nethindeløsn.",,"Øjenlægehjælp, diagnostisk Nethindeløsn.","Ophthalmology service, diagnosis of retinal detachment",Ophthalmology service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,7226750,2086274,0.231072,,
HEA_speciale_440112,HEA,speciale,440112,"Københavns Praktiserende Lægers Laboratorium, Albumin;P","Københavns Praktiserende Lægers Laboratorium, Albumin;P",,"Københavns Praktiserende Lægers Laboratorium, Albumin;P","Copenhagen GP Laboratory (KPLL), Albumin (plasma)",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,966412,446519,0.049456,,
HEA_speciale_807312,HEA,speciale,807312,"Almen lægehjælp 80, Cholesterol","Almen lægehjælp 80, Cholesterol",,"Almen lægehjælp 80, Cholesterol","General practitioner, cholesterol",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,134567,40610,0.004498,,
HEA_speciale_501425,HEA,speciale,501425,"Tandlægehjælp, Udv. tandrensning","Tandlægehjælp, Udv. tandrensning",,"Tandlægehjælp, udvidet tandrensning","Dental service, extended dental scaling",Dental service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,14446206,1517811,0.16811,,
HEA_speciale_807120,HEA,speciale,807120,"Almen lægehjælp 80, C-Reaktivt Protein","Almen lægehjælp 80, C-Reaktivt Protein",,"Almen lægehjælp 80, C-reaktivt protein","General practitioner, C-reactive protein",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,26985247,5186164,0.57441,,
HEA_speciale_482199,HEA,speciale,482199,"Statens Seruminstitut, IgM RF i Symmetrisk","Statens Seruminstitut, IgM RF i Symmetrisk",,"Statens Seruminstitut, IgM RF i Symmetrisk","Statens Serum Institut, Igm rf in symmetrisk",Statens Serum Institut,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,low,danish,,,4952,4103,0.000454,,
HEA_speciale_440242,HEA,speciale,440242,"Københavns Praktiserende Lægers Laboratorium, Ferritin;P","Københavns Praktiserende Lægers Laboratorium, Ferritin;P",,"Københavns Praktiserende Lægers Laboratorium, Ferritin;P","Copenhagen GP Laboratory (KPLL), ferritin;P (plasma)",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,692040,340051,0.037663,,
HEA_speciale_806101,HEA,speciale,806101,"Almen lægehjælp 80, Samtaleterapi","Almen lægehjælp 80, Samtaleterapi",,"Almen lægehjælp 80, Samtaleterapi","General practitioner, Talk therapy",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,6761481,1457512,0.161431,,
HEA_speciale_440257,HEA,speciale,440257,"Københavns Praktiserende Lægers Laboratorium, Glucose;P","Københavns Praktiserende Lægers Laboratorium, Glucose;P",,"Københavns Praktiserende Lægers Laboratorium, Glucose;P","Copenhagen GP Laboratory (KPLL), Glucose (plasma)",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,786654,411164,0.04554,,
HEA_speciale_518050,HEA,speciale,518050,"Fysioterapi 51, Holdtræning(spec.51)","Fysioterapi 51, Holdtræning(spec.51)",,"Fysioterapi 51, Holdtræning(spec.51)","Physiotherapy, Group training(specialty.51)",Physiotherapy,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,9702902,356196,0.039452,,
HEA_speciale_800602,HEA,speciale,800602,"Almen lægehjælp 80, Tlf.kons.m.bes./kon.","Almen lægehjælp 80, Tlf.kons.m.bes./kon.",,"Almen lægehjælp 80, Telefonkonsultation med besøg/konsultation","General practitioner, telephone consultation with visit/consultation",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,20078396,4420634,0.489621,,
HEA_speciale_212008,HEA,speciale,212008,"Ørelægehjælp, Taleaudiometri","Ørelægehjælp, Taleaudiometri",,"Ørelægehjælp, Taleaudiometri","ENT service, speech audiometry",ENT service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,2197538,1230210,0.136256,,
HEA_speciale_808120,HEA,speciale,808120,"Almen lægehjælp 80, 2.Undersøgelse","Almen lægehjælp 80, 2.Undersøgelse",,"Almen lægehjælp 80, 526,26","General practitioner, 2nd examination",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,1876482,1053543,0.116688,,
HEA_speciale_802102,HEA,speciale,802102,"Almen lægehjælp 80, Udtagning af prøve","Almen lægehjælp 80, Udtagning af prøve",,"Almen lægehjælp 80, Udtagning af prøve af livmoder, -mund og -hals til cytologisk undersøgelse inklusive","General practitioner, taking of a specimen",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,9354932,2233219,0.247347,,
HEA_speciale_501140,HEA,speciale,501140,"Tandlægehjælp, RDU 26 år","Tandlægehjælp, RDU 26 år",,"Tandlægehjælp, RDU 26 år","Dental service, Rdu 26 years",Dental service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,28069614,3667073,0.406158,,
HEA_speciale_449991,HEA,speciale,449991,"Københavns Praktiserende Lægers Laboratorium, For fremmøde i lab.","Københavns Praktiserende Lægers Laboratorium, For fremmøde i lab.",,"Københavns Praktiserende Lægers Laboratorium, For fremmøde i lab.","Copenhagen GP Laboratory (KPLL), For attendance at the laboratory.",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,low,danish,,,4814742,1057838,0.117164,,
HEA_speciale_511019,HEA,speciale,511019,"Fysioterapi 51, Manuel behandling","Fysioterapi 51, Manuel behandling",,"Fysioterapi 51, Manuel behandling","Physiotherapy, manual treatment",Physiotherapy,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,8527818,862600,0.09554,,
HEA_speciale_511020,HEA,speciale,511020,"Fysioterapi 51, Apparaturbehandling","Fysioterapi 51, Apparaturbehandling",,,"Physiotherapy 51, equipment-based treatment",Physiotherapy,dst-ssr-specialty,copy-of-da,dual_source_special2_spec6,medium,danish,,,3761191,475291,0.052642,,
HEA_speciale_501170,HEA,speciale,501170,"Tandlægehjælp, Kontrol RDU (26år- )","Tandlægehjælp, Kontrol RDU (26år- )",,"Tandlægehjælp, kontrol RDU (26 år og derover)","Dental service, follow-up RDU (regular diagnostic examination) (26 years and over)",Dental service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,16329904,2861375,0.316921,,
HEA_speciale_802133,HEA,speciale,802133,"Almen lægehjælp 80, Frs.bio.matr.eks.bl.","Almen lægehjælp 80, Frs.bio.matr.eks.bl.",,"Almen lægehjælp 80, Forsendelse af biologisk materiale til ekstern blodprøve","General practitioner, dispatch of biological material for external blood sample",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,low,danish,,,32026405,5646608,0.625408,,
HEA_speciale_501150,HEA,speciale,501150,"Tandlægehjælp, Bitewings i.f.m RDU","Tandlægehjælp, Bitewings i.f.m RDU",,"Tandlægehjælp, Bitewings i forbindelse med RDU","Dental service, bitewings in connection with RDU",Dental service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,12362542,3607157,0.399522,,
HEA_speciale_501171,HEA,speciale,501171,"Tandlægehjælp, Kontrol RDU(18-25år)","Tandlægehjælp, Kontrol RDU(18-25år)",,"Tandlægehjælp, kontrol RDU (18-25 år)","Dental service, follow-up RDU (regular diagnostic examination) (18-25 years)",Dental service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,956054,446211,0.049421,,
HEA_speciale_621013,HEA,speciale,621013,"Vederlagsfri fysioterapi, Neurofysioterapi","Vederlagsfri fysioterapi, Neurofysioterapi",,"Vederlagsfri fysioterapi, Neurofysioterapi","Free-of-charge physiotherapy, neurophysiotherapy",Free-of-charge physiotherapy,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,1457009,32243,0.003571,,
HEA_speciale_621020,HEA,speciale,621020,"Vederlagsfri fysioterapi, Apparaturbehandling","Vederlagsfri fysioterapi, Apparaturbehandling",,"Vederlagsfri fysioterapi, Apparaturbehandling","Free-of-charge physiotherapy, equipment-based treatment",Free-of-charge physiotherapy,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,1260461,37750,0.004181,,
HEA_speciale_443114,HEA,speciale,443114,"Københavns Praktiserende Lægers Laboratorium, Neut.segmentk.;B","Københavns Praktiserende Lægers Laboratorium, Neut.segmentk.;B",,"Københavns Praktiserende Lægers Laboratorium, Neutrofile segmentkernede;B","Copenhagen GP Laboratory (KPLL), neutrophil segmented cells;B (blood)",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,31564,22765,0.002521,,
HEA_speciale_093131,HEA,speciale,093131,"Kirurgi, Plast. Operat.    1.","Kirurgi, Plast. Operat. 1.",,"Kirurgi, plastikoperation, 1.","Surgery, plastic surgery, 1st",Surgery,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,76868,63004,0.006978,,
HEA_speciale_443119,HEA,speciale,443119,"Københavns Praktiserende Lægers Laboratorium, Ery Vol Varia;B","Københavns Praktiserende Lægers Laboratorium, Ery Vol Varia;B",,"Københavns Praktiserende Lægers Laboratorium, Erytrocyt volumen variation;B","Copenhagen GP Laboratory (KPLL), erythrocyte volume variation;B (blood)",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,4910316,1106685,0.122574,,
HEA_speciale_808140,HEA,speciale,808140,"Almen lægehjælp 80, 4.Undersøgelse","Almen lægehjælp 80, 4.Undersøgelse",,"Almen lægehjælp 80, 189,71","General practitioner, 4th examination",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,1705808,1006499,0.111478,,
HEA_speciale_804062,HEA,speciale,804062,"Almen lægehjælp 80, Folkeundersøg.   A60","Almen lægehjælp 80, Folkeundersøg. A60",,"Almen lægehjælp 80, Folkeundersøgelse (county 60)","General practitioner, population screening (county 60)",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,295241,112472,0.012457,,
HEA_speciale_440443,HEA,speciale,440443,"Københavns Praktiserende Lægers Laboratorium, TSH; P","Københavns Praktiserende Lægers Laboratorium, TSH; P",,"Københavns Praktiserende Lægers Laboratorium, TSH; P","Copenhagen GP Laboratory (KPLL), TSH; p",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,4179831,1044804,0.115721,,
HEA_speciale_808213,HEA,speciale,808213,"Almen lægehjælp 80, 3.Undersøgelse","Almen lægehjælp 80, 3.Undersøgelse",,"Almen lægehjælp 80, 3. Undersøgelse","General practitioner, 3rd examination",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,1655171,1627954,0.180309,,
HEA_speciale_802103,HEA,speciale,802103,"Almen lægehjælp 80, vortebeh","Almen lægehjælp 80, vortebeh",,"Almen lægehjælp 80, vortebehandling","General practitioner, wart treatment",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,4746476,1367485,0.15146,,
HEA_speciale_511011,HEA,speciale,511011,"Fysioterapi 51, Information og vejl.","Fysioterapi 51, Information og vejl.",,"Fysioterapi 51, Information og vejledning","Physiotherapy, information and guidance",Physiotherapy,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,1823717,688413,0.076247,,
HEA_speciale_802112,HEA,speciale,802112,"Almen lægehjælp 80, 1. Beh. Større Sår","Almen lægehjælp 80, 1. Beh. Større Sår",,"Almen lægehjælp 80, Første behandling af større sår","General practitioner, First treatment of larger wound",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,4916080,2629345,0.291221,,
HEA_speciale_504512,HEA,speciale,504512,"Tandlægehjælp, Plastfyld Præmo 2 fl","Tandlægehjælp, Plastfyld Præmo 2 fl",,"Tandlægehjælp, Plastfyld præmolar 2 flader","Dental service, plastic (composite) filling, premolar, 2 surfaces",Dental service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,768171,564898,0.062567,,
HEA_speciale_807105,HEA,speciale,807105,"Almen lægehjælp 80, I. Bakterier(dyrk.)3","Almen lægehjælp 80, I. Bakterier(dyrk.)3",,"Almen lægehjælp 80, I. Bakterier (dyrkning) 3","General practitioner, I. Bacteria (culture) 3",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,12471094,2984341,0.33054,,
HEA_speciale_807189,HEA,speciale,807189,"Almen lægehjælp 80, Urin Til Resistens 6","Almen lægehjælp 80, Urin Til Resistens 6",,"Almen lægehjælp 80, Urin til resistensbestemmelse 6","General practitioner, urine for resistance testing 6",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,11529263,2718676,0.301115,,
HEA_speciale_440272,HEA,speciale,440272,"Københavns Praktiserende Lægers Laboratorium, Hæmoglobin;B","Københavns Praktiserende Lægers Laboratorium, Hæmoglobin;B",,"Københavns Praktiserende Lægers Laboratorium, Hæmoglobin;B","Copenhagen GP Laboratory (KPLL), Haemoglobin (blood)",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,5898874,1226824,0.135881,,
HEA_speciale_501431,HEA,speciale,501431,"Tandlægehjælp, Tandrodsrensning","Tandlægehjælp, Tandrodsrensning",,"Tandlægehjælp, tandrodsrensning","Dental service, tooth-root scaling",Dental service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,18180998,2103131,0.232939,,
HEA_speciale_195009,HEA,speciale,195009,"Øjenlægehjælp, Beh.ef.stær YAGlaser","Øjenlægehjælp, Beh.ef.stær YAGlaser",,"Øjenlægehjælp, behandling ef stær YAGlaser","Ophthalmology service, Treatment ef cataract YAG laser",Ophthalmology service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,167898,124446,0.013783,,
HEA_speciale_240130,HEA,speciale,240130,"Psykiatri, Senere Kons.","Psykiatri, Senere Kons.",,"Psykiatri, Senere konsultation","Psychiatry, Later consultation",Psychiatry,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,2066344,219610,0.024324,,
HEA_speciale_802101,HEA,speciale,802101,"Almen lægehjælp 80, Blodtagning blodåre","Almen lægehjælp 80, Blodtagning blodåre",,"Almen lægehjælp 80, Blodtagning fra blodåre pr","General practitioner, Blood draw from blood vessel pr",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,66936190,5835074,0.646282,,
HEA_speciale_501302,HEA,speciale,501302,"Tandlægehjælp, Tandrensning b","Tandlægehjælp, Tandrensning b",,"Tandlægehjælp, Tandrensning b","Dental service, Dental scaling b",Dental service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,4247249,413344,0.045781,,
HEA_speciale_501503,HEA,speciale,501503,"Tandlægehjælp, Fyldning Amalgam. C","Tandlægehjælp, Fyldning Amalgam. C",,"Tandlægehjælp, fyldning amalgam C","Dental service, amalgam filling, C",Dental service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,4878234,1818818,0.201449,,
HEA_speciale_830471,HEA,speciale,830471,"Vagtlægehjælp 83, Besøg","Vagtlægehjælp 83, Besøg",,"Vagtlægehjælp 83, Besøg","On-call GP service 83, Visit",On-call GP service 83,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,1924555,829397,0.091862,,
HEA_speciale_501501,HEA,speciale,501501,"Tandlægehjælp, Fyldning Amalgam. A","Tandlægehjælp, Fyldning Amalgam. A",,"Tandlægehjælp, fyldning amalgam A","Dental service, amalgam filling, A",Dental service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,6155624,2300898,0.254843,,
